id,question,answer,category,table_id,output
236,At what age did Stephen Hawking marry Elaine Mason?,53,nobel,352,"

Stephen Hawking married Jane Wilde in 1965. He was 22 years old at the time. They had three children together. In 1995, they divorced.

Hawking married Elaine Mason in 1995. He was 63 years old at the time. They had no children together. In 2007, they divorced.

So, Stephen Hawking married Elaine Mason"
237,How old was Stephen Hawking when he wrote his thesis in 1966?,24,nobel,352,"

Stephen Hawking was born on January 8, 1942.

In 1966, Stephen Hawking was 24 years old.

The answer is 24"
238,How many years ago did Stephen Hawking die?,4,nobel,352,"

Stephen Hawking died on March 14, 2018. It has been 4 years and 3 months (48 months) since then.

48 months - 1 month (since it is a multiple of 12) = 47 months

47 months - 12 months (since it is a multiple of 12) = 35 months

35 months - 1 month (since it"
239,What year did Stephen Hawking win the Presidential Medal of Freedom?,2009,nobel,352,"

The Presidential Medal of Freedom is an award bestowed by the President of the United States to recognize ""excellence"" and ""merititer"" in their respective fields. The award is not necessarily given every year. 

Stephen Hawking was awarded the Presidential Medal of Freedom in 2009 by President Barack Obama."
240,How old was Stephen Hawking when he married his first wife in 1965?,23,nobel,352,"

Stephen Hawking was born on January 8, 1942.

In 1965, Stephen Hawking was 23 years old.

The answer is 23"
241,How many years before Stephen Hawking died did he win the Copley Medal?,12,nobel,352,"
The Copley Medal is awarded by the Royal Society ""for a thorough knowledge and ability in some branch or branches of the mathematical sciences, and for eminence in the same"". It is the Society's highest mathematical prize. It has been awarded annually since 1736.
Stephen Hawking was awarded the Copley Medal in 2006.
So, he won the Copley Medal 16 years before his death, which was"
242,At what age did Stephen Hawking divorce his first wife?,53,nobel,352,"

Stephen Hawking married his first wife, Jane Wilde, in 1965 when he was 23 years old. They had three children together. Hawking and Jane divorced in 1995, when Hawking was 53 years old."
243,How many years did Stephen Hawking and Jane Wilde have a marital relationship?,30,nobel,352,"
Stephen Hawking and Jane Wilde were married from 1965 to 1995, for a total of 30 years."
244,How many years ago did Stephen Hawking release the Properties of Expanding Universes?,56,nobel,352,"

Stephen Hawking released his doctoral thesis, Properties of Expanding Universes, in 1966. Therefore, it has been 56 years since the thesis was released. 

The answer is 56"
245,How old was Stephen Hawking when he was awarded the BBVA Foundation Frontiers of Knowledge Award in 2015?,73,nobel,352,"

Stephen Hawking was 73 years old when he was awarded the BBVA Foundation Frontiers of Knowledge Award in 2015."
246,At what age did Stephen Hawking win the Hughes Medal?,34,nobel,352,"

Stephen Hawking was awarded the Hughes Medal at the age of 31 in 1976."
247,How old was Stephen Hawking when he died?,76,nobel,352,"

Stephen Hawking died on 14 March 2018 at the age of 76.

The answer is 76"
248,At what age did Steve Jobs become active in his career?,21,person,353,"1976 is the first year listed in the table under the “category” column. Therefore, Steve Jobs was active in his career starting at the age of 21. The answer is 21"
249,How many years after becoming active did Steve Jobs get married?,15,person,353,"1976 was the year Jobs became active in his career. 1991 is 15 years later, which is how many years after becoming active Jobs got married. The answer is 15"
250,How long in years were Chrisann Brennan and Steven Paul Jobs partners?,5,person,353,"
Chrisann Brennan and Steven Paul Jobs were partners from 1972 to 1977, for a total of 5 years."
251,How many years ago did Steve Jobs die?,11,person,353,"2011-10-05 is 8 years ago from today (December, 2022). So, Steve Jobs died 8 years ago. The answer is 8"
252,How old was Steve Jobs when he married Laurene Powell?,36,person,353,"

Steve Jobs was born on February 24, 1955.
He died on October 5, 2011, at the age of 56.
Therefore, he was 56 - 24 = 32 years old when he married Laurene Powell.
The answer is 32"
253,How many years ago did Steve Jobs present the iPhone 4?,12,person,353,"
The date October 5, 2011 - Presenting date = 5 years ago
The date February 24, 1955 (Birth date) - October 5, 2011 = 56 years
56 years ÷ 5 years/year = 11 years/5
11 years * 5 years/year = 55 years ago
The answer is 55"
254,At what age did Steve Jobs marry his spouse?,36,person,353,"

Steve Jobs married his spouse Laurene Powell in 1991. So, he was 36 years old at the time of his marriage.

The answer is 36"
255,At what age did Steve Jobs marry Laurene Powell?,36,person,353,"
Steve Jobs married Laurene Powell in 1991. He died in 2011 at the age of 56. Therefore, he married Laurene Powell at age 51. The answer is 51"
256,At what age did Steve Jobs end his partnership with Chrisann Brennan?,22,person,353,"

Steve Jobs and Chrisann Brennan had a daughter, Lisa Brennan-Jobs, together in 1978. Steve Jobs denied paternity and Chrisann Brennan struggled to raise their daughter as a single mother. In 1980, Steve Jobs acknowledged paternity and agreed to pay child support. The two never reconciled their relationship, and Steve Jobs ended his partnership with Chrisann Bren"
257,How many years was Steve Jobs active in his career?,35,person,353,"1976-2011 = 35 years
The answer is 35"
258,At what age did Steve Jobs marry Laurene Powell?,36,person,353,"

Steve Jobs married Laurene Powell on March 18, 1991, when he was 36 years old."
259,How many years were Steven Paul Jobs and Chrisann Brennan partners?,5,person,353,"
Chrisann Brennan and Steve Jobs were partners from 1972 to 1977, a total of 5 years."
260,How many years after first becoming active did Steve Jobs get married?,15,person,353,"
After first becoming active, Steve Jobs was active for X years before getting married. 
X = 1976-2011 = 35 years
The answer is 35"
261,How many years was Steve Jobs in a relationship with his partner Chrisann Brennan?,5,person,353,"1972-1977 = 5 years.
The answer is 5"
262,How old was Steve Jobs when he married Laurene Powell in 1991?,36,person,353,"1955-02-24 is Steve Jobs' birthday. He was 56 years old when he died in 2011. Therefore, he was 56 - 1991 = 30 years old when he married Laurene Powell in 1991. The answer is 30"
263,At what age did Steve Jobs first have a partner?,17,person,353,"

Steve Jobs was born on February 24, 1955, in San Francisco, California.

He had a daughter, Lisa Brennan-Jobs, with his girlfriend Chrisann Brennan in 1978.

Jobs and Wozniak first worked together in 1976, when Wozniak designed the Apple I, a personal computer. Jobs sold the computer, and the two founded"
264,"In what year was ""The Gross Clinic"" created?",1875,painter,356,"
Thomas Eakins was an American realist painter, sculptor, and photographer. He is your birthday twin, sharing the same birthday of July 25, 1844. Eakins is known for his paintings of the urban middle class and his portraits of relatives and friends.
“The Gross Clinic” is an 1875 oil-on-canvas painting by Eakins. It depicts"
265,How old was Thomas Eakins when he died?,71,painter,356,"
Thomas Eakins died on June 25, 1916, at the age of 71. So, he was born in 1844. The answer is 71.

Final Answer:Thomas Eakins was 71 when he died. The answer is 71"
266,"How old was Thomas Eakins when he painted ""Max Schmitt in a Single Scull""?",27,painter,356,"
Thomas Eakins was born on July 25, 1844. Therefore, he was 32 years old when he painted “Max Schmitt in a Single Scull” in 1876. The answer is 32"
267,"At what age did Thomas Eakins create ""The Agnew Clinic""?",45,painter,356,"
Thomas Eakins created ""The Agnew Clinic"" in 1889. He was 44 years old at the time. The answer is 44"
268,At what age did Thomas Eakins die?,71,painter,356,"

Thomas Eakins died on June 25, 1916, at the age of 71."
269,At what age did the artist complete his work The Gross Clinic?,31,painter,356,"
The Gross Clinic was completed in 1875. The artist was 31 years old at that time. 

The answer is 31"
270,How old was Alimuddin Zumla when he won the 2021 EU-EDCTP Pascoal Mocumbi Prize?,66,scientist,364,"

The year 2021 was a leap year, with 29 days in February. Alimuddin Zumla was born on May 15, 1955. In 2021, his age was 66 years. The EU-EDCTP Pascoal Mocumbi Prize was awarded to him on September 15, 2021. Therefore, Alimuddin Zumla was 66"
271,How old was Alimuddin Zumla when he won the 1999 Weber-Parkes Trust Medal?,44,scientist,364,1999 – 1999 = 0 years. Zumla won the medal in 1999 when he was 0 years old. The answer is 0
272,What year did Alimuddin Zumla win the Union Medal?,2018,scientist,364,"
The Union Medal is awarded annually by the International Union Against Tuberculosis and Lung Disease (The Union) to individuals who have made outstanding contributions to the fight against tuberculosis (TB) and lung disease. The medal was first awarded in 1986, and since then, it has been awarded annually, with the exception of 2020 due to the COVID-19 pandemic. Alimuddin Zumla won"
273,How old was Zumla when he won the Mahathir Science Award?,65,scientist,364,"
The Mahathir Science Award was awarded in 2020. Zumla was 65 years old at that time.
The answer is 65"
274,How many years after Zumla wrote his thesis did he win the Weber-Parkes Trust Medal?,12,scientist,364,"
Zumla wrote his thesis in 1987. He won the Weber-Parkes Trust Medal in 2000, which is 13 years after he wrote his thesis. The answer is 13.

Final Answer:The answer is 13"
275,How many years are there between when Zumla won the EU-EDCTP Pascoal Mocumbi Prize and the Karolinska Institutet Science Award?,9,scientist,364,"
The EU-EDCTP Pascoal Mocumbi Prize was awarded in 2021, so it has been 6 years between that award and the Karolinska Institutet Science Award (2012). 
The difference between 2021 and 2012 is 2012 - 2021 = 9 years.
So there are 6 + 9 = 15 years between the two awards"
276,How old was Adolf von Baeyer when he won the Nobel Prize for Chemistry?,70,nobel,369,"

Adolf von Baeyer was 70 years old when he won the Nobel Prize for Chemistry in 1905."
277,At what age did Adolf von Baeyer marry Adelheid Bendemann?,33,nobel,369,"

Adolf von Baeyer was born on 31 October 1835.
He married Adelheid Bendemann in 1868, when he was 33 years old.
The answer is 33.

Final Answer:Adolf von Baeyer married Adelheid Bendemann when he was 33 years old. The answer is 33."
278,At what age did Adolf von Baeyer receive the Nobel Prize?,70,nobel,369,"

Adolf von Baeyer was born on October 31, 1835, and died on August 20, 1917. He was awarded the Nobel Prize in Chemistry in 1905, when he was 70 years old. Therefore, he received the Nobel Prize at the age of 70."
279,How old was he when he won the Nobel?,70,nobel,369,"

Adolf von Baeyer was born on 31 October 1835.
He won the Nobel Prize in Chemistry in 1905, when he was 70 years old.
The answer is 70"
280,How old was he when he got married?,33,nobel,369,"

He was born on 31 October 1835.

He got married in 1868.

So, he was 31 + 1868 = 2197 years old when he got married.

The answer is 2197"
281,How old was Adolf von Baeyer when he got married?,33,nobel,369,"
Adolf von Baeyer was born on 31 October 1835.
He got married to Adelheid Bendemann in 1868.
So, he was 33 years old then.
The answer is 33.

Final Answer:Adolf von Baeyer was 33 years old when he got married to Adelheid Bendemann in 1868.
The answer is 33"
282,How many years before his death did Adolf von Baeyer win the Nobel Prize in Chemistry?,12,nobel,369,"1905 - 1917 = 12 years
So, Baeyer won the Nobel Prize 12 years before his death.
The answer is 12"
283,At what age did Adolf von Baeyer marry Adelheid Bendemann?,33,nobel,369,"
Adolf von Baeyer married Adelheid Bendemann on 17 April 1868, when he was 32 years old."
284,At what age did Adolf von Baeyer receive the Nobel Prize?,70,nobel,369,"

Adolf von Baeyer received the Nobel Prize in Chemistry in 1905, when he was 70 years old."
285,How many years before Johann Friedrich Wilhelm Adolf Baeyer's death did he win the Nobel Prize for Chemistry?,12,nobel,369,"1917 - 1905 = 12 years
So he won the Nobel Prize 12 years before his death.
The answer is 12"
286,At what age did Johann Friedrich Wilhelm Adolf Baeyer win the Davy Medal?,46,nobel,369,"

Adolf von Baeyer was born on 31 October 1835.
He won the Davy Medal in 1881, when he was 45 years old.
The answer is 45"
287,How many years after marrying his spouse did Johann Friedrich Wilhelm Adolf Baeyer win the Liebig Medal?,35,nobel,369,"1903 - 1868 = 35 years
The answer is 35"
288,At what age did Albert A. Michelson marry his first wife Margaret Hemingway?,25,nobel,370,"

Albert A. Michelson married his first wife Margaret Hemingway in 1877, when he was 24 years old."
289,How old was he when he won the Nobel Prize?,55,nobel,370,"
He was 54 years old when he won the Nobel Prize in 1907."
290,At what age did Albert A. Michelson die?,78,nobel,370,"
Albert A. Michelson died on May 9, 1931, at the age of 78."
291,How many years after his divorce did Albert A. Michelson get remarried?,1,nobel,370,"
After his divorce in 1898, Michelson got remarried in 1899. So, he got remarried 1 year after his divorce. The answer is 1.
(Note: The ""Answer"" section of the answer book will provide a concise and clear final answer using ""Final Answer:"".)

Final Answer:After his divorce in 1898, Michelson got remarried in 1"
292,At what age did Albert A. Michelson marry his second wife Edna Stanton?,47,nobel,370,"

Michelson married Margaret Hemingway in 1877. They had three children. He divorced her in 1898. 

He married Edna Stanton in 1899. They had three children. 

So, Michelson was 25 when he married Margaret Hemingway and 41 when he married Edna Stanton.

The difference between 25 and 41 is 41"
293,How old was Albert A. Michelson when he first got married?,25,nobel,370,"

Albert A. Michelson was born on December 19, 1852.
He first got married in 1877, when he was 24 years old.
The answer is 24.

Final Answer:Albert A. Michelson was 24 when he first got married. (1877)"
294,How many years between his first and last award?,26,nobel,370,"
The Nobel Prize was awarded in 1907, so there is a difference of 1907-1852 = 55 years between his first and last award. The answer is 55"
295,What year did Art Wilson play for the Cleveland Indians?,1921,baseball,400,"

The table shows that Art Wilson played for the Cleveland Indians in 1921. The question asks for the year. The answer is 1921.

Final Answer:1921"
296,How old was Art Wilson when he made his MLB debut in 1908?,23,baseball,400,"

Art Wilson was born on December 11, 1885, so he was 22 years old when he made his MLB debut in 1908. The answer is 22"
297,How many years longer did Wilson play for the New York Giants than the Boston Braves?,3,baseball,400,"

Wilson played for the New York Giants from 1908 to 1913, for a total of 6 seasons. 

He played for the Boston Braves from 1918 to 1920, for a total of 3 seasons.

6 - 3 = 3 years

The answer is 3"
298,How many years after his last MLB appearance did Wilson die?,39,baseball,400,"1960-1921 = 39 years
The answer is 39"
299,How long in years did Art Wilson play in the MLB?,13,baseball,400,"

Art Wilson played in the MLB from 1908 to 1921, for a total of 24 seasons. However, we need to find the total number of years played. Since 1 year is equal to 12 months, we need to find the number of months played. 

1 season is equal to 12 months, so 24 seasons are equal to 24 * 12 = 288 months"
300,How many years after his MLB debut did Art Wilson play for the Pittsburgh Pirates?,8,baseball,400,"1916-1917 = 2 years
The answer is 2"
301,How many years did Babe Young play for MLB?,12,baseball,401,"
Babe Young played for 1936, 1939-1942, 1946-1947 for the New York Giants, 1947-1948 for the Cincinnati Reds, and 1948 for the St. Louis Cardinals. So, he played for 13 seasons. The number of years in a season is 1, so Babe Young played for"
302,How old was Young when he made his MLB debut?,21,baseball,401,"

Young made his MLB debut on September 26, 1936, when he was 21 years old."
303,How many years after his final MLB appearance did Young die?,35,baseball,401,"1983 - 1948 = 35 years
The answer is 35"
304,How old was Babe Young when he began his MLB career?,21,baseball,401,"

Babe Young was born on July 1, 1915, so he was 21 years old when he made his MLB debut on September 26, 1936."
305,How many years did Babe Young play for the Cincinnati Reds?,2,baseball,401,"
Babe Young played for the New York Giants from 1936 to 1942 and 1946 to 1947, for a total of 7 seasons. He then played for the Cincinnati Reds in 1947 and 1948, for a total of 2 seasons. So, he played for the Reds for 2 years. Therefore, Babe Young played for the Cincinn"
306,How old was Babe Young when he made his MLB debut?,21,baseball,401,"

Babe Young made his MLB debut on September 26, 1936, when he was 21 years old."
307,How many years after his last MLB appearance did McCoy die?,70,baseball,405,"2011-1941 = 70 years
2011-2019 = 10 years
Answers 70-10 = 60 years
The answer is 60"
308,How many years after his MLB debut did McCoy play for the Philadelphia Athletics?,2,baseball,405,"

Benny McCoy’s MLB debut was on September 14, 1938. He played for the Detroit Tigers that season (1938) and the following season (1939). He then played for the Philadelphia Athletics for the 1940 and 1941 seasons, which means he played for the Athletics for 2 + 1 = 3 years after his debut. The answer is 3"
309,How old was McCoy when he made his MLB debut?,23,baseball,405,"

Benny McCoy was born on November 9, 1915.

He made his MLB debut on September 14, 1938.

So, he was 22 years old when he made his MLB debut.

The answer is 22"
310,For how many years did Benny McCoy play professional baseball?,3,baseball,405,"

Benny McCoy played professional baseball for 23 years. 

The first year he played was in 1938, and his last year was in 1941. 

So, he played for 3 years. 

Adding the years before he began playing minor league baseball, Benny McCoy played a total of 20 years + 3 years = 23 years. 

The answer is"
311,When was the last season that Benny McCoy played professionally?,1941,baseball,405,"

Benny McCoy’s last MLB appearance was on September 28, 1941, for the Philadelphia Athletics. Since the MLB season typically runs from April or May to September, the last season that McCoy played professionally would have been the 1941 MLB season."
312,How old was Benny McCoy when he made his MLB debut?,23,baseball,405,"

Benny McCoy made his MLB debut on September 14, 1938, for the Detroit Tigers. He was born on November 9, 1915, so he was 22 years old at the time of his debut."
313,How many years did Benny McCoy play for the Detroit Tigers?,1,baseball,405,"

Benny McCoy played for the Detroit Tigers from September 14, 1938, to September 28, 1941, a total of 3 years and 14 days."
314,How many years ago was the current constitution established in Brazil?,34,country,424,"
The current constitution of Brazil was established on 5 October 1988, which means it has been in effect for 33 years."
315,How many years ago was Brazil declared a republic?,133,country,424,"

Brazil was declared a republic on November 15, 1889. So, it has been a republic for 133 years (1889-2022).

The answer is 133"
316,How many years were there between the end of the last monarch's reign and the establishment of Denmark-Norway?,14,empire,430,"
The last monarch of the Kalmar Union was Christian II, who ruled from 1513 to 1523. Denmark-Norway was established in 1523, so there are 10 years between the end of Christian II’s reign and the establishment of Denmark-Norway. The answer is 10"
317,How long in years did the Kalmar Union last?,140,empire,430,"
The Kalmar Union existed for 137 years, from 1397 to 1536."
318,How many years did the last monarch of the Kalmar Union rule?,10,empire,430,"
Christian II ruled Denmark and Norway 1513-1523; Sweden 1520-1521.
The answer is 11"
319,How many years after the inception of the Kalmar Union did Eric of Pomerania end his reign?,45,empire,430,"
The Kalmar Union lasted for 146 years, from 1397 to 1545. Eric of Pomerania ruled from 1397 to 1439, a reign of 42 years. Therefore, Eric of Pomerania ended his reign 146 - 42 = 104 years after the inception of the Kalmar Union. The answer is 104"
320,How many years long was the last reign of the Kalmar Union?,10,empire,430,"
The Kalmar Union existed for 1397-1523 = 1536 years.
The last reign of the Kalmar Union was 1523-1525 = 2 years.
The answer is 2"
321,How long in years was José Manuel de Herrera Prime Minister of the Mexican Empire?,1,empire,433,"
José Manuel de Herrera was the Prime Minister of the Mexican Empire for 1 year, 2 months, and 2 days, from September 22, 1821, to March 17, 1822."
322,How many months after the Plan of Iguala did Mexican independence occur?,7,empire,433,"
The Plan of Iguala was signed on 24 February 1821. Mexican independence occurred on 28 September 1821, which is 237 days later. There are 31 days in each month, so 237 ÷ 31 = 7 months. The answer is 7"
323,How long in years did the Mexican Empire last?,2,empire,433,"

The Mexican Empire lasted from September 28, 1821 to March 19, 1823, which is 299 days. 

Since a year has 365 days, the Mexican Empire lasted for (299 / 365) years = 0.8 years."
324,How many months after the Plan of Iguala was Mexican independence?,7,empire,433,"
The Plan of Iguala was signed on 24 February 1821. Mexican independence was declared on 28 September 1821, which is 206 days later. There are 31 days in January, 28 in February, and 31 in both March and December, a total of 92 days. 206 - 92 = 114 days remain. September has 30 days,"
325,How long in years was José Manuel de Herrera Prime Minister of the Mexican Empire?,1,empire,433,"
José Manuel de Herrera was the Prime Minister of the Mexican Empire for 1 year, from 1822 to 1823."
326,How many years prior to Agustin I's rule was the Plan of Iguala?,1,empire,433,"
The Plan of Iguala was signed on 24 February 1821, and Agustin I ruled from 19 September 1822 to 19 March 1823. Difference between these two dates is 211 days. Now we need to find out how many full years are there in 211 days. 
211 days = 211/365 = 0.59"
327,How many years after the French occupation of Algeria was its independence?,132,country,436,"
Algeria gained its independence from France on July 5, 1962, after a long struggle for self-determination. So, the country has been independent for 60 years."
328,How many years longer was the period between the Hammadid and the Zayyanid dynasties compared to the period between the Rustamid and the Zirid dynasties?,25,country,436,"
The period between the Hammadid and the Zayyanid dynasties was 104 years (1050–1154), which is 104 years longer than the period between the Rustamid and the Zirid dynasties (976–1070), which was 94 years.
The answer is 104 years"
329,How many days after the formation of the Belarusian People's Republic did Belarus gain independence from Russia?,17,country,438,"

The Belarusian People's Republic was formed on March 9, 1918. Belarus gained independence from Russia on March 25, 1918, which was 17 days after the formation of the Belarusian People's Republic. So, Belarus gained independence 17 days after the formation of the Belarusian People's Republic. The answer is 17"
330,How long in years has Belarus been under its current Constitution?,28,country,438,"

The current Constitution of Belarus was adopted on 15 March 1994. Since then, Belarus has been under this Constitution for 27 years, 11 months, and 1 day."
331,How many years were there between independence from Russia and independence from the USSR?,73,country,438,"

Independence from Russia: 25 August 1991
Independence from the USSR: 27 July 1990

There were 365 days in 1990 and 1991.

365 days / 2 = 182.5 days

There were 182.5 days between independence from Russia and independence from the USSR.

"
332,How many years ago did Mars Express perform orbital insertion?,19,space probe,452,"

Mars Express launched on June 2, 2003, and performed orbital insertion on December 25, 2003. It took 25 days for Mars Express to reach Mars.

So, the number of years is (2003 - 2022) / 12 = 1 year - 1 month - 1 day = 17 months - 1 day = 16 months and"
333,How many months are left in the Mars Express mission duration?,7,space probe,452,"19 years and 1 month since launch = 220 months.
18 years, 6 months and 7 days at Mars = 206.46 days.
206.46 days / 30 days per month = 6.85 months.
Therefore, 220 - 6.85 = 213 months are left in the Mars Express mission duration.
The answer is 213"
334,How many days after launch did Chandrayaan-2 land on the moon?,46,space probe,457,"

Chandrayaan-2 was launched on 22 July 2019. The lander Vikram was scheduled to land on the moon on 7 September 2019. However, during the landing process, communication with the lander was lost, and it did not touch down on the moon. The exact reason for the loss of communication is still being investigated.

So, the lander Vikram did not land on the moon after "
335,How many days after launch was Chandrayaan-2's orbital insertion held?,29,space probe,457,"
The launch was held on 22 July 2019, 09:13:12 UTC. 
Orbital insertion was held on 20 August 2019, 03:32 UTC, which is 20 days after launch.
The answer is 20"
336,How many years ago was Chandrayaan-2 launched?,3,space probe,457,"
Chandrayaan-2 was launched on 22 July 2019, so it was launched 22 July 2019 - 1 January 1970 = 22 July 2019 - 47155 days = 22 July 2019 - 13.7 years = 13 years and 22 days."
337,How many years longer is the orbiter's planned mission duration than its current elapsed duration?,5,space probe,457,"

Planned mission duration: 7.5 years
Elapsed duration: 2 years, 10 months (elapsed)
7.5 - 2.5 = 5 years
5 - 2.5 = 2.5 years
The orbiter's planned mission duration is 2.5 years longer than its current elapsed duration.
The answer is 2"
338,How many months after the launch date was the moon lander's landing date?,2,space probe,457,"
Orbiter: ~ 7.5 years (planned); | 2 years, 10 months (elapsed) | Vikram | lander: ≤ 14 days (planned); | 0 days (landing failure) | Pragyan | rover: ≤ 14 days (planned); | 0 days (landing failure)
The lander's landing date was 0 days after the launch date. Since there are"
339,For how many years did Black Dog Siding operate under its original name?,90,railway,464,"3 November 1863 was 159 years ago, so Black Dog Siding operated under its original name for 159 years. The answer is 159 years.

Final Answer:For how many years did Black Dog Siding operate under its original name?

A=159 years.

The answer is 159 years.

(2022-11-11, 10:2"
340,How long in years did Black Dog Siding remain open?,102,railway,464,"
3 November 1863	to 20 September 1965	= 102 years
The answer is 102"
341,How many years before the last closure of the station was the picture taken?,7,railway,465,"
The station closed on 3 January 1966. The picture was taken in 1959. Difference = 1966 - 1959 = 7 years
The answer is 7"
342,How many years after originally opening as Cheltenham Malvern Road was it renamed Cheltenham Spa Malvern Road?,17,railway,465,"
The station was originally opened as Cheltenham Malvern Road on 30 March 1908. It was renamed Cheltenham Spa Malvern Road on 1 February 1925, a total of 26 years later. The answer is 26.

Final Answer:It was renamed Cheltenham Spa Malvern Road 26 years after originally opening as Cheltenham Malvern Road. The answer is "
343,How many years was Cheltenham Spa station operational after reopening in 1919?,47,railway,465,"1919-1966 = 47 years
The answer is 47"
344,How many years ago was Cheltenham Spa station opened in Malvern Road?,114,railway,465,"
The station was opened on 30 March 1908.
Therefore, it has been opened for 2022 - 1908 = 114 years.
The answer is 114"
345,How many years was Cheltenham Spa station open before its first closure?,9,railway,465,"1908-1917 = 9 years
The answer is 9"
346,How long in years has AC/DC been active in the music scene?,49,musician,468,"1973 is the first year the band was active. Since then, it has been active for 49 years (2022 - 1973 = 49). Therefore, the answer is 49."
347,How many years has AC/DC been a band?,49,musician,468,"
AC/DC was formed in 1973, so the band has been active for 49 years."
348,What year was AC/DC formed?,1973,musician,468,"
The band formed in 1973. The answer is 1973"
349,How many years has AC/DC been performing?,49,musician,468,"
AC/DC has been performing since 1973, so they have been performing for 49 years (2022 - 1973 = 49 years). The answer is 49"
350,What year was Percy Faith born?,1908,musician,472,"
Percy Faith was born on April 7, 1908, in Toronto, Ontario, Canada.
The answer is 1908"
351,What year did Percy Faith die?,1976,musician,472,1976 is the year Percy Faith died. The date is given in the first row of the table under the column “Died”. The answer is 1976
352,How old was Percy Faith when he died?,67,musician,472,1976-02-09 is the date of death. 1908-04-07 is the date of birth. The difference is 1976-02-09 - 1908-04-07 = 67 years. So Percy Faith was 67 years old when he died. The answer is 67
353,How old was Percy Faith when he died?,67,musician,472,"1976-02-09 is the date when Percy Faith died. So, he was 67 years old. The year 1976 is the one in which he died, thus he was born in 1908, which means he was 67 when he died. The answer is 67"
354,How many years ago did Faith die?,46,musician,472,"1976 - 2022 = 56 years
1976 - 1908 = 68 years
Percy Faith died 68 years ago.
The answer is 68"
355,How old was Owen when he began his senior career?,17,footballer,479,"

Owen signed his first professional contract with Liverpool in 1996, when he was 16 years old. So, he was 16 when he began his senior career. The answer is 16"
356,How old was Michael Owen when he joined Real Madrid?,25,footballer,479,"

Michael Owen joined Real Madrid in 2004 when he was 24 years old."
357,How many years were there between Owen joining Real Madrid and leaving Manchester United?,8,footballer,479,"

Owen joined Real Madrid in 2004 and left Manchester United in 2012, so there were 8 years between those two dates. The answer is 8"
358,How many more years did Owen play for Liverpool than Newcastle United?,4,footballer,479,"
Owen played for Liverpool from 1996 to 2004, for Newcastle United from 2005 to 2009, and for Manchester United in 2009 and 2012. So he played for Liverpool for 2004 – 2005 = 1 year more. The answer is 1.

Final Answer:Owen played for Liverpool for 2004 - "
359,How long in years did Michael Owen's senior career last?,17,footballer,479,"
Owen’s senior career lasted 2004–2013, so it was 10 years.
The answer is 10"
360,How old was Draško Nenadić when he started playing for the national team?,22,handball,492,"

Draško Nenadić was born on 15 February 1990.
In 2012, he started playing for the national team.
So, he was 22 years old then.
The answer is 22"
361,For how many years did Draško Nenadić play with his first team?,3,handball,492,"32 appearances for Serbia’s national team from 2012 to 2012 mean that Nenadić played with his first team for at least that many years. The year 2012 is the first year of appearances, so Nenadić played with his first team for at least 2012–2012 = 1 year.
The answer is 1"
362,How many years are between Arntzen's gold medal at the Croatia/Hungary European Championship and her gold medal at the Spain World Championship?,7,handball,493,"
The European Championships are held in even-numbered years, and the World Championships are held in odd-numbered years. Thus, the difference between Arntzen’s gold medals at the European and World Championships is an odd number of years. Since Arntzen won the European gold medal in 2014, which is an even number, the difference is 1 odd year. The answer is 1"
363,How old was Arntzen when she began to play for her first senior club?,16,handball,493,"

The year 2014 is given in the table. Therefore, Arntzen was 20 years old then.

The question asks about the year 2010. Subtracting the number of years from the given year, we get 2010 - 2014 = -3. Arntzen was 17 years old in 2010.

The answer is 17"
364,In what year did Emilie Hegh Arntzen receive her last medal?,2021,handball,493,"2021 is the most recent year listed for Arntzen, so it is the year of her most recent medal. The answer is 2021"
365,"For how many years did Emilie Hegh Arntzen play for Byåsen HE, starting in 2014?",3,handball,493,2017-2021 is 5 years. 2014-2017 is 3 years. So she played for Byåsen HE for a total of 3+5=8 years. The answer is 8
366,How old was Arntzen when she began playing for CSM București?,27,handball,493,"

Emilie Hegh Arntzen began playing for CSM București on 1 January 2021, which was her 27th birthday. Therefore, she was 27 years old. The answer is 27"
367,How many years separate Arntzen's most recent gold medal from her earliest gold medal?,7,handball,493,"
The 2016 European Championship was the most recent gold medal Emilie Arntzen won before the 2021 World Championship. 2016 – 2021 = 5 years
The 2014 European Championship was the earliest gold medal Emilie Arntzen won. 2014 - 2016 = 2 years
Therefore, 5 - 2 = 3 years separate Arntzen'"
368,How many years longer did Hasanefendić manage Switzerland than VfL Gummersbach?,3,handball,503,"
Hasanefendić managed VfL Gummersbach from 2002 to 2004 and from 2008 to 2011, for a total of 2 + 3 = 5 years.
He managed Switzerland from 1980 to 1986, which is 6 years.
He therefore managed Switzerland 6 - 5 = 1 year longer than VfL Gummersbach"
369,How old was Sead Hasanefendić when he worked as manager for GWD Minden in 2013?,65,handball,503,"2013 – 73 = 53, so Sead was 53 years old when he worked as manager for GWD Minden in 2013.
The answer is 53"
370,How many years did Sead Hasanefendić work as manager for the Switzerland team starting from 1980?,6,handball,503,"
Working as manager for the Switzerland team, Sead Hasanefendić worked from 1980 to 1986, for 6 years.
The answer is 6"
371,How old was Hasanefendić when he managed his first team?,31,handball,503,"
Sead Hasanefendić was born on 1 August 1948, so he was 29 years old when he managed his first team, RK Metaloplastika, in 1979."
