id,question,answer,category,table_id,output,answer_format
320,How many years after the Firefly was introduced did production stop?,12,aircraft,1128,"To find out how many years after the Firefly was introduced did production stop, we need to follow these steps:

1. Identify the year the Firefly was introduced.
2. Identify the year production of the Firefly stopped.
3. Calculate the difference between these two years.

Step 1: According to the table, the Firefly was introduced in March 1943.

Step 2: The table states that the Firefly was produced from 1941 to 1955. Therefore, production stopped in 1955.

Step 3: To find out how many years after the introduction production stopped, we subtract the introduction year from the year production stopped: 1955 - 1943 = 12 years.

Final Answer: 12",<num_years>
321,How many years after the first edition was the 5th edition of CATAN released in 1995?,20,board game,1147,"To find out how many years after the first edition the 5th edition of CATAN was released, we need to determine the release years of both the first and the fifth editions and then calculate the difference.

1. **First Edition Release Year**: According to the table, the first edition of CATAN was released in 1995.

2. **Fifth Edition Release Year**: The table states that the fifth edition was released in June 2015.

3. **Calculating the Difference**: To find out how many years after the first edition the fifth edition was released, we subtract the release year of the first edition from the release year of the fifth edition.
   
   Fifth edition year - First edition year = 2015 - 1995 = 20 years

Therefore, the fifth edition of CATAN was released 20 years after the first edition.

Final Answer: The question contains an error, as it states the 5th edition was released in 1995, which contradicts the information provided. However, based on the correct information given, the 5th edition was released 20 years after the first edition.",<num_years>
322,How many years after the first flight was the B-24 Skua introduced?,1,aircraft,226,"To find out how many years after the first flight the B-24 Skua was introduced, we need to subtract the year of the first flight from the year of introduction.

1. The first flight of the B-24 Skua was on 9 February 1937.
2. The introduction of the B-24 Skua was in November 1938.

Now, let's calculate the difference in years:

Year of introduction - Year of first flight = 1938 - 1937 = 1

So, the B-24 Skua was introduced 1 year after its first flight.

Final Answer: 1",<num_years>
323,What was the last year Shabalin won a medal representing Russia with Khalyavina?,2002,figure skating,748,"To determine the last year Shabalin won a medal representing Russia with Khalyavina, let's analyze the information given in the table.

1. **Identify Relevant Information**: The table provides information on Maxim Shabalin's figure skating career, including his partners, competitions, and medals won. We are specifically interested in his performances with Elena Khalyavina, representing Russia.

2. **Locate Khalyavina-Related Information**: The section that mentions Elena Khalyavina as Shabalin's former partner is under ""Personal information"" and ""Representing | Russia | (with Khalyavina)"". However, specific competition results with Khalyavina are not detailed in the ""Representing | Russia | (with Khalyavina)"" section, suggesting we need to look at the broader competition history for mentions of Khalyavina.

3. **Examine Competition History**: The detailed competition results provided are mostly for Shabalin's performances with Oksana Domnina. However, for information about his performances with Khalyavina, we need to look at the earlier part of his career, as Khalyavina is listed as a ""Former partner"".

4. **Junior Competitions**: The table mentions Shabalin's",yyyy
324,How many years after the first flight was the Firefly retired?,15,aircraft,1128,"To find out how many years after the first flight the Firefly was retired, let's break down the information provided:

1. The first flight of the Firefly occurred on 22 December 1941.
2. The Firefly was retired in 1956 (specifically from the Royal Navy).

Now, let's calculate the difference in years between these two dates:

- First flight year: 1941
- Retirement year: 1956

Subtract the first flight year from the retirement year to find the difference:

1956 - 1941 = 15 years

Therefore, the Firefly was retired 15 years after its first flight.

Final Answer: 15",<num_years>
325,How many years after the first launch at the Satish Dhawan Space Centre did the first launch from its second launch pad occur?,26,launchpad,628,"To find out how many years after the first launch at the Satish Dhawan Space Centre the first launch from its second launch pad occurred, we need to follow these steps:

1. Identify the date of the first launch at the Satish Dhawan Space Centre.
2. Identify the date of the first launch from the Second Launch Pad.
3. Calculate the difference in years between these two dates.

Step 1: The first launch at the Satish Dhawan Space Centre occurred on 9 August 1979, as mentioned in the ""Launch history"" section.

Step 2: The first launch from the Second Launch Pad took place on 5 May 2005, according to the ""Second Launch Pad launch history"" section.

Step 3: Now, calculate the difference in years between 9 August 1979 and 5 May 2005.

- The year of the first launch is 1979.
- The year of the first launch from the Second Launch Pad is 2005.

The difference is 2005 - 1979 = 26 years.

Therefore, the first launch from the Second Launch Pad occurred 26 years after the first launch at the Satish Dhawan Space Centre.

Final Answer: 26",<num_years>
326,How many years after the French occupation of Algeria was its independence?,132,country,436,"To find out how many years after the French occupation of Algeria its independence was, we need to subtract the year of the French occupation from the year of independence.

1. **Identify the year of French occupation**: According to the table, the French occupation of Algeria started on July 5, 1830.

2. **Identify the year of independence**: The table states that Algeria gained its independence on July 5, 1962.

3. **Calculate the difference**: Subtract the year of the French occupation from the year of independence to find out how many years passed between these two events.
   - Year of independence: 1962
   - Year of French occupation: 1830
   - Difference: 1962 - 1830 = 132 years

Therefore, Algeria's independence was 132 years after the French occupation.

Final Answer: 132 years",<num_years>
327,How many years after the inception of the Kalmar Union did Eric of Pomerania end his reign?,45,empire,430,"To find out how many years after the inception of the Kalmar Union Eric of Pomerania ended his reign, we need to follow these steps:

1. Identify the year the Kalmar Union was established.
2. Identify the year Eric of Pomerania ended his reign.
3. Subtract the inception year from the year Eric of Pomerania ended his reign to find the number of years.

From the table, we can see that:
- The Kalmar Union was established on 17 June 1397.
- Eric of Pomerania's reign as the first monarch of the Kalmar Union ended in 1442.

Now, let's calculate the difference:
1442 (the year Eric of Pomerania ended his reign) - 1397 (the year the Kalmar Union was established) = 45 years.

Therefore, Eric of Pomerania ended his reign 45 years after the inception of the Kalmar Union.

Final Answer: 45",<num_years>
328,How many years after the last election will the next Vancouver City Council election take place?,4,legislature,935,"To find out how many years after the last election the next Vancouver City Council election will take place, let's break down the information provided.

1. **Last election date**: The last election took place on October 20, 2018.
2. **Next election date**: The next election is scheduled for October 15, 2022.

Now, let's calculate the time difference between these two dates to determine how many years will have passed from the last election to the next one.

- The last election was in 2018.
- The next election will be in 2022.

So, from 2018 to 2022, 4 years will have passed.

Therefore, the next Vancouver City Council election will take place 4 years after the last election.

Final Answer: 4",<num_years>
329,How many years after the last Vermont General Assembly general election will the next one take place?,2,legislature,936,"To find out how many years after the last Vermont General Assembly general election the next one will take place, let's break down the information provided:

1. The last general election took place on November 3, 2020.
2. The next general election is scheduled for November 4, 2022.

Now, let's calculate the time difference between these two dates:

- The last election was in 2020.
- The next election will be in 2022.

So, the difference is 2022 - 2020 = 2 years.

Therefore, the next Vermont General Assembly general election will take place 2 years after the last one.

Final Answer: 2",<num_years>
330,How many years after the launch of INS Trishul was it commissioned?,3,navy vessel,1113,"To find out how many years after the launch of INS Trishul it was commissioned, we need to follow these steps:

1. Identify the launch date of INS Trishul.
2. Identify the commission date of INS Trishul.
3. Calculate the difference in years between the commission date and the launch date.

Step 1: The launch date of INS Trishul is given as 24 November 2000.

Step 2: The commission date of INS Trishul is given as 25 June 2003.

Step 3: To calculate the difference, we subtract the launch year from the commission year. Since the launch occurred in November 2000 and the commissioning in June 2003, we are looking at approximately 2 years and 7 months. However, the question seems to ask for the difference in years, which would be 2 full years from 2000 to 2002, and then an additional period into 2003.

Given the specific dates, INS Trishul was launched on 24 November 2000 and commissioned on 25 June 2003, which means it was approximately 2 years and 7 months from launch to commission. However, if we're counting full years, it's ",<num_years>
331,How many years after the Men's 4 × 200 metre freestyle relay at the Games of the XXXI Olympiad was the next related event?,4,athelete,963,"To find out how many years after the Men's 4 × 200 metre freestyle relay at the Games of the XXXI Olympiad the next related event was, let's break down the information provided:

1. The Men's 4 × 200 metre freestyle relay at the Games of the XXXI Olympiad took place in 2016, as indicated by the date ""9 August 2016"" for the heats and final.

2. The next related event would be the same competition but at the subsequent Olympiad. The Olympiads are held every 4 years.

3. Therefore, to find the year of the next related event after 2016, we add 4 years to 2016.

4. 2016 + 4 = 2020.

So, the next related event, which is the Men's 4 × 200 metre freestyle relay at the Games of the XXXII Olympiad, was held 4 years after the event at the Games of the XXXI Olympiad.

Final Answer: 4",<num_years>
332,How many years after the Myanmar coup d'état were the elections deferred?,2,current war,964,"To determine how many years after the Myanmar coup d'état the elections were deferred, we need to follow these steps:

1. **Identify the date of the Myanmar coup d'état**: The table mentions that the protests were caused by the 2021 Myanmar coup d'état, but it does not specify the exact date of the coup. However, based on historical context, the 2021 Myanmar coup d'état occurred on February 1, 2021.

2. **Identify the date to which the elections were deferred**: According to the table, the new elections were deferred to August 2023.

3. **Calculate the difference in years**: The coup d'état happened in 2021, and the elections were deferred to 2023. 

So, the difference is 2023 - 2021 = 2 years.

Final Answer: 2",<num_years>
333,How many years after the original release was the 2nd edition released?,14,game,1151,"To find out how many years after the original release the 2nd edition was released, we need to follow these steps:

1. Identify the year of the original release of the game.
2. Identify the year of the release of the 2nd edition.
3. Subtract the year of the original release from the year of the 2nd edition release to find the difference in years.

From the table, we can see that:
- The original release (1st edition) was in August 1984.
- The 2nd edition was released in March 1998.

Now, let's calculate the difference:
1998 (year of 2nd edition release) - 1984 (year of original release) = 14 years.

Therefore, the 2nd edition was released 14 years after the original release.

Final Answer: 14",<num_years>
334,"If a judge is appointed at the age of 50, how many years can they serve before a five-year extension is required?",25,court,253,"To determine how many years a judge can serve before a five-year extension is required, we need to understand the term length of a judge in the Supreme Court of Argentina.

1. **Judge Term Length**: According to the table, a judge's term length is until they are 75 years old. At that age, the President and the Senate can choose to keep the judges for an additional term of five years, following the same process as for their initial appointment.

2. **Age of Appointment**: The question states that the judge is appointed at the age of 50.

3. **Years Before Extension Required**: To find out how many years the judge can serve before a five-year extension is required, we subtract the age of appointment from the age at which an extension can be considered.
   
   - Age at which extension can be considered: 75 years
   - Age of appointment: 50 years
   - Years before extension required = 75 - 50 = 25 years

Therefore, a judge appointed at the age of 50 can serve for 25 years before a five-year extension is required.

Final Answer: 25",<num_years>
335,"How many years after the publication of ""A Tale of the Christ"" did Ramon Novarro portray Ben-Hur?",45,character,1101,"To find out how many years after the publication of ""A Tale of the Christ"" Ramon Novarro portrayed Ben-Hur, let's break down the information provided.

1. **Publication Year of ""A Tale of the Christ"":** The novel ""A Tale of the Christ"" was published in 1880.
2. **Year Ramon Novarro Portrayed Ben-Hur:** Ramon Novarro portrayed Ben-Hur in 1925.

Now, to find the difference in years between these two events:

- Start with the year Ramon Novarro portrayed Ben-Hur: 1925
- Subtract the publication year of ""A Tale of the Christ"": 1880
- Calculation: 1925 - 1880 = 45 years

Therefore, Ramon Novarro portrayed Ben-Hur 45 years after the publication of ""A Tale of the Christ"".

Final Answer: 45",<num_years>
336,How many years after the publication of #112 was #202 published?,12,board game,1188,"To find out how many years after the publication of #112 was #202 published, let's break down the information given in the table regarding the publication years of these game versions.

1. **Identify the publication year of #112**: According to the table, #112 was published in 1964.
2. **Identify the publication year of #202**: The table states that #202 was published in 1976.
3. **Calculate the difference in years**: To find out how many years after #112 was #202 published, subtract the publication year of #112 from the publication year of #202. 

So, 1976 (year #202 was published) - 1964 (year #112 was published) = 12 years.

Therefore, #202 was published 12 years after #112.

Final Answer: 12",<num_years>
337,How many years after the Space Shuttle program began did its first flight occur?,5,space program,1062,"To find out how many years after the Space Shuttle program began its first flight occurred, we need to follow these steps:

1. Identify the start year of the Space Shuttle program.
2. Identify the year of the first flight of the Space Shuttle program.
3. Calculate the difference between the year of the first flight and the start year of the program.

From the table provided:
- The ""Program history"" section tells us the ""Duration"" of the Space Shuttle program was from ""1972-2011"". Thus, the program started in 1972.
- The ""First flight"" is listed as ""ALT-12 | August 12, 1977"". Therefore, the first flight occurred in 1977.

Now, calculate the difference:
1977 (year of the first flight) - 1972 (start year of the program) = 5 years.

So, the first flight of the Space Shuttle program occurred 5 years after the program began.

Final Answer: 5",<num_years>
338,How many years after the start of the Iran–PJAK conflict was the United States allegedly a supporter of Iran?,5,current war,990,"To find out how many years after the start of the Iran-PJAK conflict the United States was allegedly a supporter of Iran, we need to follow these steps:

1. Identify the start year of the Iran-PJAK conflict.
2. Determine the year when the United States was allegedly supporting Iran in this conflict.
3. Calculate the difference between these two years to find out how many years after the start of the conflict the U.S. support began.

From the given table, we can see that:
- The Iran-PJAK conflict started on 1 April 2004.
- The United States is alleged by PJAK to have supported Iran since 2009.

Now, calculating the difference:
2009 (year of alleged U.S. support) - 2004 (start year of the conflict) = 5 years.

Therefore, the United States was allegedly a supporter of Iran 5 years after the start of the Iran-PJAK conflict.

Final Answer: 5",<num_years>
339,How many years after the Supreme Court of Israel was established did Esther Hayut become president?,69,court,257,"To find out how many years after the Supreme Court of Israel was established Esther Hayut became president, we need to follow these steps:

1. Identify the year the Supreme Court of Israel was established.
2. Identify the year Esther Hayut became president.
3. Calculate the difference between these two years.

Step 1: The Supreme Court of Israel was established in 1948.

Step 2: Esther Hayut became president on 26 October 2017.

Step 3: To find the difference, subtract the year the court was established from the year Esther Hayut became president: 2017 - 1948 = 69 years.

Therefore, Esther Hayut became president 69 years after the Supreme Court of Israel was established.

Final Answer: 69",<num_years>
340,How many years after their first T20I in 2005 did England win the T20 World Cup?,5,cricket team,1172,"To find out how many years after their first T20I in 2005 England won the T20 World Cup, we need to follow these steps:

1. Identify the year England played their first T20I.
2. Identify the year England won the T20 World Cup.
3. Calculate the difference between these two years.

Step 1: England played their first T20I in 2005, as given in the table under ""Twenty20 Internationals"" with the detail ""First T20I	v. | Australia at the Ageas Bowl, Southampton; 13 June 2005"".

Step 2: England won the T20 World Cup in 2010, as stated in the same section with ""Best result	Champions (2010)"".

Step 3: To find out how many years after their first T20I England won the T20 World Cup, we subtract the year of the first T20I from the year they won the championship. So, 2010 - 2005 = 5 years.

Final Answer: 5",<num_years>
341,What was the last year that Brandon Miller was the Mann Cup Champion?,2014,lacrosse,644,"To find the last year that Brandon Miller was the Mann Cup Champion, we need to look at the information provided in the ""Career highlights"" section of the table. 

1. The ""Career highlights"" section lists the years Brandon Miller was a Mann Cup Champion as 2002, 2008, 2013, and 2014.
2. We are looking for the last year he achieved this, so we need to find the most recent year among those listed.
3. Comparing the years, 2014 is the most recent year listed as a Mann Cup Champion.

Final Answer: 2014",yyyy
342,How many years after their first World Cup appearance did Argentina win a championship?,48,national football team,1160,"To find out how many years after their first World Cup appearance Argentina won a championship, we need to follow these steps:

1. Identify the year of Argentina's first World Cup appearance.
2. Identify the year Argentina first won the World Cup championship.
3. Calculate the difference between these two years to find out how many years after their first appearance they won the championship.

From the given table:
- First World Cup appearance: 1930
- First World Cup championship: 1978

Now, calculate the difference:
1978 - 1930 = 48 years

Therefore, it took Argentina 48 years after their first World Cup appearance to win a championship.

Final Answer: 48",<num_years>
343,How many years after their first World Cup appearance did England win a Championship?,44,cricket team,1172,"To find out how many years after their first World Cup appearance England won a Championship, we need to follow these steps:

1. **Identify the year of England's first World Cup appearance**: According to the table under ""One Day Internationals,"" England's first World Cup appearance was in 1975.

2. **Identify the year England won the World Cup Championship**: Also from the ""One Day Internationals"" section, we see that England's best result in the World Cup was being ""Champions (2019)"". This means they won the Championship in 2019.

3. **Calculate the difference in years**: To find out how many years after their first appearance England won the Championship, we subtract the year of the first appearance from the year of winning the Championship. So, 2019 - 1975 = 44 years.

Therefore, England won the Championship 44 years after their first World Cup appearance.

Final Answer: 44",<num_years>
344,How many years after Timoshenko began skating did he win his first gold medal?,14,figure skating,735,"To find out how many years after Timoshenko began skating she won her first gold medal, let's break down the information provided:

1. **Began skating:** The year Daria Timoshenko began skating is 1985.
2. **First gold medal:** The first gold medal mentioned in the table is from the ""World Junior Championships"" in 1999, where she won the gold medal in Ladies' singles.

Now, let's calculate the difference between these two years:

- Year began skating: 1985
- Year of the first gold medal: 1999

Difference = 1999 - 1985 = 14 years

Therefore, Daria Timoshenko won her first gold medal 14 years after she began skating.

Final Answer: 14",<num_years>
345,How many years after turning 18 did Pettersen win a gold medal at the Junior World Championships?,1,skier,781,"To solve this problem, we need to follow these steps:

1. Determine the year Brit Pettersen turned 18.
2. Identify the year she won a gold medal at the Junior World Championships.
3. Calculate the difference between these two years.

Step 1: Determine the year Brit Pettersen turned 18.
Brit Pettersen was born on November 24, 1961. Therefore, she turned 18 in 1979.

Step 2: Identify the year she won a gold medal at the Junior World Championships.
According to the table, Brit Pettersen won a gold medal at the Junior World Championships in 1980.

Step 3: Calculate the difference between these two years.
The year she won the gold medal (1980) minus the year she turned 18 (1979) equals 1 year.

Final Answer: 1",<num_years>
346,How many years after turning pro did Jack Nicklaus win his first Masters Tournament?,2,golf,66,"To find out how many years after turning pro Jack Nicklaus won his first Masters Tournament, let's follow these steps:

1. Identify the year Jack Nicklaus turned professional.
2. Identify the year Jack Nicklaus won his first Masters Tournament.
3. Calculate the difference between these two years to find out how many years after turning pro he won his first Masters.

From the table, we can see that:
- Jack Nicklaus turned professional in 1961.
- He won his first Masters Tournament in 1963.

Now, let's calculate the difference:
1963 (year of the first Masters win) - 1961 (year turned pro) = 2 years.

Therefore, Jack Nicklaus won his first Masters Tournament 2 years after turning professional.

Final Answer: 2",<num_years>
347,How many years after turning pro did Roger Federer win a silver Olympic medal?,14,tennis,512,"To find out how many years after turning pro Roger Federer won a silver Olympic medal, let's break down the information:

1. **Year Roger Federer turned pro:** 1998
2. **Year Roger Federer won a silver Olympic medal:** 2012

Now, let's calculate the difference between these two years to find out how many years after turning pro he won the silver medal:

2012 (year of winning the silver medal) - 1998 (year of turning pro) = 14 years

Therefore, Roger Federer won a silver Olympic medal 14 years after turning pro.

Final Answer: 14",<num_years>
348,What was the last year that Carolijn Brouwer won a gold medal in the World Championships?,1998,sailor,668,"To find the last year that Carolijn Brouwer won a gold medal in the World Championships, let's analyze the information provided in the table.

1. **Identify Relevant Information**: The table mentions Carolijn Brouwer's achievements in sailing, including her participation in the ISAF World Youth Championships and the World Championships.

2. **ISAF World Youth Championships**: It is mentioned that Carolijn Brouwer won a gold medal in the 1991 Largs ISAF World Youth Championships in the Laser Radial class. However, this is a youth championship, not the World Championships.

3. **World Championships**: The table lists Carolijn Brouwer's achievements in the World Championships, representing both the Netherlands and Belgium. For the Netherlands, it mentions a silver medal in the 2007 Cascais Tornado class but does not mention a gold medal.

4. **Conclusion**: Based on the information provided, there is no mention of Carolijn Brouwer winning a gold medal in the World Championships. The only gold medal mentioned is from the ISAF World Youth Championships in 1991.

Final Answer: There is no year listed for Carolijn Brouwer winning a gold medal in the World Championships.",yyyy
349,How many years after turning pro did Roy Emerson retire?,15,tennis,50,"To find out how many years after turning pro Roy Emerson retired, we need to follow these steps:

1. Identify the year Roy Emerson turned pro.
2. Identify the year Roy Emerson retired.
3. Calculate the difference between the year of retirement and the year of turning pro.

From the table, we can see that:
- Roy Emerson turned pro in 1968.
- Roy Emerson retired in 1983.

Now, let's calculate the difference:
1983 (year of retirement) - 1968 (year of turning pro) = 15 years

Therefore, Roy Emerson retired 15 years after turning pro.

Final Answer: 15",<num_years>
350,How many years after Walter von Brauchitsch became a leader was Franklin D. Roosevelt also a leader?,5,military conflict,1012,"To answer this question, we need to determine when Walter von Brauchitsch and Franklin D. Roosevelt became leaders in the context of the Western Front during World War II.

1. **Identify when Walter von Brauchitsch became a leader**: According to the table, Walter von Brauchitsch was a leader from 1939-1940. This means he was one of the initial leaders for the Axis powers at the start of the Western Front conflict.

2. **Identify when Franklin D. Roosevelt became a leader in this context**: Franklin D. Roosevelt is listed as a leader for the Allies from 1944-1945. 

3. **Calculate the time difference**: Since Walter von Brauchitsch was a leader starting from 1939 and Franklin D. Roosevelt became a leader in the context provided from 1944, we calculate the difference. 1944 - 1939 = 5 years.

Therefore, Franklin D. Roosevelt became a leader 5 years after Walter von Brauchitsch.

Final Answer: 5 years",<num_years>
351,How many years after winning a bronze medal at the World Junior Championships did Gorshkova achieve a personal best score in compulsory dance?,2,figure skating,743,"To answer this question, let's break it down into steps:

1. **Identify the year Gorshkova won a bronze medal at the World Junior Championships**: According to the table, Gorshkova won a bronze medal at the World Junior Championships in 2008.

2. **Identify the year Gorshkova achieved her personal best score in compulsory dance**: The table states that her personal best score in compulsory dance was achieved at the 2010 Cup of Russia.

3. **Calculate the difference in years between these two events**: 
   - The year she won the bronze medal is 2008.
   - The year she achieved her personal best score in compulsory dance is 2010.
   - Therefore, the difference is 2010 - 2008 = 2 years.

So, Gorshkova achieved her personal best score in compulsory dance 2 years after winning a bronze medal at the World Junior Championships.

Final Answer: 2",<num_years>
352,How many years after winning a bronze medal in the Isle of Wight 200 m medley did Atkinson win a gold medal at the 2018 Glasgow 4×100 m mixed medley?,7,swimming,669,"To find out how many years after winning a bronze medal in the Isle of Wight 200 m medley Charlotte Atkinson won a gold medal at the 2018 Glasgow 4×100 m mixed medley, we need to follow these steps:

1. Identify the year Charlotte Atkinson won the bronze medal in the Isle of Wight 200 m medley.
2. Identify the year Charlotte Atkinson won the gold medal at the 2018 Glasgow 4×100 m mixed medley.
3. Calculate the difference between these two years to find out how many years after the bronze medal win the gold medal was won.

Step 1: According to the table, Charlotte Atkinson won a bronze medal in the 200 m medley at the 2011 Isle of Wight Island Games.

Step 2: The table also states that she won a gold medal at the 2018 Glasgow European Championships in the 4×100 m mixed medley.

Step 3: Now, calculate the difference between the year of the gold medal win (2018) and the year of the bronze medal win (2011).

2018 - 2011 = 7 years

Therefore, Charlotte Atkinson won the gold medal at the 2018 Glasgow ",<num_years>
353,How many years after winning a doubles tournament did Roy Emerson win a singles tournament?,2,tennis,50,"To find out how many years after winning a doubles tournament Roy Emerson won a singles tournament, we need to look at the earliest instances of him winning each type of tournament and then calculate the difference.

1. **Identify the earliest year Roy Emerson won a doubles tournament:**
   - According to the table, his earliest win in a Grand Slam doubles tournament was at Wimbledon in 1959.

2. **Identify the earliest year Roy Emerson won a singles tournament:**
   - His first win in a Grand Slam singles tournament was at the Australian Open and the US Open in 1961.

3. **Calculate the difference in years:**
   - The difference between 1961 (the year he first won a singles tournament) and 1959 (the year he first won a doubles tournament) is 2 years.

Therefore, Roy Emerson won a singles tournament 2 years after winning a doubles tournament.

Final Answer: 2",<num_years>
354,"If Mars Express begins its orbit at 10:00 a.m., what time will it return to the same point?",5:30 p.m.,space probe,452,"To determine what time Mars Express will return to the same point, we need to consider its orbital period. The orbital period is the time it takes for the spacecraft to complete one orbit around Mars.

Step 1: Identify the orbital period of Mars Express. According to the table, the period is 7.5 hours.

Step 2: Since Mars Express begins its orbit at 10:00 a.m., we need to add the orbital period to this time to find out when it will return to the same point.

Step 3: Add 7.5 hours to 10:00 a.m. 

10:00 a.m. + 7 hours = 5:00 p.m.
0.5 hours = 30 minutes
So, 5:00 p.m. + 30 minutes = 5:30 p.m.

Therefore, Mars Express will return to the same point at 5:30 p.m.

Final Answer: 5:30 p.m.",H:MM %p
355,How many years after winning a gold medal at the Olympic Games did Braxton play for the Cleveland Rockers?,13,ice hockey,577,"To find out how many years after winning a gold medal at the Olympic Games Janice Lawrence Braxton played for the Cleveland Rockers, let's break down the information provided:

1. **Identify the year Braxton won the gold medal at the Olympic Games**: According to the table, Braxton won a gold medal at the 1984 Los Angeles Olympic Games.

2. **Identify the years Braxton played for the Cleveland Rockers**: The table states that Braxton played for the Cleveland Rockers from 1997 to 1999.

3. **Calculate the difference in years**: To find out how many years after the Olympic Games Braxton started playing for the Cleveland Rockers, subtract the year of the Olympic Games from the starting year of her tenure with the Rockers.
   
   - Year of the Olympic Games: 1984
   - Starting year with the Cleveland Rockers: 1997
   
   Difference = 1997 - 1984 = 13 years

Therefore, Braxton played for the Cleveland Rockers 13 years after winning the gold medal at the Olympic Games.

Final Answer: 13",<num_years>
356,How many years after winning his first competition did Leo Diegel pass away?,31,golf,68,"To determine how many years after winning his first major competition Leo Diegel passed away, we need to establish two key dates: the year he won his first major competition and the year he passed away.

1. **First Major Win**: According to the table, Leo Diegel's first major win was at the PGA Championship in 1928. 

2. **Year of Death**: The table states that Leo Diegel died on May 5, 1951.

Now, we calculate the difference between these two years to find out how many years after his first major win Leo Diegel passed away.

1951 (year of death) - 1928 (year of first major win) = 23 years

Therefore, Leo Diegel passed away 23 years after winning his first major competition.

Final Answer: 23",<num_years>
357,"If Percy Faith had died three months later in 1976, how old would he have been?",68,musician,472,"To find out how old Percy Faith would have been if he had died three months later in 1976, let's break down the information step by step.

1. **Percy Faith's birthdate:** April 7, 1908
2. **Percy Faith's actual date of death:** February 9, 1976
3. **Calculating his age at the time of death:** 
   - Since he died in February 1976, we consider his age as of February 1976.
   - He was born in April 1908, so by February 1976, he had not yet had his 68th birthday.
   - Therefore, at the time of his death, Percy Faith was 67 years old.
4. **Calculating his age if he had died three months later:**
   - If he had died three months after February 9, 1976, that would be May 9, 1976.
   - By May 9, 1976, he would have had his 68th birthday on April 7, 1976.
   - Therefore, if Percy Faith had died three months later than he actually did, he would have been 68 years old.

Final",<num_years>
358,How many years after winning his first NCAA D-1 Championship did Frank Urso compete in the World Lacrosse Championship?,1,lacrosse,656,"To solve this, let's break down the information given:

1. Frank Urso won his first NCAA D-I Championship in 1973.
2. He competed in the World Lacrosse Championship in 1974, where he won a gold medal.

Now, let's calculate the number of years between these two events:

- The first NCAA D-I Championship was in 1973.
- The World Lacrosse Championship was in 1974.

So, the difference is 1974 - 1973 = 1 year.

Therefore, Frank Urso competed in the World Lacrosse Championship 1 year after winning his first NCAA D-1 Championship.

Final Answer: 1",<num_years>
359,What was the last year that Derrick Summers made the Second Team All-Arena?,2018,nfl,551,"To find the last year Derrick Summers made the Second Team All-Arena, we need to look at the ""Career highlights and awards"" section of the table. This section lists the awards and honors Derrick Summers has received throughout his career.

In this section, we see that Derrick Summers was a 3× Second Team All-Arena winner in the years 2011, 2017, and 2018. 

Since we are looking for the last year he received this honor, we need to find the most recent year listed. Among the years provided (2011, 2017, and 2018), 2018 is the most recent.

Therefore, the last year Derrick Summers made the Second Team All-Arena was 2018.

Final Answer: 2018",yyyy
360,How many years after winning his first Olympic medal did Matt Biondi win a medal in his last Olympic Games?,8,swimming,115,"To solve this, let's break down the information step by step:

1. **Identify the year Matt Biondi won his first Olympic medal**: According to the table, Matt Biondi's first Olympic medal was won in 1984 at the Los Angeles Olympic Games.

2. **Identify the year of his last Olympic Games**: The table mentions Olympic Games participation in 1984, 1988, and 1992. Therefore, 1992 was the year of his last Olympic Games.

3. **Calculate the difference in years**: To find out how many years after winning his first Olympic medal Matt Biondi won a medal in his last Olympic Games, we subtract the year of the first Olympic medal from the year of the last Olympic Games.
   
   Year of last Olympic Games: 1992
   Year of first Olympic medal: 1984
   
   Difference in years: 1992 - 1984 = 8 years

Therefore, Matt Biondi won a medal in his last Olympic Games 8 years after winning his first Olympic medal.

Final Answer: 8",<num_years>
361,How many years after winning the gold medal at the FIBA U19 World Championship did Worthy enter the draft?,3,nba,81,"To find out how many years after winning the gold medal at the FIBA U19 World Championship James Worthy entered the draft, let's break down the information:

1. James Worthy won the gold medal at the FIBA U19 World Championship in 1979.
2. He was drafted into the NBA in 1982.

Now, let's calculate the difference between these two years:

1982 (year drafted) - 1979 (year won the gold medal) = 3 years

So, James Worthy entered the draft 3 years after winning the gold medal at the FIBA U19 World Championship.

Final Answer: 3",<num_years>
362,How many years after winning the Olympic gold medal did Roger Federer get an Olympic silver medal?,4,tennis,512,"To determine how many years after winning the Olympic gold medal Roger Federer got an Olympic silver medal, let's break down the information provided in the table.

1. **Identify the year Roger Federer won the Olympic gold medal**: According to the table, under ""Other doubles tournaments"" and ""Team competitions,"" Roger Federer won a gold medal at the Olympic Games in 2008.

2. **Identify the year Roger Federer won the Olympic silver medal**: The table mentions that Roger Federer won a silver medal at the Olympic Games in 2012, specifically in singles.

3. **Calculate the difference in years**: To find out how many years after winning the gold medal Roger Federer won the silver medal, we subtract the year of the gold medal from the year of the silver medal. So, 2012 - 2008 = 4 years.

Therefore, Roger Federer won the Olympic silver medal 4 years after winning the Olympic gold medal.

Final Answer: 4",<num_years>
