id,question,answer,category,table_id,output,answer_format
80,In what year did Raymond Poulidor first receive a medal in a championship?,1961,cycling,104,"To find the year Raymond Poulidor first received a medal in a championship, let's follow these steps:

1. Identify the relevant section in the table: We are looking for information about championships, so we need to focus on the ""Representing"" section.

2. Locate the specific information about championships: Within the ""Representing"" section, we find the subheading ""Men's road bicycle racing"" and then ""World Championships"".

3. Extract the information about the first medal: The table lists the years and the type of medal Poulidor received in each championship. We are looking for the first medal, which is the earliest year mentioned.

4. Determine the year of the first medal: The table mentions the following years: 1961, 1964, 1966, and 1974. We need to identify which of these years corresponds to the first medal.

5. Analyze the medal types: The table mentions ""Silver medal - second place"", ""Bronze medal - third place"" for each year. We are looking for the first year when Poulidor received a medal, regardless of the type.

6. Identify the correct year: Based on the information in the table, the first year Poulidor received a medal in a championship",yyyy
81,How long in years has Paul Coll been active in his career?,12,squash,109,"To answer the question, we need to find the year when Paul Coll turned pro and the current year (assuming it's 2022).

Step 1: Find the year when Paul Coll turned pro.
The table states that Paul Coll turned pro in 2010.

Step 2: Determine the current year.
Since the table was last updated in April 2022, we can assume the current year is 2022.

Step 3: Calculate the number of years Paul Coll has been active in his career.
To find the number of years, we subtract the year Paul Coll turned pro from the current year.
Years active = Current year - Year turned pro
Years active = 2022 - 2010
Years active = 12

Therefore, Paul Coll has been active in his career for 12 years.

Final Answer: The final answer is 12.",<num_years>
82,How long in years has the Saudi Arabian Armed Forces been in existence?,277,army,1122,"To determine how long the Saudi Arabian Armed Forces has been in existence, let's break down the information provided in the table.

1. The table mentions that the Saudi Arabian Armed Forces were ""Founded"" in 1745.
2. It also mentions that the current form of the Saudi Arabian Armed Forces was established in 1943.
3. To find out how long the Saudi Arabian Armed Forces have been in existence, we need to consider when they were first founded and when they took their current form.

However, since the current form of the Saudi Arabian Armed Forces was established in 1943 and they were first founded in 1745, we need to find the difference in years between these two dates.

The difference between 1943 and 1745 is 198 years.

Therefore, the Saudi Arabian Armed Forces have been in existence for 198 years.

Final Answer: The final answer is 198.",<num_years>
83,How long in years has the United Sabah Party been affilliated with Barisan Nasional?,21,political party,184,"Let's think step by step to determine how long the United Sabah Party (Parti Bersatu Sabah) has been affiliated with Barisan Nasional.

Step 1: Identify the years when Parti Bersatu Sabah was affiliated with Barisan Nasional. From the table, we can see that Parti Bersatu Sabah was affiliated with Barisan Nasional in two periods: (1985-1990) and (2002-2018).

Step 2: Calculate the total duration of the affiliation. To do this, we need to find the difference between the end year of the first period and the start year of the first period, and then add the difference between the end year of the second period and the start year of the second period.

Step 3: Calculate the difference between the end year of the first period (1990) and the start year of the first period (1985). This is 1990 - 1985 = 5 years.

Step 4: Calculate the difference between the end year of the second period (2018) and the start year of the second period (2002). This is 2018 - 2002 = 16 years.

Step 5: Add the results of step 3 and step",<num_years>
84,How long in years was Sachin Tendulkar a member of parliament?,6,cricket,526,"To find out how long Sachin Tendulkar was a member of parliament, we need to follow these steps:

1. Find the section of the table that mentions Sachin Tendulkar's membership in parliament.
   This section is titled ""Member of parliament, Rajya Sabha"".

2. Within this section, we need to identify the start and end dates of Sachin Tendulkar's term as a member of parliament.
   The start date is mentioned as ""27 April 2012"" and the end date is mentioned as ""26 April 2018"".

3. To calculate the duration of Sachin Tendulkar's term as a member of parliament, we need to find the difference between the end date and the start date.
   Since both dates are in the same year, we can simply subtract the start year from the end year to get the number of years.

4. Therefore, we subtract 2012 (start year) from 2018 (end year) to get 6 years.

Final Answer: The final answer is 6.",<num_years>
85,In what year did Sean Kelly last win a medal at the World Championships?,1989,cycling,105,"To answer the question, we need to follow these steps:

1. Identify the relevant section in the table that contains information about Sean Kelly's World Championships medals.
2. Extract the years in which Sean Kelly won World Championships medals.
3. Determine the year in which Sean Kelly last won a medal at the World Championships.

Step 1: Identify the relevant section in the table.

The relevant section is ""World Championships"" located under the ""Representing | Ireland"" subsection.

Step 2: Extract the years in which Sean Kelly won World Championships medals.

From the ""World Championships"" section, we can see that Sean Kelly won two bronze medals: one in 1982 and one in 1989.

Step 3: Determine the year in which Sean Kelly last won a medal at the World Championships.

Based on the extracted years, we can conclude that Sean Kelly last won a medal at the World Championships in 1989.

Final Answer: The final answer is 1989.",yyyy
86,How long in years was Sachin Tendulkar a part of the national side?,24,cricket,526,"To find out how long Sachin Tendulkar was a part of the national side, we need to look at the ""International information"" section of the table.

A: First, we need to identify the start and end years of Sachin Tendulkar's time with the national side. According to the table, his Test debut was on 15 November 1989, and his last Test was on 14 November 2013.

B: Next, we need to calculate the difference between the start and end years to find the duration. We can do this by subtracting the start year from the end year.

C: Since the start year is 1989 and the end year is 2013, we can calculate the duration as follows: 2013 - 1989 = 24 years.

D: However, we need to consider that the start year is in 1989 and the end year is in 2013, which means that Sachin Tendulkar was part of the national side for 24 years, but only a part of the last year (2013) is not included in the count since his last test was in November 2013. So the answer will be 24 years - 1 month = ",<num_years>
87,In what year did Sean Kelly attend his first World Championships?,1982,cycling,105,"To determine the year Sean Kelly attended his first World Championships, we need to look at the information provided in the table under the section ""World Championships.""

Step 1:  Identify the section where the information about the World Championships is located.
The information about the World Championships is located under the section ""World Championships"" in the table.

Step 2:  Look for the year Sean Kelly attended his first World Championships.
The table mentions that Sean Kelly won a ""Bronze medal - third place"" in the ""Road race"" in two different years: 1982 and 1989.

Step 3:  Since the question asks for the year Sean Kelly attended his first World Championships, we need to identify the earlier year between 1982 and 1989.
The earlier year between 1982 and 1989 is 1982.

Therefore, the final answer is: 

Final Answer: The final answer is 1982.",yyyy
88,In what year did Ali Farag win his first team gold at the World Team Championships?,2017,squash,106,"To find the year Ali Farag won his first team gold at the World Team Championships, we need to look at his achievements in the World Team Championships section of the table.

Step 1: Locate the World Team Championships section in the table.
 
World Team Championships
['Gold medal - first place | 2017 Marseille | Team', 'Gold medal - first place | 2019 Washington D.C. | Team']

Step 2: Identify the years Ali Farag won the team gold medals.

The years are 2017 and 2019. 

Step 3: Determine which year was his first team gold.

Since 2017 is the earlier year, it is the year Ali Farag won his first team gold at the World Team Championships.

Final Answer: 2017",yyyy
89,How many more years did Alejandro Valverde spend with Illes Balears–Banesto than with Kelme–Costa Blanca?,3,cycling,99,"To solve this question, we need to identify the number of years Alejandro Valverde spent with each team.

Step 1: Find the years Alejandro Valverde was with Kelme-Costa Blanca.
From the table, we can see that he was with Kelme-Costa Blanca from 2002 to 2004.

Step 2: Calculate the number of years Alejandro Valverde was with Kelme-Costa Blanca.
2004 - 2002 = 2 years

Step 3: Find the years Alejandro Valverde was with Illes Balears-Banesto.
From the table, we can see that he was with Illes Balears-Banesto from 2005 to 2010.

Step 4: Calculate the number of years Alejandro Valverde was with Illes Balears-Banesto.
2010 - 2005 = 5 years

Step 5: Find the difference in the number of years Alejandro Valverde spent with Illes Balears-Banesto and Kelme-Costa Blanca.
5 years (Illes Balears-Banesto) - 2 years (Kelme-Costa Blanca) = 3 years

Final Answer: The final answer is",<num_years>
90,How many more years did Lal play for Delhi than for Punjab?,4,cricket,53,"To find out how many more years Lal played for Delhi than for Punjab, we need to look at the 'Domestic team information' section of the table.

From the table, we can see that Lal played for Punjab from 1968-1972, which is a total of 4 years.

He played for Delhi from 1973-1991, which is a total of 19 years.

To find out how many more years he played for Delhi than for Punjab, we subtract the number of years he played for Punjab from the number of years he played for Delhi:

19 years (Delhi) - 4 years (Punjab) = 15 years

Therefore, Lal played 15 more years for Delhi than for Punjab.

Final Answer: The final answer is 15.",<num_years>
91,How many more years did Madan Lal spend at Delhi than in Punjab?,14,cricket,53,"To find out how many more years Madan Lal spent at Delhi than in Punjab, we need to look at the 'Domestic team information' section of the table. 

Step 1: Identify the years Madan Lal spent at Punjab. 
According to the table, he spent 4 years at Punjab (1968-1972).

Step 2: Identify the years Madan Lal spent at Delhi.
According to the table, he spent 19 years at Delhi (1973-1991).

Step 3: Calculate the difference between the years spent at Delhi and Punjab.
To find the difference, we subtract the years spent at Punjab from the years spent at Delhi: 19 (years at Delhi) - 4 (years at Punjab) = 15.

Therefore, Madan Lal spent 15 more years at Delhi than in Punjab.

Final Answer: The final answer is 15.",<num_years>
92,How many more years did Richards play for the Leeward Islands than for Glamorgan?,17,cricket,57,"Q: How many more years did Richards play for the Leeward Islands than for Glamorgan?

To find the difference in years Richards played for the Leeward Islands and Glamorgan, we need to identify the years he played for each team.

For the Leeward Islands, Richards played from 1971-1991, which is a span of 20 years.

For Glamorgan, Richards played from 1990-1993, which is a span of 3 years.

Now, let's calculate the difference in years: 
20 (years for Leeward Islands) - 3 (years for Glamorgan) = 17

Final Answer: The final answer is 17.",<num_years>
93,How many more years did the Malayan Emergency last after the independence of the Federation of Malaya?,3,proxy war,997,"To find the answer to the question, we need to determine the date of independence of the Federation of Malaya and then calculate the difference in years until the end of the Malayan Emergency.

From the table, we can see that the Malayan Emergency lasted from 16 June 1948 to 31 July 1960. The independence of the Federation of Malaya occurred on 31 August 1957.

Now, let's calculate the difference in years:

- The Malayan Emergency ended on 31 July 1960.
- The independence of the Federation of Malaya occurred on 31 August 1957.

To find the number of years from 1957 to 1960, we can subtract 1957 from 1960, which gives us 3 years.

However, the question asks how many more years the Malayan Emergency lasted after the independence of the Federation of Malaya. Since the independence occurred in 1957, we need to calculate the time from 1957 to the end of the Malayan Emergency in 1960.

The Malayan Emergency lasted from 16 June 1948 to 31 July 1960. Since the independence occurred on 31 August 1957, we need to calculate the time from August 195",<num_years>
94,How many more years did Winston Churchill serve as a leader than Harold Macmillan?,1,proxy war,997,"To determine how many more years Winston Churchill served as a leader than Harold Macmillan, we need to find out how long each of them served.

From the table, we can see that Winston Churchill served from 1951 to 1955. 

Next, we find Harold Macmillan's serving period, which is from 1957 to 1960.

Now, we calculate the number of years each of them served:
- Winston Churchill served for 4 years (1951-1955).
- Harold Macmillan served for 3 years (1957-1960).

To find out how many more years Winston Churchill served than Harold Macmillan, we subtract Macmillan's serving years from Churchill's serving years:
4 (Churchill's years) - 3 (Macmillan's years) = 1

So, Winston Churchill served 1 more year than Harold Macmillan.

Final Answer: The final answer is 1.",<num_years>
95,How many more years did Younis play for Surrey than for Glamorgan?,2,cricket,55,"To find out how many more years Younis played for Surrey than for Glamorgan, we need to look at the ""Domestic team information"" section of the table.

In the ""Domestic team information"" section, we can see the years Waqar Younis played for Surrey and Glamorgan.

- For Surrey: 1990-1993
- For Glamorgan: 1997-1998

Now, let's find the number of years he played for each team.

- For Surrey: 1990-1993 = 4 years
- For Glamorgan: 1997-1998 = 2 years

To find out how many more years Younis played for Surrey than for Glamorgan, we need to subtract the number of years he played for Glamorgan from the number of years he played for Surrey.

4 (years for Surrey) - 2 (years for Glamorgan) = 2 years

Therefore, Waqar Younis played 2 more years for Surrey than for Glamorgan.

Final Answer: The final answer is 2.",<num_years>
96,What year did Joel Makin reach his highest ranking?,2021,squash,107,"To determine the year Joel Makin reached his highest ranking, let's analyze the given information step by step:

1. The table provides information about Joel Makin, including his highest ranking in men's singles squash.
2. The information about his highest ranking is located in the ""Men's singles"" subsection.
3. Within this subsection, we find the details about his highest ranking, which includes the ranking number and the year it was achieved.
4. The specific information about the year is stated as ""December 2021"".

Based on the analysis, we can conclude that Joel Makin reached his highest ranking in December 2021.

Final Answer: The final answer is 2021.",yyyy
97,What year did Joel Makin turn professional?,2014,squash,107,"To find the year Joel Makin turned professional, we need to follow these steps:

1. Look for the column that contains information about Joel Makin's career, specifically the year he turned professional.
2. In the ""Table:"", the column related to his career is ""Turned Pro"".
3. The value in the ""Turned Pro"" column is ""2014"".

Final Answer: 2014",yyyy
98,How many more years until the next IBSF World Championships?,2,sports event,203,"To answer the question, we need to determine the year of the next IBSF World Championships. 

Step 1: Identify the year of the given IBSF World Championships.
The year of the given IBSF World Championships is 2017, as mentioned in the table.

Step 2: Look for information about the next IBSF World Championships in the table.
The table mentions the years '2016' and '2019' as the years before and after the given IBSF World Championships.

Step 3: Determine the next IBSF World Championships year based on the information provided.
Since the year '2019' is mentioned as the next year after the given IBSF World Championships, we can infer that the next IBSF World Championships took place in 2019.

Step 4: Calculate the number of years until the next IBSF World Championships.
To calculate the number of years until the next IBSF World Championships, we need to know the current year. Since the current date is December, 2022, we can calculate the difference between the current year (2022) and the next IBSF World Championships year (2019).

2022 - 2019 = 3

Final Answer: The",<num_years>
99,How many more years was Arnaldo Schulz a leader or commander than Filipe Samuel Magaia?,2,proxy war,1000,"To determine how many more years Arnaldo Schulz was a leader or commander than Filipe Samuel Magaia, we need to find the duration of their leadership or command in Portuguese Guinea.

Q: How long was Arnaldo Schulz a leader or commander in Portuguese Guinea?
A: According to the table, Arnaldo Schulz was a leader or commander in Portuguese Guinea from 1964-1968.

Q: How long was Filipe Samuel Magaia a leader or commander in Mozambique?
A: However, Filipe Samuel Magaia was a leader or commander in Mozambique, not Portuguese Guinea. To answer the question, we need to find the duration of Filipe Samuel Magaia's leadership or command in Mozambique or another relevant position. Unfortunately, we cannot determine his leadership or command duration in Portuguese Guinea.",<num_years>
100,How long in months did the 2002 Atlantic hurricane season last?,3,cyclone,1090,"To determine the length of the 2002 Atlantic hurricane season in months, we need to find the difference between the start and end dates of the season.

From the table, we can see that the ""Seasonal boundaries"" subsection provides the start and end dates of the season.

The first system formed on July 14, 2002, and the last system dissipated on October 16, 2002.

Now, let's calculate the duration of the season:

1. Identify the start and end dates: July 14, 2002, and October 16, 2002.
2. Determine the number of days between the start and end dates:
   October has 31 days, so from July 14 to July 31, there are 18 days.
   August has 31 days, so from August 1 to August 31, there are 31 days.
   September has 30 days, so from September 1 to September 30, there are 30 days.
   October has 16 days, so from October 1 to October 16, there are 16 days.
   Total number of days: 18 + 31 + 30 + 16 = 95 days
3. Convert the total number of",<num_months>
101,How many more years was Rhodesia a belligerent than FROLIZI?,13,proxy war,1001,"To find out how many more years Rhodesia was a belligerent than FROLIZI, we need to determine the duration of their involvement in the conflict.

From the ""Belligerents"" section, we can see that Rhodesia was a belligerent from 1964 to 1979, which is a total of 15 years.

FROLIZI was a belligerent from 1971 to 1978, which is a total of 7 years.

Now, let's subtract the duration of FROLIZI's involvement from Rhodesia's involvement to find the difference:

15 years (Rhodesia) - 7 years (FROLIZI) = 8 years

Therefore, Rhodesia was a belligerent for 8 more years than FROLIZI.

Final Answer: The final answer is 8.",<num_years>
102,How many more years was Valverde with the Puente Tocinos team than with Illes Balears–Banesto?,4,cycling,99,"To solve this problem, we need to find the duration that Valverde was with the Puente Tocinos team and the duration that he was with the Illes Balears–Banesto team.

From the table, we can see that Valverde was with the Puente Tocinos team from 1989 to 1998. This is a duration of 9 years.

Next, we can see that Valverde was with the Illes Balears–Banesto team from 2005 to 2010. This is a duration of 5 years.

To find the difference in years between these two durations, we subtract the shorter duration from the longer duration:

9 years (with Puente Tocinos) - 5 years (with Illes Balears–Banesto) = 4 years

Therefore, Valverde was with the Puente Tocinos team for 4 more years than with the Illes Balears–Banesto team.

Final Answer: The final answer is 4.",<num_years>
103,How many total years did Gino Bartali ride for professional teams?,19,cycling,102,"To find the total years Gino Bartali rode for professional teams, we need to analyze the information provided in the table.

Step 1: Identify the professional teams Gino Bartali rode for.
From the ""Professional teams"" section, we see the list of teams he rode for:
- 1935: Frejus
- 1936-1945: Legnano
- 1946-1947: Tebag and Legnano
- 1948: Legnano
- 1949-50: Bartali-Gardiol
- 1951: Bartali-Ursus
- 1952: Tebag and Bartali
- 1953: Bartali
- 1954: Bartali-Brooklin

Step 2: Identify the start and end years for each team.
- 1935: 1 year
- 1936-1945: 10 years
- 1946-1947: 2 years
- 1948: 1 year
- 1949-50: 2 years
- 1951: 1 year
- 1952: 1 year
- 1953: 1 year
- 1954: 1",<num_years>
104,How many total years did Kimi Räikkönen compete?,17,f1,344,"To find the total number of years Kimi Räikkönen competed, we need to look at his Formula One World Championship career and World Rally Championship record.

Step 1: Identify the years Kimi Räikkönen competed in Formula One World Championship.
He was active from 2001 to 2009, and then again from 2012 to 2021.

Step 2: Calculate the total years he competed in Formula One World Championship.
He competed for 9 years from 2001 to 2009, and then another 10 years from 2012 to 2021. So, the total years in Formula One World Championship is 9 + 10 = 19 years.

Step 3: Identify the years Kimi Räikkönen competed in World Rally Championship.
He was active from 2009 to 2011.

Step 4: Calculate the total years he competed in World Rally Championship.
He competed for 3 years from 2009 to 2011.

Step 5: Add the total years from Formula One World Championship and World Rally Championship to get the overall total years.
Total years = 19 (Formula One World Championship) + 3 (World Rally Championship) = 22 years.

Final",<num_years>
105,How many total years did Yamamoto play in his senior career?,17,boxing,484,"To find the total number of years Yamamoto played in his senior career, we need to look at the ""Senior career"" section of the table. This section lists the years he played for each team.

1. We need to identify the first year he played in his senior career and the last year he played. 
   The first year he played in his senior career is 2001, and the last year is 2018.

2. Next, we need to find the total number of years between these two dates. 
   To do this, we can simply subtract the first year from the last year: 2018 - 2001 = 17

3. However, we also need to consider that this calculation includes the year 2018 itself, but the table might not have included the full year for the team Ococias Kyoto AC. Therefore, we should not count the year 2018 if he only played for 3 months of that year. However, in this case, it is clear he played for the full year, so we will count it.

4. Therefore, the total number of years Yamamoto played in his senior career is 17.

Final Answer: The final answer is 17.",<num_years>
106,How many total years was Michael Schumacher active in his career?,17,f1,345,"To find the total years Michael Schumacher was active in his career, we need to consider both his Formula One World Championship career and his 24 Hours of Le Mans career.

Step 1: Identify the years of Michael Schumacher's Formula One World Championship career.
The table mentions that Michael Schumacher was active in Formula One from 1991-2006 and then again from 2010-2012.

Step 2: Calculate the total number of years in the Formula One World Championship career.
To do this, we'll add the years he was active in the first period (2006 - 1991 + 1 = 16 years) and the years he was active in the second period (2012 - 2010 + 1 = 3 years). Then we'll add those two numbers together (16 + 3 = 19 years).

Step 3: Identify the years of Michael Schumacher's 24 Hours of Le Mans career.
The table mentions that he participated in the 24 Hours of Le Mans in 1991.

Step 4: Calculate the total number of years in the 24 Hours of Le Mans career.
Since he only participated in 1991, the total number of years is 1.

",<num_years>
107,What year did Paul Coll win a silver medal at the Commonwealth Games?,2018,squash,109,"To answer the question, let's break it down step by step:

Step 1: Identify the relevant information in the table. We are looking for the year Paul Coll won a silver medal at the Commonwealth Games.

Step 2: Locate the section of the table that contains information about Paul Coll's achievements. This is the ""Commonwealth Games"" section.

Step 3: Within the ""Commonwealth Games"" section, identify the specific achievements mentioned. These include a silver medal in singles and a bronze medal in mixed doubles.

Step 4: Determine the year(s) in which Paul Coll won these medals. According to the table, he won a silver medal in singles and a bronze medal in mixed doubles at the 2018 Commonwealth Games.

Step 5: Identify the correct year from the information gathered. Based on the table, the year Paul Coll won a silver medal at the Commonwealth Games is 2018.

Final Answer: 2018",yyyy
108,In what year did Paul Coll receive his first silver medal?,2018,squash,109,"To find the year Paul Coll received his first silver medal, let's break down the information provided in the table.

1.  We are looking for the year Paul Coll received his first silver medal. This means we need to find the earliest year when he won a silver medal.

2.  In the table, we see that Paul Coll has won medals in different events such as World Championships, World Doubles Championships, and Commonwealth Games.

3.  Looking at the World Championships section, we see that he won a silver medal in the 2019-20 Doha | Singles event.

4.  Now, we need to find out if this is his first silver medal. Since the table does not provide information about his previous medals, we can assume that the first silver medal mentioned in the table is his first silver medal.

5.  Therefore, Paul Coll received his first silver medal in the year 2019-20. However, we can infer that the year 2019-20 refers to the year of the event, not the year he received the medal. Since the event took place between 2019 and 2020, we can assume that the year he received the medal is 2020.

Final Answer: The final answer is 2020",yyyy
109,How many years after achieving his highest rank did Kaiō Hiroyuki retire?,11,sumo,145,"To determine the number of years after achieving his highest rank that Kaiō Hiroyuki retired, we need to follow these steps:

1. Find the year Kaiō Hiroyuki achieved his highest rank.
   - From the ""Career"" section of the table, we find that Kaiō Hiroyuki achieved the rank of Ōzeki in September 2000.

2. Find the year Kaiō Hiroyuki retired.
   - From the ""Career"" section of the table, we find that Kaiō Hiroyuki retired in July 2011.

3. Calculate the number of years between the two dates.
   - We subtract the year he achieved his highest rank (2000) from the year he retired (2011).
   - This gives us 2011 - 2000 = 11 years.

Therefore, Kaiō Hiroyuki retired 11 years after achieving his highest rank.

Final Answer: The final answer is 11.",<num_years>
110,In what year did Paul Coll first win a gold medal in the World Doubles Championships?,2016,squash,109,"To find the year Paul Coll first won a gold medal in the World Doubles Championships, we need to examine the information provided in the table.

Step 1: Identify the relevant section of the table. The section that mentions World Doubles Championships is the one we need to focus on.

Step 2: Look for the specific type of medal we are interested in, which is the gold medal. In the table, it mentions gold medals in the following events: 'Gold medal - first place | 2016 Darwin | Mixed doubles' and 'Gold medal - first place | 2017 Manchester | Mixed doubles'.

Step 3: Since we want to find the year Paul Coll first won a gold medal in the World Doubles Championships, we need to identify the earliest year mentioned in the table. In this case, the earliest year is 2016.

Step 4: Confirm that the event mentioned in 2016 is indeed a gold medal in the World Doubles Championships. The event is 'Gold medal - first place | 2016 Darwin | Mixed doubles', which confirms that Paul Coll won his first gold medal in the World Doubles Championships in 2016.

Final Answer: The final answer is 2016.",yyyy
111,In what year did Paul Coll win his first bronze medal?,2016,squash,109,"To find the year Paul Coll won his first bronze medal, let's break down the information step by step.

Step 1:  We need to identify the events where Paul Coll won a bronze medal. In the ""Men's singles"" section, Paul Coll's achievements are listed, but they are not bronze medals. We need to look at the ""Men's squash"" section for more information.

Step 2:  In the ""Men's squash"" section, we find the World Championships and World Doubles Championships. We also find the Commonwealth Games. We need to examine each of these sections for bronze medals.

Step 3:  Looking at the World Championships, we see that Paul Coll won a silver medal in 2019-20 Doha and a bronze medal in 2020-21 Chicago. This is the first bronze medal mentioned in the table.

Step 4:  We now have the year and the event where Paul Coll won his first bronze medal.

Final Answer: The year Paul Coll won his first bronze medal is 2021.",yyyy
112,How many years after Barisan Nasional was first part of the United Sabah Party did Gabungan Rakyat Sabah become regional allies of the United Sabah Party?,35,political party,184,"To determine the number of years after Barisan Nasional was first part of the United Sabah Party did Gabungan Rakyat Sabah become regional allies of the United Sabah Party, we need to follow these steps:

1. Identify when Barisan Nasional was first part of the United Sabah Party: The table states that Barisan Nasional was affiliated with Parti Bersatu Sabah from 1985 to 1990 and then again from 2002 to 2018. However, since we are looking for the first instance of their affiliation, we will consider 1985 as the starting year.

2. Identify when Gabungan Rakyat Sabah became regional allies of the United Sabah Party: The table states that Gabungan Rakyat Sabah became regional allies of Parti Bersatu Sabah in 2020.

3. Calculate the number of years between the two events: 
   - The first instance of Barisan Nasional's affiliation with Parti Bersatu Sabah occurred in 1985.
   - Gabungan Rakyat Sabah became regional allies of Parti Bersatu Sabah in 2020.
   - To find the number of years between these two events, we subtract the earlier year from the later year: 2020",<num_years>
113,How many years after being founded as Birlik was the political party founded as Ada?,7,political party,932,"To solve this problem, let's break it down into steps.

Step 1: Identify the date when the party was founded as Birlik.
From the table, we see that the party was founded as Birlik on 26 April 2013.

Step 2: Identify the date when the party was re-established as Adal.
From the table, we see that the party was re-established as Adal on 5 November 2020.

Step 3: Calculate the time difference between the two dates.
To find the time difference, we need to subtract the earlier date from the later date. 
The difference between 5 November 2020 and 26 April 2013 is approximately 7 years.

However, we need to consider that the party was re-established, not founded. So, the correct calculation should be from the original founding date as Birlik to the re-establishment date as Adal.

Step 4: Calculate the time difference from the founding date as Birlik to the re-establishment date as Adal.
The difference between 5 November 2020 and 26 April 2013 is approximately 7 years.

But the question is asking how many years after being founded as Birlik the party was founded as Adal. This",<num_years>
114,What year did Paul Coll achieve his highest ranking?,2022,squash,109,"To find the year Paul Coll achieved his highest ranking, we need to follow these steps:

1. Identify the relevant information in the table: We are looking for the year when Paul Coll achieved his highest ranking in men's singles.
2. Locate the relevant section in the table: The relevant section is ""Men's singles"" under the category ""Men's squash"".
3. Find the information about his highest ranking: In the ""Men's singles"" section, we see the following information: ""Highest ranking No. 1 (1 March 2022)"".
4. Extract the year from the information: The year Paul Coll achieved his highest ranking is mentioned as ""2022"".

Final Answer: The final answer is 2022.",yyyy
115,How many years after being laid down did HMS Somerset launch?,2,ship,224,"To find out how many years after being laid down HMS Somerset launched, we need to follow these steps:

1. Identify the date when HMS Somerset was laid down. According to the table, HMS Somerset was laid down on 12 October 1992.
2. Identify the date when HMS Somerset was launched. According to the table, HMS Somerset was launched on 25 June 1994.
3. Calculate the time difference between the launch date and the laydown date. We can do this by subtracting the laydown date from the launch date.
4. Convert the time difference into years.

Let's perform the calculations:

Launch date: 25 June 1994
Laydown date: 12 October 1992

To find the time difference, we can count the days between the two dates:
From 1992 to 1993: 365 days
From 1993 to 1994: 365 days
Total days: 730 days
Since there are 365.25 days in a year, we can divide the total days by 365.25 to get the time difference in years:
730 days / 365.25 days/year ≈ 2 years

Therefore, HMS Somerset launched approximately 2 years after being laid down.

",<num_years>
116,How many years after being laid down was the HMS Astute launched?,6,ship,1114,"To find the answer to the question, we need to follow these steps:

1. Identify the year when the HMS Astute was laid down.
2. Identify the year when the HMS Astute was launched.
3. Calculate the difference between the two years to find out how many years after being laid down the HMS Astute was launched.

From the table, we can see that the HMS Astute was laid down on 31 January 2001.
From the table, we can also see that the HMS Astute was launched on 8 June 2007.

Now, let's calculate the difference between the two years:
2007 (launch year) - 2001 (lay down year) = 6 years.

Therefore, the HMS Astute was launched 6 years after being laid down.

Final Answer: The final answer is 6.",<num_years>
117,How many years after being laid down was the HMS Victory launched?,7,ship,1115,"To find out how many years after being laid down the HMS Victory was launched, we need to follow these steps:

1. Identify the date when the HMS Victory was laid down: The HMS Victory was laid down on 23 July 1759.

2. Identify the date when the HMS Victory was launched: The HMS Victory was launched on 7 May 1765.

3. Calculate the difference between the two dates: To find the number of years, we need to subtract the year of laying down from the year of launching. The year of laying down is 1759 and the year of launching is 1765.

   1765 - 1759 = 6

So, the HMS Victory was launched 6 years after being laid down.

Final Answer: The final answer is 6.",<num_years>
118,How many years after being laid down was the I-179 completed?,2,ship,1112,"To find out how many years after being laid down the I-179 was completed, we need to follow these steps:

1. Identify the date when the I-179 was laid down: The I-179 was laid down on 21 August 1941.
2. Identify the date when the I-179 was completed: The I-179 was completed on 18 June 1943.
3. Calculate the time difference between the completion date and the laydown date: We need to find the difference in years between 1943 and 1941.

Since the I-179 was completed in 1943 and laid down in 1941, we subtract the laydown year from the completion year:

1943 - 1941 = 2

Therefore, the I-179 was completed 2 years after being laid down.

Final Answer: The final answer is 2.",<num_years>
119,How long after the Tonnerre was ordered was it commissioned?,14,ship,1110,"To find out how long after the Tonnerre was ordered it was commissioned, we need to follow these steps:

1. Identify the date when the Tonnerre was ordered.
   - The Tonnerre was ordered on 16 April 1794.

2. Identify the date when the Tonnerre was commissioned.
   - The Tonnerre was commissioned on 21 July 1808.

3. Calculate the time difference between the two dates.
   - We need to find the difference between 21 July 1808 and 16 April 1794.

4. To calculate the time difference, we first need to find the number of years between the two dates.
   - From 1794 to 1808, there are 14 years.

5. Since the Tonnerre was commissioned in July 1808, we need to consider the months from April 1794 to July 1808.
   - From April to July in any year is 3 months, but since we are considering the full 14 years, we need to calculate the months for each year and add them up.
   - However, since we are looking for the difference in years and months, we can simply subtract the month of commissioning (July) from the month",<num_years>
120,How many years after being launched did HMS Victory fight at Cape Spartel?,17,ship,1115,"To answer the question, we need to find out the year HMS Victory was launched and the year it fought at Cape Spartel, then calculate the difference.

Step 1: Find the year HMS Victory was launched.
From the table, we can see that HMS Victory was launched on 7 May 1765.

Step 2: Find the year HMS Victory fought at Cape Spartel.
From the table, we can see that HMS Victory participated in the Battle of Cape Spartel in 1782.

Step 3: Calculate the difference between the year HMS Victory fought at Cape Spartel and the year it was launched.
To find the difference, we need to subtract the year of launch from the year of the battle.
Year of battle: 1782
Year of launch: 1765
Difference: 1782 - 1765 = 17 years

Therefore, HMS Victory fought at Cape Spartel 17 years after being launched.

Final Answer: The final answer is 17.",<num_years>
