id,question,answer,category,table_id,output
146,How many years has it been since the Supreme Court of Argentina was established?,159,court,253,"The Supreme Court of Argentina was established on January 15, 1863. Today is December 2022, so it has been 159 years. The answer is 159 years"
147,How old did the Supreme Administrative Court turn the year Anna Sporrer became Vice President?,138,court,254,"The Supreme Administrative Court (Verwaltungsgerichtshof, VwGH) was established on 1 January 1876.

Since 1 January 2014, Rudolf Thienel has been the president of the VwGH.

Since January 2014, Anna Sporrer has been the vice president of the VwGH.

To find out how old the VwGH was the year Anna Sporrer became vice president, we subtract the number of years since 1 January 2014 from the date of her appointment:

2014 years + number of years from 1 January 2014 to the date of Anna Sporrer's appointment

The VwGH was 138 years old the year Anna Sporrer became vice president.

The answer is 138"
148,How many years ago was the Supreme Administrative Court established?,146,court,254,"The Supreme Administrative Court was established 146 years ago, on January 1, 1876. The answer is 146"
149,How long in years has Rudolf Thienel been President of the Supreme Administrative Court?,8,court,254,"Rudolf Thienel has been President of the Supreme Administrative Court since January 1, 2014. The years 2014 and 2015 are counted as the first two years of his presidency. 2016 is the third year, 2017 is the fourth year, and so on. As of December 2022, Rudolf Thienel has been President of the Supreme Administrative Court for 36 months, or 3 years and 6 months. 3 years is 36 months, so 1 additional month makes 36 + 1 = 37 months. Therefore, Rudolf Thienel has been President for 37 months."
150,How many years after its establishment did the Supreme Administrative Court have Rudolf Thienel as its President?,138,court,254,"The Supreme Administrative Court was established in 1876. Rudolf Thienel has been the President since 1 January 2014, so he has been President for 9 years (2014-2023). 9 - 1876 = 9 years after its establishment. The answer is 9"
151,How old did the Supreme Administrative Court turn the year Rudolf Thienel became President?,138,court,254,"The Supreme Administrative Court (Verwaltungsgerichtshof) was established in 1876.
Rudolf Thienel became President on 1 January 2014.
Therefore, the Court turned 46 years old that year.
The answer is 46)"
152,How many years after Rudolf Thienel became President did Anna Sporrer become Vice President?,0,court,254,"Anna Sporrer became Vice President on 1 January 2014, the same day that Rudolf Thienel became President. Therefore, she served as President for 0 years.

The number of years after Rudolf Thienel became President for which Anna Sporrer served as Vice President is 1 - 0 = 1.

The answer is 1"
153,How many years ago was the Supreme Court of Israel established?,74,court,257,"The table shows that the Supreme Court of Israel was established on 1948. To calculate the number of years ago, we use the today's date - the date the institution was established. Today's date is December 2022, so 1948 - 2022 = 74 years ago. The answer is 74"
154,How many years was there between the start of Uzi Vogelman's term as Deputy President and the end of his jurist term?,2,court,257,There are 6 years between the start of Uzi Vogelman's term as Deputy President and the end of his jurist term. 16 October 2023 - 9 May 2022 = 6 years. The answer is 6
155,How many years after the Supreme Court of Israel was established did Esther Hayut become president?,69,court,257,"The Supreme Court of Israel was established in 1948, and as of October 2022, it has been 74 years since its establishment. Esther Hayut became president on 26 October 2017, which is 7 years after the court's establishment. The answer is 74-7=67"
156,How many years after the establishment of the Supreme Court of Israel did Esther Hayut become President?,69,court,257,"Esther Hayut became President on 26 October 2017, which was 74 years after the establishment of the Supreme Court of Israel on 1948-10-26. The answer is 74"
157,How many years ago did Casey Mears last participate in the IndyCar Series?,21,martial artist,264,Casey Mears' last IndyCar Series race was in 2001. It has been 21 years since then. The answer is 21
158,How many years ago did Casey Mears receive the award of Coca-Cola 600 winner?,15,martial artist,264,"The year 2007 is 14 years ago.
The answer is 14"
159,How long in years did Casey Mears' career last in the Champ Car series?,2,martial artist,264,"Casey Mears participated in the Champ Car series for 2 years (2000 and 2001). The series lasted from 1979 to 2007, so Mears' career in the series lasted for 27 years (2000-1979 = -1 year, 2001-2007 = 6 years). Therefore, his career in the series lasted for 27 - 2 = 25 years. The answer is 25"
160,What year did Casey Mears have his first Daytona 500 race?,2003,martial artist,264,"The first Daytona 500 race for Casey Mears was in 2003. The year is given in the table under the ""First race"" column next to Mears' name. The answer is 2003"
161,How many years did it take for Mears to win a NASCAR Cup Series race?,4,martial artist,264,"It took Mears 40 races to win his first NASCAR Cup Series race. The first win came in the 2007 Coca-Cola 600 (Charlotte). - From the table, we know he ran 489 races over 15 years before winning. 15 - 4 = 11 years Mears raced before winning. The first win came in his 16th year racing. 16 - 4 = 12 years it took Mears to win a NASCAR Cup Series race. The answer is 12"
162,How old was Cody Ware when he debuted in the NASCAR Cup Series?,22,racing,265,"Cody Ware made his NASCAR Cup Series debut on April 2, 2017, at the age of 21."
163,How many years did Cody Ware race in the NASCAR Xfinity Cup Series?,7,racing,265,"Cody Ware made his NASCAR Cup Series debut in 2017 and his last race was in 2022, for a total of 6 years. The answer is 6"
164,How many years ago did Cody Ware win the Lamborghini Super Trofeo North America Rookie of the Year 2014?,8,racing,265,"The year 2022 - 2014 = 8 years.
The answer is 8"
165,How old was Cody Ware when he first raced in the NASCAR PEAK Mexico Series in 2014?,19,racing,265,"Cody Ware was born on November 7, 1995, so he was 19 years old when he first raced in the NASCAR PEAK Mexico Series in 2014. The answer is 19"
166,How old was Cody Ware when he competed in the NASCAR PEAK Mexico Series?,19,racing,265,Cody Ware was 22 years old when he competed in the NASCAR PEAK Mexico Series in 2014.
167,How many years ago was Tony Stewart awarded the IROC championship?,16,racing,272,"Tony Stewart was awarded the IROC championship in 2006. Therefore, 2006 - 2022 = 16 years ago. The answer is 16"
168,How old was Tony Stewart when he began his IndyCar Series career?,25,racing,272,Tony Stewart began his IndyCar Series career in 1996 at the age of 25.
169,At what age was Stewart inducted into the NASCAR Hall of Fame?,49,racing,272,"At what age was Stewart inducted into the NASCAR Hall of Fame?

Tony Stewart was inducted into the NASCAR Hall of Fame on January 21, 2020, at the age of 48."
170,How old was Tony Stewart when he won his first NASCAR Series race in 2002?,31,racing,272,"Tony Stewart won his first NASCAR Series race on May 25, 2002, at the age of 30."
171,How old was B. J. Neufeld when he received his last medal?,36,curling,281,"B. J. Neufeld was 36 years old when he won the silver medal at the 2019 Lethbridge World Men's Curling Championship.

The answer is 36"
172,When was the last time that B. J. Neufeld won any type of medal?,2022,curling,281,"B. J. Neufeld won a silver medal at the 2019 Lethbridge World Men's Curling Championship as the second for Canada. He also won a bronze medal at the 2021 Saskatoon Canadian Olympic Curling Trials as a member of the Manitoba team. Most recently, Neufeld won a silver medal at the 2021 Calgary Tim Hortons Brier as the third for Alberta. The answer is 2021"
173,How many years has B.J. Neufeld been associated with a member association?,15,curling,281,"B.J. Neufeld has been associated with the Manitoba curling association for 15 years (2007-2018, 2022-present) and the Alberta curling association for 3 years (2018-2022), for a total of 15+3 = 18 years. The answer is 18"
174,How many years ago was B. J. Neufeld top ranked in CTRS?,8,curling,281,"B. J. Neufeld was top ranked in CTRS in 2014-15, a total of 2 years. 2 years ago was 2020, so B. J. Neufeld was top ranked 7 years ago. The answer is 7"
175,What year was the first time that Dawn McEwen made an appearance at the World Championships?,2008,curling,288,Dawn McEwen made her first appearance at the World Championships in 2008. The answer is 2008
176,How old was Dawn McEwen when she won the gold at the 2014 Sochi Olympics?,34,curling,288,Dawn McEwen was 33 years old when she won the gold medal at the 2014 Sochi Olympics.
177,What year did Dawn McEwen make her first Olympic appearance?,2014,curling,288,Dawn McEwen made her first Olympic appearance in 2014. The answer is 2014.
178,How many years has Dawn McEwen played for Ontario since 2003?,4,curling,288,"Dawn McEwen has played for Manitoba since 2007. From 2003 to 2007, she played for Ontario. We need to find the number of years she played for Ontario. 2007-2003 = 4 years
She has played for Manitoba since 2007, for a total of 2007-2003 + 2007-2022 = 14 years.
Dawn McEwen has played for a total of 14 + 4 = 18 years.
The answer is 18"
179,How old was Emma Miskew when she appeared in the 2018 Olympic Games?,29,curling,291,"Emma Miskew was 29 years old when she appeared in the 2018 Olympic Games. The 2018 Olympic Winter Games were held in Pyeongchang, South Korea, from February 9 to 25, 2018. Emma Miskew represented Canada in the women's curling competition."
180,How many years elapsed between Miskew's gold medal at the Canada Winter Games and her gold medal at the Canadian Olympic Curling Trials?,10,curling,291,"The Canada Winter Games were held in 2007, so 14 years elapsed between Miskew's gold medal at the Canada Winter Games and her gold medal at the Canadian Olympic Curling Trials, which were held in 2021. The answer is 14"
181,How old was Emma Kathryn Miskew when she made her first Hearts appearance?,22,curling,291,"Emma Kathryn Miskew made her first Hearts appearance on February 14, 2011, according to the table. She was 22 years old at the time. The answer is 22"
182,In what year did Alexandra Boltasseva's longest streak of receiving an annual award begin?,2017,scientist,315,"Alexandra Boltasseva's longest streak of receiving an annual award began in 2008, as that is the first year she won the Young Elite-Researcher Award from the Danish Councils for Independent Research. The question asks for the year in which this streak began, so the answer is 2008. The answer is 2008 (actual)."
183,How old was Boltasseva when she won Young Elite-Researcher Award from the Danish Councils for Independent Research?,30,scientist,315,Alexandra Boltasseva was 30 years old when she won the Young Elite-Researcher Award from the Danish Councils for Independent Research in 2008. The award is given to young researchers under the age of 35 who have made outstanding contributions to their scientific field.
184,How old was Alexandra Boltasseva when she won her first award?,30,scientist,315,"Born: January 11, 1978 (age 44)
2021 Fellow of the Materials Research Society
2020 Fellow of the National Academy of Inventors (NAI)
2019 Fellow of the Institute of Electrical and Electronics Engineers (IEEE)
2018 Blavatnik National Award for Young Scientists Finalist
2017 Fellow of The International Society For Optics And Photonic (SPIE)
2015 Fellow of The Optical Society
2013 IEEE Photonics Society Young Investigator Award
2013 Materials Research Society Outstanding Young Investigator Award
2011 MIT Technology Review Top Young Innovator
2009 University of Erlangen-Nuremberg Young Researcher Award in Advanced Optical Technologies
2008 Young Elite-Researcher Award from the Danish Councils for Independent Research
Alexandra Boltasseva was 33 years old when she won her first award.
The answer is 33"
185,How many years were between Boltasseva's awards as Fellow of the Materials Research Society and Fellow of The Optical Society?,6,scientist,315,"Between 2021 and 2013 there are 8 years.
Between 2013 and 2008 there are 5 years.
In total there are 8 + 5 = 13 years.
The answer is 13"
186,In what year did Boltasseva win the most awards?,2013,scientist,315,The most recent year listed for awards is 2020. The answer is 2020
187,How many years after getting the 2001 Innovative Teaching Grant - Intel Corporation did Aude Gemma Billard get The Outstanding Young Person in Science and Innovation award?,2,scientist,321,"Aude Gemma Billard received The Outstanding Young Person in Science and Innovation award in 2002, one year after getting the 2001 Innovative Teaching Grant - Intel Corporation. The answer is 1."
188,How many years are between Billard's award for The Outstanding Young Person in Science and Innovation and Innovative Teaching Grant?,2,scientist,321,"The award for The Outstanding Young Person in Science and Innovation was in 2002, and Billard received the Innovative Teaching Grant in 1999. So between these two awards, there are 2002-1999 = 3 years. There may have been other awards in between, but we are only asked for the number of years between these two awards. The answer is 3"
189,How many years ago did Aude Gemma Billard receive the Fellowship from the Medicus Foundation?,23,scientist,321,"Aude Billard received the Fellowship from the Medicus Foundation in 1996 and 1997, which means she received the fellowship for two consecutive years. Fellowships are typically awarded for one year. Therefore, she received the fellowship 2 + 1 = 3 years ago. The answer is 3."
190,How old was Aude Gemma Billard when she was nominated as a Member of SATW?,45,scientist,321,"Aude Gemma Billard was born in 1971, which means she was 50-51 years old when she was nominated as a Member of SATW in 2022. The answer is 50-51"
191,How old was Aude Gemma Billard when she was nominated as a Member of SATW?,45,scientist,321,"Aude Gemma Billard was born in 1971, which means she was 50-51 years old when she was nominated as a Member of SATW in 2022. The answer is 50-51"
192,How old was Aude Billard when she was nominated as a Member of SATW?,45,scientist,321,"Aude Billard was born in 1971, so she was 50-51 years old when she was nominated as a Member of SATW in 2022. The answer is 50-51"
193,How many years was Hulk Hogan active as a wrestler?,35,wrestling,339,"Hulk Hogan was active as a wrestler from 1977 to 2012, for a total of 35 years. The answer is 35"
194,How many years ago did Hogan debut his wrestling career?,45,wrestling,339,"Hogan debuted his wrestling career on August 9, 1977. Therefore, it has been 45 years (2022-1977) + 1 year (2023) = 46 years ago. The answer is 46"
195,What year did Hulk Hogan become an actor?,1982,wrestling,339,Hulk Hogan began his acting career in 1982.
196,How old was Hulk Hogan when he married Linda Hogan?,30,wrestling,339,Hulk Hogan married Linda Hogan in 1983. He was 29 years old at the time.
197,How many years had Hulk Hogan been a wrestler when he started acting?,5,wrestling,339,"Hogan began his professional wrestling career in 1976. He retired from wrestling in 2012 after a 36-year career. Therefore, he had been a wrestler for 36 - 1977 = 1995 years when he started acting. The answer is 1995"
198,How many years did Hulk Hogan actively wrestle?,35,wrestling,339,"Hulk Hogan actively wrestled from 1977 to 2012, a total of 35 years. The answer is 35"
199,At what age did Jeffrey Epstein get work release?,55,person,340,"At what age did Jeffrey Epstein get work release?

Jeffrey Epstein was 66 years old when he died by suicide in 2019. He had been convicted of sex offenses involving minors in 2008, and was serving a 13-month sentence at the time of his death. He was initially sentenced to 18 months in prison, but was granted work release after 13 months."
200,How old did Jeffrey Epstein turn the year he was apprehended?,66,person,340,"Jeffrey Epstein was born on January 20, 1953.
The year he was apprehended was 2019, so he was 66 years old.
The answer is 66"
201,How many months after being apprehended did Jeffrey Epstein commit suicide?,1,person,340,"Jeffrey Epstein was apprehended on July 6, 2019. He committed suicide on August 10, 2019, which is 29 days or 1 month and 10 days later. The answer is 1"
202,How many years after his first penalty was Jeffrey Epstein apprehended?,11,person,340,"Jeffrey Epstein was first apprehended in 2008. Therefore, he was apprehended 13 years - 2008 = 11 years later for his second crime. The answer is 11"
203,How old was Epstein when he was apprehended?,66,person,340,"Epstein was 66 years old when he died.
The answer is 66)"
204,How many days after Epstein was apprehended was the mugshot photo taken?,3,person,340,"The second table mentions Epstein's second criminal case and his apprehension on July 6, 2019. The mugshot photo was taken on July 9, 2019, which means there were 3 days between his apprehension and the mugshot. The answer is 3"
205,What year was Jeffrey Epstein apprehended?,2019,person,340,"Jeffrey Epstein was first apprehended in 2006 on charges of procuring an underage girl for prostitution. He served 13 months in jail as part of an agreement that included a fine and registration as a sex offender. In 2019, Epstein was arrested again and charged with sex trafficking, but he died by suicide in jail before his trial. The year of Epstein's first apprehension was 2006. The answer is 2006"
206,How many months after his arrest did Epstein die?,1,person,340,"After his arrest on July 6, 2019, Epstein died 10 months later on August 10, 2019. The answer is 10"
207,How old was Jeffrey Epstein when he was apprehended in 2019?,66,person,340,Jeffrey Epstein was 66 years old when he was apprehended in 2019.
208,At what age was Jeffrey Epstein apprehended?,66,person,340,"At what age was Jeffrey Epstein apprehended?
Jeffrey Epstein was born on January 20, 1953, which means he was 66 years old at the time of his death on August 10, 2019. He was apprehended on July 6, 2019, which means he was 66 years and approximately 5 months old at the time of his apprehension."
209,How old was Jeffrey Edward Epstein at the time of his 13-month penalty?,55,person,340,"Jeffrey Epstein was 66 years old at the time of his 13-month penalty. The date of his arrest was July 6, 2019, and he was born on January 20, 1953, so he was 66 years old - 13 months = 52 years and 5 months old at the time of his sentence. The age at the time of the sentence is the answer.

The answer is 66"
210,How many days after Jeffrey Edward Epstein's apprehension was his final mugshot taken?,3,person,340,"Jeffrey Epstein was born on January 20, 1953, and died on August 10, 2019. It has been 66 years since his birth and 1945 days since his death. 66 is a multiple of 365, so 66 days are equivalent to 1 year. Therefore, 1945 days is equivalent to 1945 / 66 = 30 years. Epstein was incarcerated for 13 months, so it has been 30 - 13 = 17 years since his release. His final mugshot was taken on July 9, 2019, which was 17 years - 1 year = 16 years after his release. The answer is 16"
211,How old was Jeffrey Epstein when he was convicted in 2008?,55,person,340,Jeffrey Epstein was 55 years old when he was convicted in 2008.
212,What year was Jeffrey Epstein first convicted of sex trafficking?,2008,person,340,"Jeffrey Epstein was first convicted of sex trafficking in 2008. He pleaded guilty to one count of solicitation of prostitution and one count of procuring an underage girl for prostitution and was sentenced to 13 months in prison, with work release."
213,How old was Nicki Minaj when she married Kenneth Petty in 2019?,37,musician,347,Nicki Minaj was 36 years old when she married Kenneth Petty in 2019.
214,How long in years was Nicki Minaj with her second partner?,3,musician,347,"Nicki Minaj and Kenneth Petty were married in 2019, so their relationship lasted for 2019-2019 = 1 year.
The answer is 1"
215,How many years had Nicki Minaj been with her first partner when she started performing?,4,musician,347,"Nicki Minaj started performing in 2004. She was in a relationship with Safaree Samuels from 2000 to 2014, which is 14 years. Therefore, she had been with her first partner for 14 years when she started performing. The answer is 14"
216,How many years has Nicki Minaj been active in her career?,18,musician,347,"Nicki Minaj has been active in her career since 2004, which is 18 years."
217,How old was Minaj when her career began?,22,musician,347,"Nicki Minaj was born on December 8, 1982. So, she was 39 years old when her career began in 2004. The answer is 39"
218,How old was Nicki Minaj when she ended her partnership with Safaree Samuels?,32,musician,347,"Nicki Minaj and Safaree Samuels began dating in 2000 and ended their partnership in 2014. Therefore, Nicki Minaj was 21 years old when she ended her partnership with Safaree Samuels. The answer is 21"
219,How many years were there between Nicki Minaj's relationships with Safaree Samuels and Meek Mill?,1,musician,347,"First find the difference in the years between the breakup and start of Meek Mill (2015) and the start of Safaree Samuels (2000): 2015 - 2000 = 15 years
Then add that number to the number of years between the start of Safaree Samuels and the start of Meek Mill (2015-2000) = 15 + 5 = 20 years
The answer is 20"
220,How old was Nicki Minaj when she got married?,36,musician,347,Nicki Minaj was 37 years old when she got married in 2019.
221,How many years longer did Minaj's relationship with Safaree Samuels last than with Meek Mill?,12,musician,347,"Minaj and Samuels dated from 2000 to 2014, for 14 years. She then dated Meek Mill from 2015 to 2017, for 2 years. Thus, her relationship with Samuels lasted 14 - 2 = 12 years longer. The answer is 12"
222,How long in years was Paul Gauguin married to Teha'amana?,2,painter,349,"Paul Gauguin was first married to Mette-Sophie Gad in 1873, and they separated in 1894. He married Teha'amana in 1891, and they separated in 1893. So, Paul Gauguin and Teha'amana were married for 1891-1893 = 2 years. In years, 2 is equal to 2. The answer is 2"
223,What age did Paul Gauguin die at?,54,painter,349,Paul Gauguin died on 8 May 1903 at the age of 54.
224,How many years ago did Paul Gauguin die?,119,painter,349,"Paul Gauguin died on May 8, 1903. Today is December 2022, so Paul Gauguin died 8 months ago (May has 31 days, so 8 months = 31 days + 30 days = 61 days). 61 days ago was June 8, 2022. June 8, 2022 - May 8, 1903 = 61 years. The answer is 61"
225,At what age did Paul Gauguin marry Mette-Sophie Gad?,25,painter,349,"Paul Gauguin was born on 7 June 1848 in Paris, France. He died on 8 May 1903 in Atuona, Marquesas Islands, French Polynesia.

Gauguin was a French painter, sculptor, and printmaker. He was an important figure in the Symbolist movement and is known for his experimental use of color and synthetist style. His work has been described as a bridge between Impressionism and Primitivism.

Gauguin married Mette-Sophie Gad in 1873. They separated in 1894. He married Teha'amana (also known as Valli) in 1891, but they also separated in 1893.

At what age did Paul Gauguin marry Mette-Sophie Gad?

Gauguin married Gad when he was 25 years old, in 1873."
226,At what age did Paul Gauguin separate from Mette-Sophie Gad?,46,painter,349,"At what age did Paul Gauguin separate from Mette-Sophie Gad?

Paul Gauguin and Mette-Sophie Gad were married in 1873. They had five children together: Clovis, Aline, Emile, Jean, and Raymond. They separated in 1894, when their youngest child, Raymond, was 11 years old. So, Paul Gauguin and Mette-Sophie Gad separated when Paul Gauguin was 56 years old.

The answer is 56"
227,At what age did Paul Gauguin separate from Teha'amana?,45,painter,349,"At what age did Paul Gauguin separate from Teha'amana?

Paul Gauguin married Mette-Sophie Gad in 1873, and they had five children together. In 1891, he married Teha'amana, a native Polynesian woman, and they had a son together. However, the marriage was tumultuous, and they separated in 1893.

So, Paul Gauguin separated from Teha'amana when she was 18 years old (1893 - 1873 = 20)."
228,How many years was Paul Gauguin married to Mette-Sophie Gad?,21,painter,349,"Paul Gauguin was married to Mette-Sophie Gad from 1873 to 1894. They were separated in 1894, and he married Teha'amana in 1891, but they were also separated in 1893. So, Paul Gauguin was married to Mette-Sophie Gad for 22 years. The answer is 22"
229,How old was Pierre Auguste Cot when he died?,46,painter,350,"Pierre Auguste Cot died on 2 August 1883 at the age of 46. The date of his birth is 17 February 1837, so he was 46 years old when he died. The answer is 46"
230,At what age did Pierre Auguste Cot die?,46,painter,350,Pierre Auguste Cot died on 2 August 1883 at the age of 46. The answer is 46 (aged 46)
231,"How old was Pierre Auguste Cot when he painted ""The Storm""?",43,painter,350,"Pierre Auguste Cot was born on 17 February 1837. To find his age when he painted ""The Storm"" in 1880, we subtract his birthdate from the painting date:

Age = Painting Date - Birthdate
Age = 1880 - 1837
Age = 43 years

So, Pierre Auguste Cot was 43 years old when he painted ""The Storm"". The answer is 43"
232,In what year was Pierre Auguste Cot born?,1837,painter,350,The answer is 17 February 1837. The table states that Pierre Auguste Cot was born on 17 February 1837. The answer is 1837. The answer is 1837
233,At what age did Pierre Auguste Cot finish The Storm?,43,painter,350,"The Storm was completed in 1880, so Cot was 43 years old at the time. The answer is 43"
234,At what age did Stephen Hawking marry Jane Wilde?,23,nobel,352,"Stephen Hawking married Jane Wilde in 1965, when he was 23 years old. They divorced in 1995, and Hawking remarried Elaine Mason in 1995. The marriage with Mason ended in divorce in 2007."
235,At what age did Stephen Hawking divorce Jane Wilde?,53,nobel,352,Stephen Hawking and Jane Wilde were married from 1965 to 1995. They had three children together. Hawking and Wilde divorced in 1995.
236,At what age did Stephen Hawking marry Elaine Mason?,53,nobel,352,"Stephen Hawking married Jane Wilde on 14 January 1965. He married Elaine Mason on 15 July 1995, and they divorced on 29 December 2007."
237,How old was Stephen Hawking when he wrote his thesis in 1966?,24,nobel,352,Stephen Hawking was 24 years old when he wrote his thesis in 1966.
238,How many years ago did Stephen Hawking die?,4,nobel,352,"Stephen Hawking died on 14 March 2018. Today is 12 December 2022, so 14 March 2018 - 12 December 2022 = 335 days.
The number of days in a year is 365, so 335 days is 335 / 365 = 0.935 years.
The answer is 0"
239,What year did Stephen Hawking win the Presidential Medal of Freedom?,2009,nobel,352,Stephen Hawking won the Presidential Medal of Freedom in 2009.
240,How old was Stephen Hawking when he married his first wife in 1965?,23,nobel,352,"Stephen Hawking was 22 years old when he married his first wife, Jane Wilde, in 1965."
241,How many years before Stephen Hawking died did he win the Copley Medal?,12,nobel,352,"The Copley Medal is awarded by the Royal Society ""for a recent and outstanding contribution in any branch of the sciences."" Hawking was awarded the medal in 2006, 44 years after being awarded his doctorate and 43 years before his death. The answer is 43"
242,At what age did Stephen Hawking divorce his first wife?,53,nobel,352,"Stephen Hawking divorced his first wife, Jane Wilde, in 1995. He was 53 years old at the time."
243,How many years did Stephen Hawking and Jane Wilde have a marital relationship?,30,nobel,352,"Stephen Hawking and Jane Wilde were married from 1965 to 1995, which is 30 years. After their divorce, Hawking married Elaine Mason in 1995, but they later divorced in 2007. In total, Hawking and Jane Wilde had a marital relationship for 30 + 2 = 32 years. The answer is 32"
244,How many years ago did Stephen Hawking release the Properties of Expanding Universes?,56,nobel,352,"The table and question pair is presented as follows:

Table:
category | nobel
-------------------------------
Stephen Hawking | CH CBE FRS FRSA
Born | (1942-01-08)
Died | (2018-03-14)
Resting place | Westminster Abbey
Alma mater | University of Oxford (BA) | University of Cambridge (PhD)
Known for | See list | Hawking radiation | A Brief History of Time | Penrose-Hawking theorems | Black hole information paradox | Micro black hole | Primordial black hole | Chronology protection conjecture | Soft hair (No hair theorem) | Bekenstein-Hawking formula | Hawking energy | Hawking-Page phase transition | Gibbons-Hawking ansatz | Gibbons-Hawking effect | Gibbons-Hawking space | Gibbons-Hawking-York boundary term | Hartle-Hawking state | Thorne-Hawking-Preskill bet
Spouse(s) | Jane Wilde | ( | married | 196"
245,How old was Stephen Hawking when he was awarded the BBVA Foundation Frontiers of Knowledge Award in 2015?,73,nobel,352,Stephen Hawking was 73 years old when he was awarded the BBVA Foundation Frontiers of Knowledge Award in 2015.
246,At what age did Stephen Hawking win the Hughes Medal?,34,nobel,352,Stephen Hawking won the Hughes Medal at the age of 31 in 1976.
247,How old was Stephen Hawking when he died?,76,nobel,352,Stephen Hawking died on 14 March 2018 at the age of 76.
248,At what age did Steve Jobs become active in his career?,21,person,353,"Steve Jobs was born on February 24, 1955, and began his career in 1976, at the age of 21. So, he was active in his career for 35 years (1976-2011). The answer is 35"
249,How many years after becoming active did Steve Jobs get married?,15,person,353,"Steve Jobs became active in 1976. He married in 1991, which is 1976-1991 = 15 years later. The answer is 15"
250,How long in years were Chrisann Brennan and Steven Paul Jobs partners?,5,person,353,"Chrisann Brennan and Steven Paul Jobs were partners from 1972 to 1977, for a total of 5 years."
251,How many years ago did Steve Jobs die?,11,person,353,"Steve Jobs died on October 5, 2011. Today is December 24, 2022, so 2011-2022 = 11 years have passed since his death. 11 years ago is 2011 - 2022 = -10 years ago. The answer is -10"
252,How old was Steve Jobs when he married Laurene Powell?,36,person,353,Steve Jobs was 36 years old when he married Laurene Powell in 1991.
253,How many years ago did Steve Jobs present the iPhone 4?,12,person,353,"Steve Jobs presented the iPhone 4 on June 7, 2010. Today is December 2022, so 2010-2022 = 12 years have passed since that event. The answer is 12"
254,At what age did Steve Jobs marry his spouse?,36,person,353,"Steve Jobs married Laurene Powell in 1991. Therefore, he was 36 years old at the time of his marriage. The answer is 36"
255,At what age did Steve Jobs marry Laurene Powell?,36,person,353,Steve Jobs married Laurene Powell in 1991.
256,At what age did Steve Jobs end his partnership with Chrisann Brennan?,22,person,353,"Steve Jobs and Chrisann Brennan dated from 1972 to 1977. During this time, Brennan became pregnant and gave birth to a daughter, Lisa Brennan-Jobs, in 1978. Jobs initially denied paternity and refused to pay child support. However, he eventually acknowledged paternity and began paying support in 1980. The two remained in contact after their split, with Jobs even visiting Brennan and their daughter on occasion. Jobs and Brennan never remarried, and Jobs never had any other children."
257,How many years was Steve Jobs active in his career?,35,person,353,"Steve Jobs was active in his career for 1976-2011 = 35 years.
The answer is 35"
258,At what age did Steve Jobs marry Laurene Powell?,36,person,353,Steve Jobs married Laurene Powell in 1991.
259,How many years were Steven Paul Jobs and Chrisann Brennan partners?,5,person,353,"Steve Jobs and Chrisann Brennan were partners from 1972 to 1977, a total of 5 years."
260,How many years after first becoming active did Steve Jobs get married?,15,person,353,"Steve Jobs was born on February 24, 1955.
He died on October 5, 2011, which is 56 years after his birth.
He was active from 1976 to 2011, which is a total of 35 years.
He got married in 1991, which is 1991-1976 = 15 years after he became active.
The answer is 15"
261,How many years was Steve Jobs in a relationship with his partner Chrisann Brennan?,5,person,353,"Steve Jobs was in a relationship with his partner Chrisann Brennan from 1972 to 1977, a total of 5 years. The answer is 5.

Alternatively, you can use the formula for calculating the sum of a sequence of odd lengths: (1st term + last term)/2. In this case, the first term is 1972 and the last term is 1977. So, (1972 + 1977)/2 = 5. The answer is 5 (number of years) or 5 (as a word answer)."
262,How old was Steve Jobs when he married Laurene Powell in 1991?,36,person,353,"Steve Jobs was born on February 24, 1955, which means he was 36 years old when he married Laurene Powell in 1991. The answer is 36."
263,At what age did Steve Jobs first have a partner?,17,person,353,"At what age did Steve Jobs first have a partner?

Steve Jobs and Steve Wozniak first worked together when they were both 25 years old. They met at the Homebrew Computer Club in 1975 and began collaborating on the Apple I the following year. So, Jobs was 25 when he first had a partner. The answer is 25"
264,"In what year was ""The Gross Clinic"" created?",1875,painter,356,"The table shows that Thomas Eakins was born on July 25, 1844, and died on June 25, 1916. His date of death is given as (1916-06-25), so we can find the number of years between his birth and death by subtracting the date of birth from the date of death: 1916-06-25 = 1916-6-25 = 1916-6 = 1915. So, Eakins lived for 1916-1915 = 1 year. Since a year has 12 months, Eakins lived for 1*12 = 12 months. The table also shows that Eakins was an American artist who was born on July 25, 1844, and died on June 25, 1916, at the age of 71. Given this information, we can conclude that Eakins lived for a total of 1916-1844 = 122 years (counting his birth year). Now, let"
265,How old was Thomas Eakins when he died?,71,painter,356,"Thomas Eakins died on June 25, 1916. He was born on July 25, 1844, so he was 71 years old at the time of his death. The answer is 71"
266,"How old was Thomas Eakins when he painted ""Max Schmitt in a Single Scull""?",27,painter,356,"Thomas Eakins painted ""Max Schmitt in a Single Scull"" in 1871. The question asks about Thomas Eakins' age when he painted the work. He was born on July 25, 1844, which means he was 27 years old at the time of the painting. The answer is 27"
