id,question,answer,category,table_id,output,answer_format
195,How many years after the start of the insurgency did Vietnam begin its support for Laos?,1,proxy war,987,"To determine how many years after the start of the insurgency Vietnam began its support for Laos, we need to follow these steps:

1. **Identify the Start Date of the Insurgency:**
   - The insurgency in Laos began on 2 December 1975.

2. **Identify When Vietnam Began Supporting Laos:**
   - According to the table, Vietnam began supporting Laos in 1976.

3. **Calculate the Time Difference:**
   - The insurgency started in December 1975, and Vietnam began its support in 1976.
   - From December 1975 to December 1976 is one year.
   - Since Vietnam began its support sometime in 1976, it would be less than a full year after the start of the insurgency.

4. **Determine the Exact Number of Years:**
   - Since the exact month in 1976 when Vietnam began its support is not specified, we can only conclude that it was less than one year after the insurgency started.

Final Answer: Vietnam began its support for Laos less than one year after the start of the insurgency.",<num_years>
196,How long in days did the 2022 Atlantic hurricane season last?,94,cyclone,1090,"To determine the length of the 2002 Atlantic hurricane season in days, we need to follow these steps:

1. **Identify the Start Date**: The first system formed on July 14, 2002.

2. **Identify the End Date**: The last system dissipated on October 16, 2002.

3. **Calculate the Duration**:
   - Start from July 14, 2002, and count up to October 16, 2002.
   - July 14 to July 31: 18 days (since July has 31 days).
   - August: 31 days.
   - September: 30 days.
   - October 1 to October 16: 16 days.

4. **Add the Days Together**:
   - July: 18 days
   - August: 31 days
   - September: 30 days
   - October: 16 days

   Total = 18 + 31 + 30 + 16 = 95 days

Final Answer: The 2002 Atlantic hurricane season lasted 95 days.",<num_days>
197,How many years after the start of the war did the United States become a belligerent?,4,proxy war,978,"To determine how many years after the start of the Congo Crisis the United States became a belligerent, we need to follow these steps:

1. **Identify the Start Date of the Congo Crisis:**
   - The Congo Crisis began on 5 July 1960.

2. **Identify When the United States Became a Belligerent:**
   - According to the table, the United States became a belligerent in 1964-65.

3. **Calculate the Number of Years Between the Start of the Crisis and the U.S. Involvement:**
   - The United States became involved in 1964. 
   - The Congo Crisis started in 1960.

4. **Subtract the Start Year from the Year the U.S. Became Involved:**
   - 1964 (year U.S. became involved) - 1960 (start year) = 4 years.

Therefore, the United States became a belligerent 4 years after the start of the Congo Crisis.

Final Answer: 4 years.",<num_years>
198,What year did the United Sabah Party split from the Sabah People's United Front?,1985,political party,184,"To determine the year when the United Sabah Party (PBS) split from the Sabah People's United Front (BERJAYA), we need to follow these steps:

1. **Identify the Relevant Information**: Look for any mention of the split in the table. The table provides details about the party's history, including its founding and affiliations.

2. **Locate the Founding Date**: The table states that the United Sabah Party was founded on 5 March 1985. This is a crucial piece of information because the party's founding is often associated with its split from a previous entity.

3. **Check for Split Information**: The table explicitly mentions that the United Sabah Party ""Split from Sabah People's United Front (BERJAYA)."" This indicates that the split occurred around the time of its founding.

4. **Determine the Year of the Split**: Since the party was founded on 5 March 1985, and it is stated that it split from BERJAYA, it is logical to conclude that the split occurred in the same year, 1985.

Final Answer: The United Sabah Party split from the Sabah People's United Front in 1985.",yyyy
199,How many years after the war started did Francisco da Costa Gomes become a leader or commander?,9,proxy war,1000,"To determine how many years after the war started Francisco da Costa Gomes became a leader or commander, we need to follow these steps:

1. **Identify the Start Date of the War:**
   - The Portuguese Colonial War started on 4 February 1961.

2. **Identify When Francisco da Costa Gomes Became a Leader:**
   - According to the table, Francisco da Costa Gomes served as a leader from 1970 to 1972.

3. **Calculate the Number of Years Between the Start of the War and When He Became a Leader:**
   - Francisco da Costa Gomes became a leader in 1970.
   - The war started in 1961.

4. **Subtract the Start Year from the Year He Became a Leader:**
   - 1970 (year he became a leader) - 1961 (start year of the war) = 9 years.

Therefore, Francisco da Costa Gomes became a leader or commander 9 years after the war started.

Final Answer: 9 years.",<num_years>
200,How many years after the Women's 70 kg event at the 2021 European Judo Championships was Sofia the venue of the European Judo Championships?,1,sports event,200,"To determine how many years after the Women's 70 kg event at the 2021 European Judo Championships Sofia was the venue, we need to follow these steps:

1. **Identify the Year of the 2021 Event:**
   - The Women's 70 kg event took place at the 2021 European Judo Championships.

2. **Identify the Year of the Sofia Event:**
   - According to the table, the sequence of events is ""← Prague 2020 | Sofia 2022 →"". This indicates that Sofia hosted the European Judo Championships in 2022.

3. **Calculate the Difference in Years:**
   - Subtract the year of the 2021 event from the year of the Sofia event: 
     \[
     2022 - 2021 = 1
     \]

Thus, Sofia was the venue of the European Judo Championships 1 year after the Women's 70 kg event at the 2021 European Judo Championships.

Final Answer: 1 year.",<num_years>
201,How many years after the Years of Lead began did the Bologna massacre occur?,12,proxy war,1020,"To determine how many years after the Years of Lead began did the Bologna massacre occur, we need to follow these steps:

1. **Identify the Start of the Years of Lead:**
   - According to the table, the Years of Lead in Italy began in ""Late 1968.""

2. **Identify the Year of the Bologna Massacre:**
   - The table states that the Bologna massacre occurred in ""August 1980.""

3. **Calculate the Number of Years Between the Start and the Massacre:**
   - The Years of Lead started in late 1968. For calculation purposes, we can consider it as 1968.
   - The Bologna massacre occurred in 1980.

4. **Subtract the Start Year from the Massacre Year:**
   - 1980 (year of the Bologna massacre) - 1968 (start of the Years of Lead) = 12 years.

Therefore, the Bologna massacre occurred 12 years after the Years of Lead began.

Final Answer: 12 years.",<num_years>
202,How many years after the Yugoslav Partisans ended was the League of Communists of Yugoslavia dissolved?,45,political party,185,"To determine how many years after the Yugoslav Partisans ended was the League of Communists of Yugoslavia dissolved, we need to follow these steps:

1. **Identify the end year of the Yugoslav Partisans:**
   - The table states that the Yugoslav Partisans were active from 1941 to 1945. Therefore, they ended in 1945.

2. **Identify the dissolution year of the League of Communists of Yugoslavia:**
   - According to the table, the League of Communists of Yugoslavia was dissolved on 22 January 1990.

3. **Calculate the number of years between 1945 and 1990:**
   - Subtract the end year of the Yugoslav Partisans from the dissolution year of the League of Communists of Yugoslavia:  
     \( 1990 - 1945 = 45 \)

Thus, the League of Communists of Yugoslavia was dissolved 45 years after the Yugoslav Partisans ended.

Final Answer: 45 years.",<num_years>
203,How many years after turning pro did Farag achieve his highest ranking?,13,squash,106,"To determine how many years after turning pro Ali Farag achieved his highest ranking, we need to follow these steps:

1. **Identify the year Ali Farag turned pro:**
   - According to the table, Ali Farag turned pro in 2009.

2. **Identify the year he achieved his highest ranking:**
   - The table states that his highest ranking was No. 1 in June 2022.

3. **Calculate the number of years between turning pro and achieving the highest ranking:**
   - Subtract the year he turned pro from the year he achieved his highest ranking: 
     \[
     2022 - 2009 = 13
     \]

Therefore, Ali Farag achieved his highest ranking 13 years after turning pro.

Final Answer: 13 years.",<num_years>
204,How many years after turning pro did Paul Coll achieve his highest ranking?,12,squash,109,"To determine how many years after turning pro Paul Coll achieved his highest ranking, we need to follow these steps:

1. **Identify the Year Paul Coll Turned Pro:**
   - According to the table, Paul Coll turned pro in 2010.

2. **Identify the Date of His Highest Ranking:**
   - The table states that Paul Coll achieved his highest ranking of No. 1 on 1 March 2022.

3. **Calculate the Number of Years Between Turning Pro and Achieving His Highest Ranking:**
   - From 2010 to 2022 is a span of 12 years.

4. **Determine if the Year 2022 is Fully Counted:**
   - Since he achieved his highest ranking on 1 March 2022, the full year of 2022 is included in the count.

Therefore, Paul Coll achieved his highest ranking 12 years after turning pro.

Final Answer: 12 years.",<num_years>
205,How many years after turning pro did Tarek Momen achieve his highest ranking?,14,squash,110,"To determine how many years after turning pro Tarek Momen achieved his highest ranking, we need to follow these steps:

1. **Identify the Year Tarek Momen Turned Pro:**
   - According to the table, Tarek Momen turned pro in 2005.

2. **Identify the Year He Achieved His Highest Ranking:**
   - His highest ranking was No. 3, which he achieved in February 2019.

3. **Calculate the Number of Years Between Turning Pro and Achieving His Highest Ranking:**
   - Subtract the year he turned pro from the year he achieved his highest ranking: 
     \[
     2019 - 2005 = 14
     \]

Therefore, Tarek Momen achieved his highest ranking 14 years after turning pro.

Final Answer: 14 years.",<num_years>
206,How many days after being launched was the sister ship I-176 sunk in 1942?,363,ship,1112,"To answer the question, we need to determine the number of days between the launch date of the sister ship I-176 and the date it was sunk in 1942. However, the table provided only contains information about the ship I-179. We need to find the relevant dates for I-176 from external sources or assumptions based on typical patterns for sister ships.

1. **Identify the Launch Date of I-179:**
   - From the table, I-179 was launched on 16 July 1942.

2. **Assume Similar Timeline for I-176:**
   - Since I-176 is a sister ship, it is reasonable to assume it was launched around the same time as I-179. However, without specific data, we cannot assume the exact launch date for I-176.

3. **Find the Sinking Date of I-176:**
   - Historical records indicate that the sister ship I-176 was sunk on 19 February 1942.

4. **Calculate the Days Between Launch and Sinking for I-176:**
   - Since I-176 was sunk before I-179 was launched, we need to find the launch date of I-176. Historical records show that I-176 was launched on",<num_days>
207,How many years after Younis played for Allied Bank Limited was the picture taken?,11,cricket,55,"To determine how many years after Waqar Younis played for Allied Bank Limited the picture was taken, we need to follow these steps:

1. **Identify the Year Younis Played for Allied Bank Limited:**
   - According to the ""Domestic team information"" section, Waqar Younis played for Allied Bank Limited in the year 2003/04.

2. **Determine the Year the Picture Was Taken:**
   - The ""infobox-image"" section states that the picture is of Waqar Younis at the launch of the Pakistan Super League (PSL) in 2015.

3. **Calculate the Difference in Years:**
   - The year Younis played for Allied Bank Limited is 2003/04. Since the season spans from 2003 to 2004, we can consider the year as 2004 for calculation purposes.
   - The picture was taken in 2015.

4. **Subtract the Years:**
   - 2015 (year of the picture) - 2004 (year Younis played for Allied Bank Limited) = 11 years.

Final Answer: 11 years.",<num_years>
208,"How long in minutes is the sidereal rotation period of Mars, rounded to the nearest integer?",1477,planet,1137,"To determine the sidereal rotation period of Mars in minutes, we need to convert the given sidereal rotation period from days, hours, minutes, and seconds into minutes.

1. **Identify the sidereal rotation period of Mars:**
   - The sidereal rotation period is given as 1.025957 days, 24 hours, 37 minutes, and 22.7 seconds.

2. **Convert each component to minutes:**
   - **Days to minutes:** 
     \[
     1.025957 \text{ days} \times 24 \text{ hours/day} \times 60 \text{ minutes/hour} = 1477.5 \text{ minutes}
     \]
   - **Hours to minutes:** 
     \[
     24 \text{ hours} \times 60 \text{ minutes/hour} = 1440 \text{ minutes}
     \]
   - **Minutes:** 
     \[
     37 \text{ minutes} = 37 \text{ minutes}
     \]
   - **Seconds to minutes:** 
     \[
     22.7 \text{ seconds} \times \frac{1 \text{ minute}}{60 \text{ seconds}}",<num_minutes>
209,How many days after December 25 does the Armenian Evangelical Church observe Christmas?,12,holiday,211,"To determine how many days after December 25 the Armenian Evangelical Church observes Christmas, we need to follow these steps:

1. **Identify the Date of Christmas for the Armenian Evangelical Church:**
   - According to the table, the Armenian Evangelical Church observes Christmas on January 6.

2. **Calculate the Number of Days from December 25 to January 6:**
   - December has 31 days. From December 25 to December 31, there are 6 days (including December 25).
   - January 6 is 6 days into January.

3. **Add the Days Together:**
   - Days from December 25 to December 31: 6 days
   - Days from January 1 to January 6: 6 days
   - Total days from December 25 to January 6: 6 + 6 = 12 days

Final Answer: The Armenian Evangelical Church observes Christmas 12 days after December 25.",<num_days>
210,How many days after Dhanteras is Govardhan Puja?,3,holiday,216,"To determine how many days after Dhanteras Govardhan Puja is celebrated, we need to follow these steps:

1. **Identify the Date of Dhanteras:**
   - According to the table, Dhanteras is on October 21, 2022.

2. **Identify the Date of Govardhan Puja:**
   - The table states that Govardhan Puja is on October 24, 2022.

3. **Calculate the Number of Days Between the Two Dates:**
   - Dhanteras is on October 21, 2022.
   - Govardhan Puja is on October 24, 2022.
   - To find the number of days between these two dates, we count the days from October 21 to October 24:
     - October 22 is 1 day after October 21.
     - October 23 is 2 days after October 21.
     - October 24 is 3 days after October 21.

Final Answer: Govardhan Puja is 3 days after Dhanteras.",<num_days>
211,How many years ago did Chiyonofuji die?,6,sumo,131,"To determine how many years ago Chiyonofuji died, we need to follow these steps:

1. **Identify the Year of Death**: According to the table, Chiyonofuji died on July 31, 2016.

2. **Determine the Current Year**: The problem states that the current date is December 2022.

3. **Calculate the Difference in Years**: Subtract the year of death from the current year:
   \[
   2022 - 2016 = 6
   \]

4. **Consider the Month and Day**: Since Chiyonofuji died in July 2016 and the current date is December 2022, the full 6 years have already passed by December 2022.

Therefore, Chiyonofuji died 6 years ago.

Final Answer: 6 years ago.",<num_years>
212,How many days after Dhanteras/Yama Deepam is Bhai Dooj/Vishwakarma Puja?,4,holiday,216,"To determine how many days after Dhanteras/Yama Deepam Bhai Dooj/Vishwakarma Puja occurs, we need to follow these steps:

1. **Identify the Dates:**
   - Dhanteras/Yama Deepam is on October 21, 2022.
   - Bhai Dooj/Vishwakarma Puja is on October 25, 2022.

2. **Calculate the Difference:**
   - Start counting from the day after Dhanteras/Yama Deepam, which is October 22.
   - Count the days up to and including October 25.

   - October 22: 1 day after Dhanteras
   - October 23: 2 days after Dhanteras
   - October 24: 3 days after Dhanteras
   - October 25: 4 days after Dhanteras

3. **Conclusion:**
   - Bhai Dooj/Vishwakarma Puja is 4 days after Dhanteras/Yama Deepam.

Final Answer: 4 days.",<num_days>
213,How many years ago did Haguroyama Masaji start his career?,88,sumo,137,"To determine how many years ago Haguroyama Masaji started his career, we need to follow these steps:

1. **Identify the Year of Debut**: According to the table, Haguroyama Masaji debuted in January 1934.

2. **Determine the Current Year**: The problem states that the current date is December 2022.

3. **Calculate the Number of Years Since Debut**:
   - Subtract the debut year from the current year: 
     \[
     2022 - 1934 = 88
     \]

4. **Consider the Month of Debut**: Since he debuted in January 1934 and the current date is December 2022, he has already completed the full year from January 2022 to December 2022.

Therefore, it has been 88 years since Haguroyama Masaji started his career.

Final Answer: 88 years ago.",<num_years>
214,How many years ago did Harumafuji Kōhei debut as a Sumo Wrestler?,21,sumo,139,"To determine how many years ago Harumafuji Kōhei debuted as a sumo wrestler, we need to follow these steps:

1. **Identify the Debut Year:**
   - According to the table, Harumafuji Kōhei debuted in January 2001.

2. **Determine the Current Year:**
   - The problem states that the current date is December 2022.

3. **Calculate the Number of Years Since Debut:**
   - Subtract the debut year from the current year: 
     \[
     2022 - 2001 = 21
     \]

4. **Consider the Month of Debut:**
   - Since Harumafuji debuted in January 2001 and the current date is December 2022, he has already completed the full year from January 2022 to December 2022.

Therefore, Harumafuji Kōhei debuted 21 years ago.

Final Answer: 21 years ago.",<num_years>
215,How many years ago did Jacques Anquetil die?,35,cycling,636,"To determine how many years ago Jacques Anquetil died, we need to follow these steps:

1. **Identify the Year of Death**: According to the table, Jacques Anquetil died on 18 November 1987.

2. **Determine the Current Year**: The problem states that the current date is December 2022.

3. **Calculate the Difference in Years**: Subtract the year of death from the current year:
   \[
   2022 - 1987 = 35
   \]

4. **Consider the Month and Day**: Since Jacques Anquetil died on 18 November 1987 and the current date is December 2022, his death anniversary has already passed for the year 2022.

Therefore, Jacques Anquetil died 35 years ago.

Final Answer: 35 years ago.",<num_years>
216,How many years ago did Jenson Button last win the Brazilian Grand Prix in the Formula One World Championship?,10,f1,0,"To determine how many years ago Jenson Button last won the Brazilian Grand Prix in the Formula One World Championship, we need to follow these steps:

1. **Identify the Year of the Last Win:**
   - According to the table, Jenson Button's last win at the Brazilian Grand Prix was in 2012.

2. **Determine the Current Year:**
   - The current date is assumed to be December 2022.

3. **Calculate the Number of Years Since the Last Win:**
   - Subtract the year of the last win from the current year: 
     \[
     2022 - 2012 = 10
     \]

Therefore, Jenson Button last won the Brazilian Grand Prix 10 years ago.

Final Answer: 10 years ago.",<num_years>
217,How many days after Dhanteras/Yama Deepam is Govardhan Puja/Balipratipada/Gujarati New Year?,3,holiday,216,"To determine how many days after Dhanteras/Yama Deepam Govardhan Puja/Balipratipada/Gujarati New Year occurs, we need to follow these steps:

1. **Identify the Dates:**
   - From the table, Dhanteras/Yama Deepam is on October 21, 2022.
   - Govardhan Puja/Balipratipada/Gujarati New Year is on October 24, 2022.

2. **Calculate the Difference:**
   - Count the days from October 21 to October 24.
   - October 22 is 1 day after October 21.
   - October 23 is 2 days after October 21.
   - October 24 is 3 days after October 21.

Therefore, Govardhan Puja/Balipratipada/Gujarati New Year is 3 days after Dhanteras/Yama Deepam.

Final Answer: 3 days.",<num_days>
218,How many decades separate the commissioning of HMS Montrose from its refit?,2,ship,222,"To determine how many decades separate the commissioning of HMS Montrose from its refit, we need to follow these steps:

1. **Identify the Commissioning Date:**
   - HMS Montrose was commissioned on 2 June 1994.

2. **Identify the Refit Period:**
   - The refit period was from 2014 to 2017.

3. **Calculate the Time Between Commissioning and Refit:**
   - The commissioning year is 1994.
   - The refit started in 2014.

4. **Calculate the Number of Years Between 1994 and 2014:**
   - 2014 - 1994 = 20 years

5. **Convert Years to Decades:**
   - 20 years is equivalent to 2 decades.

Therefore, the number of decades that separate the commissioning of HMS Montrose from its refit is 2.

Final Answer: 2 decades.",<num_decades>
219,How many hours does Purim last?,24,holiday,206,"To determine how many hours Purim lasts, we need to analyze the information provided in the table regarding the dates and times of Purim for the year 2022.

1. **Identify the Dates and Times for 2022:**
   - Purim in 2022 starts at sunset on March 16 and ends at nightfall on March 17.

2. **Understand the Terms:**
   - ""Sunset"" refers to the time when the sun goes below the horizon in the evening.
   - ""Nightfall"" refers to the time when it becomes completely dark, typically a few hours after sunset.

3. **Estimate the Duration:**
   - Sunset on March 16, 2022, in Jerusalem is approximately at 6:00 PM.
   - Nightfall on March 17, 2022, in Jerusalem is approximately at 7:30 PM.

4. **Calculate the Duration:**
   - From 6:00 PM on March 16 to 6:00 PM on March 17 is 24 hours.
   - From 6:00 PM on March 17 to 7:30 PM on March 17 is an additional 1.5 hours.

5. **Total Duration:**
",<num_hours>
220,How many hours is NDT behind Coordinated Universal Time (UTC)?,2.5,time zone,35,"To determine how many hours Newfoundland Daylight Time (NDT) is behind Coordinated Universal Time (UTC), we can follow these steps:

1. **Identify the UTC Offset for NDT**: 
   - From the table, we see that the UTC offset for NDT is listed as UTC−02:30.

2. **Understand the Meaning of the Offset**:
   - The offset UTC−02:30 means that NDT is 2 hours and 30 minutes behind UTC.

3. **Convert the Offset to Hours**:
   - 2 hours and 30 minutes can be expressed as 2.5 hours.

Therefore, Newfoundland Daylight Time (NDT) is 2.5 hours behind Coordinated Universal Time (UTC).

Final Answer: 2.5 hours.",<num_minutes>
221,How many minutes were the maximum winds of Hurricane Wilma sustained?,1,cyclone,1091,"To determine how many minutes the maximum winds of Hurricane Wilma were sustained, we need to carefully analyze the information provided in the table.

1. **Identify the relevant information**: The table provides details about Hurricane Wilma, specifically mentioning its maximum winds and the duration for which these winds were sustained.

2. **Locate the specific data**: The table states:
   - ""Maximum winds: 185 mph (295 km/h) | (1-minute sustained)""

3. **Interpret the data**: The notation ""(1-minute sustained)"" indicates that the maximum wind speed of 185 mph was sustained for 1 minute.

4. **Conclusion**: The maximum winds of Hurricane Wilma were sustained for 1 minute.

Final Answer: 1 minute.",<num_minutes>
222,How many months after his 27th birthday did Makin achieve his highest rank?,2,squash,107,"To determine how many months after his 27th birthday Joel Makin achieved his highest rank, we need to follow these steps:

1. **Identify Joel Makin's 27th Birthday:**
   - Joel Makin was born on 27 October 1994.
   - His 27th birthday would be on 27 October 2021.

2. **Identify the Date He Achieved His Highest Rank:**
   - According to the table, Joel Makin's highest ranking was No. 8 in December 2021.

3. **Calculate the Time Between His 27th Birthday and His Highest Rank:**
   - His 27th birthday was on 27 October 2021.
   - He achieved his highest rank in December 2021.

4. **Determine the Number of Months Between These Dates:**
   - From 27 October 2021 to 27 November 2021 is 1 month.
   - From 27 November 2021 to December 2021 is an additional month.

Therefore, Joel Makin achieved his highest rank 2 months after his 27th birthday.

Final Answer: 2 months.",<num_months>
223,How many days after formation did Hurricane Ivan reach peak intensity?,11,cyclone,958,"To determine how many days after formation Hurricane Ivan reached peak intensity, we need to follow these steps:

1. **Identify the Date of Formation:**
   - According to the table, Hurricane Ivan formed on September 2, 2004.

2. **Identify the Date of Peak Intensity:**
   - The table mentions that Hurricane Ivan was at peak intensity in the Yucatán Channel on September 13, 2004.

3. **Calculate the Number of Days Between Formation and Peak Intensity:**
   - Start counting from September 2, 2004, and count up to September 13, 2004.
   - September 2 to September 3 is 1 day.
   - September 3 to September 4 is 1 more day, totaling 2 days.
   - Continue this process:
     - September 4 to September 5: 3 days
     - September 5 to September 6: 4 days
     - September 6 to September 7: 5 days
     - September 7 to September 8: 6 days
     - September 8 to September 9: 7 days
     - September 9 to September 10: 8 days
",<num_days>
224,How many more days were there between the Western and Eastern Easter dates in 2024 compared to 2022?,28,holiday,217,"To determine how many more days there were between the Western and Eastern Easter dates in 2024 compared to 2022, we need to follow these steps:

1. **Identify the Easter dates for 2022:**
   - Western Easter: April 17, 2022
   - Eastern Easter: April 24, 2022

2. **Calculate the number of days between the Western and Eastern Easter dates in 2022:**
   - April 24, 2022 - April 17, 2022 = 7 days

3. **Identify the Easter dates for 2024:**
   - Western Easter: March 31, 2024
   - Eastern Easter: May 5, 2024

4. **Calculate the number of days between the Western and Eastern Easter dates in 2024:**
   - May 5, 2024 - March 31, 2024 = 35 days

5. **Determine the difference in the number of days between the two years:**
   - Days in 2024: 35 days
   - Days in 2022: 7 days
   - Difference: 35 days - 7 days = 28 days

",<num_days>
225,How many more months is the ExoMars mission planned to last?,9,orbitor,461,"To determine how many more months the ExoMars mission is planned to last, we need to follow these steps:

1. **Identify the Planned Mission Duration:**
   - The table states that the mission duration is ""Planned: 7 years.""

2. **Identify the Elapsed Mission Duration:**
   - The elapsed mission duration is given as ""6 years, 3 months, 18 days.""

3. **Calculate the Remaining Duration:**
   - First, convert the planned duration into months: 
     - 7 years = 7 × 12 months = 84 months.
   - Next, convert the elapsed duration into months:
     - 6 years = 6 × 12 months = 72 months.
     - Add the additional 3 months: 72 months + 3 months = 75 months.
   - The elapsed duration in months is 75 months.

4. **Subtract the Elapsed Duration from the Planned Duration:**
   - Remaining duration = Planned duration - Elapsed duration
   - Remaining duration = 84 months - 75 months = 9 months.

Therefore, the ExoMars mission is planned to last 9 more months.

Final Answer: 9 months.",<num_months>
226,How many days after forming did it take for Hurricane Gaston to dissipate?,7,cyclone,957,"To determine how many days it took for Hurricane Gaston to dissipate after forming, we need to calculate the number of days between its formation and dissipation dates.

1. **Identify the formation date**: Hurricane Gaston formed on August 27, 2004.

2. **Identify the dissipation date**: Hurricane Gaston dissipated on September 3, 2004.

3. **Calculate the number of days between the two dates**:
   - Start counting from August 27, 2004.
   - August 27 is day 1.
   - August 28 is day 2.
   - August 29 is day 3.
   - August 30 is day 4.
   - August 31 is day 5.
   - September 1 is day 6.
   - September 2 is day 7.
   - September 3 is day 8.

Therefore, it took 8 days for Hurricane Gaston to dissipate after forming.

Final Answer: 8 days.",<num_days>
227,How many Neptunian solar days are there in one Neptunian orbital period?,89666,planet,1138,"To determine how many Neptunian solar days are in one Neptunian orbital period, we need to use the information provided in the table regarding Neptune's orbital period and the number of Neptunian solar days in that period.

1. **Identify the Orbital Period in Neptunian Solar Days:**
   - The table states that Neptune's orbital period is 164.8 Earth years.
   - It also provides that this orbital period corresponds to 89,666 Neptunian solar days.

2. **Conclusion:**
   - Since the table directly provides the number of Neptunian solar days in one orbital period, we can conclude that there are 89,666 Neptunian solar days in one Neptunian orbital period.

Final Answer: 89,666 Neptunian solar days.",<num_days>
228,How many months after his 28th birthday did Harumafuji Kōhei achieve the rank of Yokozuna?,5,sumo,139,"To determine how many months after his 28th birthday Harumafuji Kōhei achieved the rank of Yokozuna, we need to follow these steps:

1. **Identify Harumafuji Kōhei's 28th birthday:**
   - Harumafuji Kōhei was born on April 14, 1984.
   - His 28th birthday would be on April 14, 2012.

2. **Identify the date he achieved the rank of Yokozuna:**
   - According to the table, Harumafuji Kōhei achieved the rank of Yokozuna in September 2012.

3. **Calculate the time between April 14, 2012, and September 2012:**
   - From April 14 to April 30 is 16 days.
   - The full months between May and August are 4 months.
   - From September 1 to September 30 is 30 days, but since we are only interested in the month of September, we consider it as 1 month.

4. **Total months calculation:**
   - April 14 to April 30: 16 days (not a full month)
   - May to August",<num_months>
229,How many days after launch did the ExoMars perform orbital insertion?,219,orbitor,461,"To determine how many days after launch the ExoMars Trace Gas Orbiter performed orbital insertion, we need to calculate the difference between the launch date and the orbital insertion date.

1. **Identify the Launch Date:**
   - The launch date is given as 14 March 2016.

2. **Identify the Orbital Insertion Date:**
   - The orbital insertion date is given as 19 October 2016.

3. **Calculate the Number of Days Between the Two Dates:**

   - **March 2016:**
     - The launch was on 14 March, so there are \(31 - 14 = 17\) days remaining in March.

   - **April 2016:**
     - April has 30 days.

   - **May 2016:**
     - May has 31 days.

   - **June 2016:**
     - June has 30 days.

   - **July 2016:**
     - July has 31 days.

   - **August 2016:**
     - August has 31 days.

   - **September 2016:**
     - September has 30 days.

   - **October 2016:**
     - Orbital insertion",<num_days>
230,How many days after New Year's Eve was Marguerite Martyn's sketch of a New Year's Eve celebration published?,4,holiday,210,"To determine how many days after New Year's Eve Marguerite Martyn's sketch was published, we need to follow these steps:

1. **Identify the Date of New Year's Eve**: According to the table, New Year's Eve is on 31 December.

2. **Identify the Publication Date of the Sketch**: The table mentions that the sketch was published in the St. Louis Post-Dispatch on 4 January 1914.

3. **Calculate the Number of Days Between the Two Dates**:
   - New Year's Eve is on 31 December 1913.
   - The sketch was published on 4 January 1914.

4. **Count the Days**:
   - From 31 December 1913 to 1 January 1914 is 1 day.
   - From 1 January 1914 to 2 January 1914 is another day.
   - From 2 January 1914 to 3 January 1914 is another day.
   - From 3 January 1914 to 4 January 1914 is another day.

Adding these up, we have a total of 4 days.

Final Answer: 4 days.",<num_days>
231,In what year does Yom Kippur occur the latest?,2024,holiday,208,"To determine in which year Yom Kippur occurs the latest, we need to compare the dates for Yom Kippur in the years provided in the table. The dates are given in terms of sunset and nightfall on specific days in September and October.

1. **2021 Date**: Sunset, 15 September - nightfall, 16 September
2. **2022 Date**: Sunset, 4 October - nightfall, 5 October
3. **2023 Date**: Sunset, 24 September - nightfall, 25 September
4. **2024 Date**: Sunset, 11 October - nightfall, 12 October

Now, let's compare these dates:

- **2021**: 15-16 September
- **2022**: 4-5 October
- **2023**: 24-25 September
- **2024**: 11-12 October

The latest date is in October. Comparing the October dates:

- **2022**: 4-5 October
- **2024**: 11-12 October

The latest date is in 2024, from sunset on 11 October to nightfall on 12 October.

Final Answer: 2024",yyyy
232,In what year does Yom Kippur occur the earliest?,2021,holiday,208,"To determine in which year Yom Kippur occurs the earliest, we need to compare the dates for Yom Kippur across the given years: 2021, 2022, 2023, and 2024. The dates are provided in terms of the Gregorian calendar, specifically the sunset and nightfall times.

1. **2021 Date**: Sunset, 15 September - nightfall, 16 September
2. **2022 Date**: Sunset, 4 October - nightfall, 5 October
3. **2023 Date**: Sunset, 24 September - nightfall, 25 September
4. **2024 Date**: Sunset, 11 October - nightfall, 12 October

Now, let's compare these dates:

- **September 15, 2021** is the earliest date among the given years.
- **October 4, 2022** is later than September 15, 2021.
- **September 24, 2023** is later than September 15, 2021.
- **October 11, 2024** is the latest date among the given years.

Therefore, Yom Kippur occurs the earliest in the year 2021.

Final Answer:",yyyy
233,How much longer did Kapil Dev play for Haryana than for Worcestershire?,6,cricket,52,"To determine how much longer Kapil Dev played for Haryana compared to Worcestershire, we need to analyze the years he played for each team based on the information provided in the table.

1. **Identify the years Kapil Dev played for Haryana:**
   - According to the table, Kapil Dev played for Haryana from 1975 to 1992.

2. **Calculate the duration for Haryana:**
   - Start year: 1975
   - End year: 1992
   - Duration: 1992 - 1975 = 17 years

3. **Identify the years Kapil Dev played for Worcestershire:**
   - According to the table, Kapil Dev played for Worcestershire from 1984 to 1985.

4. **Calculate the duration for Worcestershire:**
   - Start year: 1984
   - End year: 1985
   - Duration: 1985 - 1984 = 1 year

5. **Calculate the difference in duration:**
   - Duration for Haryana: 17 years
   - Duration for Worcestershire: 1 year
   - Difference: 17 years - 1 year = 16",<num_days>
