id,question,answer,category,table_id,output,answer_format
245,How many years after his divorce did Albert A. Michelson get remarried?,1,nobel,370,"Step 1: Identify the year of Albert A. Michelson's divorce from Margaret Hemingway, which is 1898.

Step 2: Identify the year Albert A. Michelson got remarried to Edna Stanton, which is 1899.

Step 3: Calculate the number of years between the divorce and remarriage by subtracting the divorce year from the remarriage year: 1899 - 1898 = 1 year.

Final Answer: Albert A. Michelson got remarried 1 year after his divorce.",<num_years>
246,How long in days did Ingenuity fly on Mars?,418,space probe,1206,"Step 1: Identify the relevant dates from the history section of the table. The first flight was on 19 April 2021, and the last flight was on 11 June 2022.

Step 2: Calculate the number of days between the first and last flight dates. To do this, we need to find the difference in days between these two dates.

Step 3: April 2021 has 30 days, so from 19 April to 30 April, there are 11 days.

Step 4: May 2021 has 31 days.

Step 5: June 2021 has 30 days, but since the last flight was on 11 June, we only count 11 days in June.

Step 6: Add the days from April, May, and June: 11 (April) + 31 (May) + 11 (June) = 53 days.

Final Answer: Ingenuity flew on Mars for 53 days.",<num_days>
247,How long in days did Mars Express travel in space to reach Mars?,206,space probe,452,"Step 1: Identify the relevant information in the table. In this case, we need to find the ""Mission duration"" and ""Orbital parameters"" sections.

Step 2: Extract the relevant data. From the ""Mission duration"" section, we have ""Elapsed | 19 years and 1 month since launch | 18 years, 6 months and 7 days at Mars."" From the ""Orbital parameters"" section, we have ""Period | 7.5 hours.""

Step 3: Convert the mission duration to days. We know that there are 365.25 days in a year (accounting for leap years) and 30.44 days in a month (average month length). So, we can calculate the total mission duration in days as follows:

(19 years * 365.25 days/year) + (1 month * 30.44 days/month) + (18 years * 365.25 days/year) + (6 months * 30.44 days/month) + (7 days) = 6931.75 + 30.44 + 6574.5 + 182.64 + 7 = 13665.43 days

Step 4: Calculate the number of orbits Mars Express completed",<num_days>
248,What was the first year that someone could enter the Birmingham–Jefferson Convention Complex?,1972,monument,751,"Step 1: Identify the relevant information in the table. In this case, we are looking for the year when the Birmingham-Jefferson Convention Complex was first opened.

Step 2: Locate the ""Opened"" column in the table. The table states that the complex was opened in January 1972.

Step 3: Extract the year from the information found in the table. The year is 1972.

Final Answer: The first year that someone could enter the Birmingham–Jefferson Convention Complex was 1972.",yyyy
249,How many months after his arrest did Epstein die?,1,person,340,"Step 1: Identify the date of Epstein's arrest and the date of his death from the table.

- Date of arrest: July 6, 2019
- Date of death: August 10, 2019

Step 2: Calculate the number of months between the two dates.

- From July 6, 2019, to August 6, 2019, is 1 month.
- Since he died on August 10, 2019, which is 4 days after August 6, 2019, we do not need to count an additional month.

Final Answer: Epstein died 1 month after his arrest.",<num_months>
250,How many years after his final MLB appearance did Young die?,35,baseball,401,"Step 1: Identify the year of Babe Young's final MLB appearance, which is 1948.

Step 2: Identify the year of Babe Young's death, which is 1983.

Step 3: Subtract the year of the final MLB appearance from the year of death to find the number of years between the two events.

1983 - 1948 = 35 years

Final Answer: Babe Young died 35 years after his final MLB appearance.",<num_years>
251,How many years after his first penalty was Jeffrey Epstein apprehended?,11,person,340,"Step 1: Identify the year of Jeffrey Epstein's first penalty.
From the table, we can see that Jeffrey Epstein's first penalty was in 2008.

Step 2: Identify the year Jeffrey Epstein was apprehended.
The table states that Jeffrey Epstein was apprehended on July 6, 2019.

Step 3: Calculate the number of years between the first penalty and the apprehension.
To find the number of years between 2008 and 2019, we subtract 2008 from 2019.

2019 - 2008 = 11 years

Final Answer: Jeffrey Epstein was apprehended 11 years after his first penalty.",<num_years>
252,How long in days did Mohammad-Ali Foroughi serve as Speaker of the Parliament?,4,office holder,928,"Step 1: Identify the start and end dates of Mohammad-Ali Foroughi's term as Speaker of the Parliament.
- Start date: 6 July 1912
- End date: 10 July 1912

Step 2: Calculate the number of days between the start and end dates.
- Since the term lasted for only 4 days, we can simply count the days from 6 July to 10 July.

Step 3: Final Answer: Mohammad-Ali Foroughi served as Speaker of the Parliament for 4 days. Final Answer: 4 days.",<num_days>
253,How many years after his last MLB appearance did McCoy die?,70,baseball,405,"Step 1: Identify the year of McCoy's last MLB appearance, which is 1941.

Step 2: Identify the year of McCoy's death, which is 2011.

Step 3: Subtract the year of McCoy's last MLB appearance from the year of his death to find the number of years between the two events.

2011 - 1941 = 70 years

Final Answer: McCoy died 70 years after his last MLB appearance.",<num_years>
254,How many days after Bayinnaung died was he buried?,5,emperor,119,"Step 1: Identify the dates of Bayinnaung's death and burial from the table.
- Bayinnaung died on 10 October 1581.
- Bayinnaung was buried on 15 October 1581.

Step 2: Calculate the number of days between the two dates.
- From 10 October 1581 to 15 October 1581 is 5 days.

Final Answer: Bayinnaung was buried 5 days after he died.",<num_days>
255,How many years after his last MLB appearance did Wilson die?,39,baseball,400,"Step 1: Identify the year of Wilson's last MLB appearance, which is 1921.

Step 2: Identify the year of Wilson's death, which is 1960.

Step 3: Subtract the year of Wilson's last MLB appearance from the year of his death to find the number of years between the two events.

1960 - 1921 = 39 years

Final Answer: Wilson died 39 years after his last MLB appearance.",<num_years>
256,What was the first year that Wang Xiaoli won a medal at the World Championships?,2010,badminton,174,"Step 1: Identify the relevant section in the table, which is the ""World Championships"" section.

Step 2: Look for the first medal mentioned in the ""World Championships"" section.

Step 3: Identify the year associated with the first medal.

Step 4: Extract the year from the information provided.

Step 5: State the final answer.

Final Answer: 2011",yyyy
257,How many years after his MLB debut did Art Wilson play for the Pittsburgh Pirates?,8,baseball,400,"Step 1: Identify the year of Art Wilson's MLB debut, which is given as September 29, 1908.

Step 2: Identify the year Art Wilson played for the Pittsburgh Pirates, which is given as 1916.

Step 3: Calculate the difference in years between the two events: 1916 - 1908 = 8 years.

Final Answer: Art Wilson played for the Pittsburgh Pirates 8 years after his MLB debut.",<num_years>
258,How many years after his MLB debut did McCoy play for the Philadelphia Athletics?,2,baseball,405,"Step 1: Identify the year of Benny McCoy's MLB debut, which is 1938.

Step 2: Identify the year Benny McCoy played for the Philadelphia Athletics, which is 1940.

Step 3: Calculate the difference between the two years: 1940 - 1938 = 2 years.

Final Answer: Benny McCoy played for the Philadelphia Athletics 2 years after his MLB debut.",<num_years>
259,How many years after his son Ben's birth did Bot take office as State Secretary for the Interior?,22,person,915,"Step 1: Identify the year Ben Bot was born, which is 1937.

Step 2: Identify the year Bot took office as State Secretary for the Interior, which is 23 November 1959.

Step 3: Calculate the difference in years between the year Ben was born and the year Bot took office.

Step 4: Subtract the year Ben was born (1937) from the year Bot took office (1959).

1959 - 1937 = 22 years

Final Answer: Bot took office as State Secretary for the Interior 22 years after his son Ben's birth.",<num_years>
260,How many years after his term as Archbishop Emeritus of Pondicherry and Cuddalore did Ambrose Rayappan die?,26,christian leader,817,"Step 1: Identify the term end date of Ambrose Rayappan as Archbishop Emeritus of Pondicherry and Cuddalore, which is 17 March 1973.

Step 2: Identify the death date of Ambrose Rayappan, which is 24 November 1999.

Step 3: Calculate the number of years between the term end date and the death date.

Step 4: Subtract the term end year (1973) from the death year (1999) to get the number of years.

1999 - 1973 = 26 years

Final Answer: Ambrose Rayappan died 26 years after his term as Archbishop Emeritus of Pondicherry and Cuddalore.",<num_years>
261,How many years after his term ended did Ambrose Rayappan die?,26,christian leader,817,"Step 1: Identify the year Ambrose Rayappan's term ended, which is 1973.

Step 2: Identify the year Ambrose Rayappan died, which is 1999.

Step 3: Calculate the difference between the year he died and the year his term ended: 1999 - 1973 = 26 years.

Final Answer: Ambrose Rayappan died 26 years after his term ended.",<num_years>
262,How old did Jeffrey Epstein turn the year he was apprehended?,66,person,340,"Step 1: Identify the year Jeffrey Epstein was born, which is 1953.

Step 2: Identify the year Jeffrey Epstein was apprehended, which is 2019.

Step 3: Calculate the age Jeffrey Epstein turned in 2019 by subtracting the year he was born from the year he was apprehended: 2019 - 1953 = 66.

Final Answer: Jeffrey Epstein turned 66 years old the year he was apprehended.",<num_years>
263,How many years after INS Trishul was ordered was its launch?,3,navy vessel,1113,"Step 1: Identify the order date and launch date from the table.
- Order date: 17 November 1997
- Launch date: 24 November 2000

Step 2: Calculate the difference in years between the order date and launch date.
- From November 1997 to November 2000 is 3 years.

Final Answer: 3 years",<num_years>
264,How many years after it was built did the Palace of Westminster catch on fire?,818,monument,726,"Step 1: Identify the year the Palace of Westminster was built from the table.
The table states that the Palace of Westminster was built in 1016.

Step 2: Identify the year the Palace of Westminster caught on fire from the table.
The table states that the Palace of Westminster was demolished in 1834 due to fire.

Step 3: Calculate the number of years between the building year and the fire year.
1834 (fire year) - 1016 (building year) = 818 years

Final Answer: The Palace of Westminster caught on fire 818 years after it was built.",<num_years>
265,How many years after its completion was Valen Chapel consecrated?,242,church,715,"Step 1: Identify the completion year of Valen Chapel from the table, which is 1707.

Step 2: Identify the consecration year of Valen Chapel from the table, which is 1949.

Step 3: Calculate the difference between the consecration year and the completion year to find out how many years after its completion Valen Chapel was consecrated.

Step 4: Subtract the completion year (1707) from the consecration year (1949).

1949 - 1707 = 242

Final Answer: Valen Chapel was consecrated 242 years after its completion.",<num_years>
266,What was the first year Valen Kapell was closed?,1873,church,715,"Step 1: Identify the relevant information from the table. In this case, we are looking for the year Valen Kapell was closed.

Step 2: Locate the ""Closed"" row in the table. It states ""Closed 1873-1949.""

Step 3: Extract the first year from the closed period. The first year is 1873.

Final Answer: The first year Valen Kapell was closed is 1873.",yyyy
267,How many years after its demolition did the rebuilding of the Palace of Westminster begin?,6,monument,726,"Step 1: Identify the year of demolition and the year the rebuilding began from the table.

- Demolished: 1834
- Rebuilt: 1840-1876 (we will consider the start year, 1840, for the calculation)

Step 2: Calculate the difference between the year of demolition and the year the rebuilding began.

- Year of rebuilding (start year): 1840
- Year of demolition: 1834

Step 3: Subtract the year of demolition from the year the rebuilding began.

- 1840 - 1834 = 6

Final Answer: The rebuilding of the Palace of Westminster began 6 years after its demolition.",<num_years>
268,How many years after its establishment did the Supreme Administrative Court have Rudolf Thienel as its President?,138,court,254,"Step 1: Identify the year the Supreme Administrative Court was established.
From the table, we can see that the Supreme Administrative Court was established in 1876.

Step 2: Identify the year Rudolf Thienel became the President of the Supreme Administrative Court.
From the table, we can see that Rudolf Thienel has been the President since 1 January 2014.

Step 3: Calculate the number of years between the establishment of the court and the year Rudolf Thienel became President.
To do this, we subtract the establishment year from the year Thienel became President: 2014 - 1876 = 138 years.

Final Answer: The Supreme Administrative Court had Rudolf Thienel as its President 138 years after its establishment.",<num_years>
269,How old did the Supreme Administrative Court turn the year Anna Sporrer became Vice President?,138,court,254,"Step 1: Identify the year Anna Sporrer became Vice President, which is January 2014.

Step 2: Determine the current year, which is 2022.

Step 3: Calculate the age of the Supreme Administrative Court in 2014. The court was established in 1876, so in 2014, it would have been 2014 - 1876 = 138 years old.

Final Answer: The Supreme Administrative Court turned 138 years old the year Anna Sporrer became Vice President.",<num_years>
270,How many years after its first flight in 2003 was the JF-17 Thunder introduced?,4,fighter,229,"Step 1: Identify the first flight date of the JF-17 Thunder, which is given as 25 August 2003.

Step 2: Identify the introduction date of the JF-17 Thunder, which is given as 12 March 2007.

Step 3: Calculate the difference in years between the first flight date and the introduction date.

Step 4: Subtract the first flight year (2003) from the introduction year (2007).

Step 5: The result is 4 years.

Final Answer: The JF-17 Thunder was introduced 4 years after its first flight in 2003.",<num_years>
271,How many years after its first flight was the JF-17 produced in Pakistan?,4,fighter,229,"Step 1: Identify the first flight date of the JF-17 Thunder.
The first flight date of the JF-17 Thunder is given as 25 August 2003.

Step 2: Identify the production start date of the JF-17 Thunder in Pakistan.
The production start date in Pakistan is given as January 2008.

Step 3: Calculate the number of years between the first flight and the production start date in Pakistan.
To find the number of years, subtract the first flight year (2003) from the production start year (2008).

2008 - 2003 = 5 years

Final Answer: The JF-17 Thunder was produced in Pakistan 5 years after its first flight.",<num_years>
272,How many years after its first publication was the second publication of FATE?,0,game,1175,"Step 1: Identify the years of the first and second publications from the table.

- First publication: 2003 (1.0)
- Second publication: 2003 (2.0)

Step 2: Calculate the difference in years between the first and second publications.

- 2003 (2.0) - 2003 (1.0) = 0 years

Final Answer: The second publication of FATE was released 0 years after its first publication.",<num_years>
273,How many years after its first Summer Olympics appearance did Hungary make its first Winter Olympics appearance?,28,athelete,1026,"Step 1: Identify the first Summer Olympics appearance for Hungary.
From the table, we can see that Hungary's first Summer Olympics appearance was in 1896.

Step 2: Identify the first Winter Olympics appearance for Hungary.
From the table, we can see that Hungary's first Winter Olympics appearance was in 1924.

Step 3: Calculate the number of years between the first Summer and Winter Olympics appearances.
1924 (first Winter Olympics) - 1896 (first Summer Olympics) = 28 years

Final Answer: Hungary made its first Winter Olympics appearance 28 years after its first Summer Olympics appearance.",<num_years>
274,How many years after its introduction was the Firefly in service?,13,aircraft,1128,"Step 1: Identify the introduction date of the Firefly from the table, which is March 1943.

Step 2: Identify the retirement date of the Firefly from the table, which is 1956.

Step 3: Calculate the number of years the Firefly was in service by subtracting the introduction year from the retirement year.

1956 (retirement year) - 1943 (introduction year) = 13 years

Final Answer: The Firefly was in service for 13 years after its introduction.",<num_years>
275,How many years after its last publication was Probe no longer active?,6,board game,1188,"Step 1: Identify the last publication year of Probe.
From the table, the last publication year of Probe is 1976 (#202).

Step 2: Identify the years the company was active.
The company was active from 1964 to 1982.

Step 3: Calculate the number of years between the last publication and the end of the company's active years.
1982 (end of active years) - 1976 (last publication year) = 6 years

Final Answer: Probe was no longer active 6 years after its last publication.",<num_years>
276,What was the last year China appeared at both the Summer and Winter Olympics in the same year?,1992,athelete,1024,"Step 1: Identify the years China appeared at the Summer Olympics.
From the table, we can see that China appeared at the Summer Olympics in the following years: 1952, 1956, 1960, 1964, 1968, 1972, 1976, 1980, 1984, 1988, 1992, 1996, 2000, 2004, 2008, 2012, 2016, and 2020.

Step 2: Identify the years China appeared at the Winter Olympics.
From the table, we can see that China appeared at the Winter Olympics in the following years: 1980, 1984, 1988, 1992, 1994, 1998, 2002, 2006, 2010, 2014, 2018, and 2022.

Step 3: Find the common years in both lists.
By comparing the two lists, we can see that the common years are 1980, 1984, and 1988.

Step 4: Determine the last year in the common years.
The last year in the common years is 1988.

Final Answer: The",yyyy
277,How many years after its launching in the Soviet Union was the INS Vikramaditya commissioned?,5,navy vessel,1109,"Step 1: Identify the launch date in the Soviet Union.
The table states that the ship was launched in the Soviet Union on 1 April 1982.

Step 2: Identify the commissioning date in India.
The table states that the ship was commissioned in India on 11 December 1987.

Step 3: Calculate the number of years between the two dates.
To find the number of years between 1982 and 1987, we subtract the earlier year from the later year: 1987 - 1982 = 5 years.

Final Answer: The INS Vikramaditya was commissioned 5 years after its launching in the Soviet Union.",<num_years>
278,What was the last year Emilie Hegh Arntzen received a medal in the World Championships?,2020,handball,493,"Step 1: Identify the relevant section in the table, which is the ""World Championship"" section.

Step 2: Look for the years in which Emilie Hegh Arntzen received a medal in the World Championships.

Step 3: Identify the most recent year mentioned in the ""World Championship"" section.

Step 4: Determine the last year Emilie Hegh Arntzen received a medal in the World Championships.

From the ""World Championship"" section, we can see that Emilie Hegh Arntzen received a medal in 2021 (Gold medal - first place) and in 2017 (Silver medal - second place). The most recent year mentioned is 2021.

Final Answer: The last year Emilie Hegh Arntzen received a medal in the World Championships was 2021.",yyyy
279,"How many years after its release on Pure Trance 2 was ""3 a.m. Eternal"" released in the KLF vs ENT version?",3,music,1071,"Step 1: Identify the release dates of ""3 a.m. Eternal"" from the table.

- Pure Trance 2: May 1989
- The KLF vs ENT version: January 1992

Step 2: Calculate the difference in years between the two release dates.

- From May 1989 to January 1992 is 2 years and 8 months.

Step 3: Since the question asks for the number of years, we will consider only the full years.

Final Answer: ""3 a.m. Eternal"" was released in the KLF vs ENT version 2 years after its release on Pure Trance 2.",<num_years>
280,What was the last year Emilie Hegh Arntzen won a medal in any competition?,2021,handball,493,"Step 1: Identify the relevant sections in the table that contain information about medals won by Emilie Hegh Arntzen.

Step 2: Look at the ""Olympic Games"" section, which mentions a bronze medal won in 2016.

Step 3: Look at the ""World Championship"" section, which mentions a gold medal won in 2021 and a silver medal won in 2017.

Step 4: Look at the ""European Championship"" section, which mentions three gold medals won in 2014, 2016, and 2020.

Step 5: Look at the ""Youth World Championship"" section, which mentions a bronze medal won in 2012.

Step 6: Look at the ""Youth European Championship"" section, which mentions a bronze medal won in 2011.

Step 7: Compare the years in which medals were won and identify the most recent year.

Final Answer: The last year Emilie Hegh Arntzen won a medal in any competition was 2020.",yyyy
281,How old did the Supreme Administrative Court turn the year Rudolf Thienel became President?,138,court,254,"Step 1: Identify the year Rudolf Thienel became President, which is 2014.

Step 2: Identify the year the Supreme Administrative Court was established, which is 1876.

Step 3: Calculate the difference between the year Thienel became President and the year the court was established: 2014 - 1876 = 138 years.

Final Answer: The Supreme Administrative Court turned 138 years old the year Rudolf Thienel became President.",<num_years>
282,On what date was Pierre Auguste Cot born?,"February 17, 1837",painter,350,"Step 1: Identify the relevant column in the table. In this case, we are looking for the date of birth of Pierre Auguste Cot.

Step 2: Locate the date of birth in the table. The date of birth is listed in the ""Born"" column.

Step 3: Extract the date of birth from the table. The date of birth is ""17 February 1837"".

Final Answer: Pierre Auguste Cot was born on 17 February 1837.","%B %d, %Y"
283,How many years after its summer appearance did Hungary make its Intercalated Games appearance?,2,athelete,1026,"Step 1: Identify the years of Hungary's summer appearances from the table. The years are: 1896, 1900, 1904, 1908, 1912, 1920, 1924, 1928, 1932, 1936, 1948, 1952, 1956, 1960, 1964, 1968, 1972, 1976, 1980, 1984, 1988, 1992, 1996, 2000, 2004, 2008, 2012, 2016, 2020.

Step 2: Identify the year of Hungary's Intercalated Games appearance from the table. The year is 1906.

Step 3: Find the summer appearance year closest to the Intercalated Games year. In this case, the closest summer appearance year is 1904.

Step 4: Calculate the difference in years between the Intercalated Games year and the closest summer appearance year. The difference is 1906 - 1904 = 2 years.

Final Answer: Hungary made its Intercalated Games appearance 2 years after its summer appearance in 1904.",<num_years>
284,How many years after Kristina Gorshkova began skating did she win her first medal at the Junior Grand Prix Final?,14,figure skating,743,"Step 1: Identify the year Kristina Gorshkova began skating.
From the table, we can see that Kristina Gorshkova began skating in 1993.

Step 2: Identify the year Kristina Gorshkova won her first medal at the Junior Grand Prix Final.
From the table, we can see that Kristina Gorshkova won her first medal at the Junior Grand Prix Final in 2007-08. Since we are looking for the year, we will consider 2007 as the year she won the medal.

Step 3: Calculate the number of years between the two events.
To find the number of years between 1993 and 2007, we subtract the earlier year from the later year: 2007 - 1993 = 14 years.

Final Answer: Kristina Gorshkova won her first medal at the Junior Grand Prix Final 14 years after she began skating.",<num_years>
285,How many years after last playing for Monterrey did Mohamed first manage the team?,15,footballer,36,"Step 1: Identify the last year Ricardo Antonio Mohamed played for Monterrey.
From the table, we can see that the last year mentioned for playing for Monterrey is 2018.

Step 2: Identify the year Mohamed first managed Monterrey.
The table shows that Mohamed first managed Monterrey in 2019.

Step 3: Calculate the number of years between the last playing year and the first managing year.
2019 (first managing year) - 2018 (last playing year) = 1 year

Final Answer: Mohamed first managed Monterrey 1 year after his last playing year.",<num_years>
286,How many years after last playing for Real Madrid did Zidane become its assistant manager?,7,footballer,40,"Step 1: Identify the year Zidane last played for Real Madrid.
From the table, we can see that Zidane's senior career with Real Madrid ended in 2006.

Step 2: Identify the year Zidane started as Real Madrid's assistant manager.
From the table, we can see that Zidane started as Real Madrid's assistant manager in 2013.

Step 3: Calculate the number of years between the two events.
To find the number of years between 2006 and 2013, we subtract the earlier year from the later year: 2013 - 2006 = 7 years.

Final Answer: Zidane became Real Madrid's assistant manager 7 years after his last playing year for the club.",<num_years>
287,How many years after leaving office as the 8th Minister of National Education did Yamin take office as the 14th Minister of Information?,7,office holder,861,"Step 1: Identify the end date of Yamin's term as the 8th Minister of National Education.
- Yamin's term as the 8th Minister of National Education ended on 12 August 1955.

Step 2: Identify the start date of Yamin's term as the 14th Minister of Information.
- Yamin's term as the 14th Minister of Information started on 6 March 1962.

Step 3: Calculate the number of years between the end of the first term and the start of the second term.
- From 12 August 1955 to 6 March 1962 is 6 years and 6 months.

Final Answer: Yamin took office as the 14th Minister of Information 6 years and 6 months after leaving office as the 8th Minister of National Education.",<num_years>
288,How many years after marrying did Nicklaus turn professional?,1,golf,66,"Step 1: Identify the year Nicklaus married.
From the table, we can see that Nicklaus married Barbara Bash in 1960.

Step 2: Identify the year Nicklaus turned professional.
The table states that Nicklaus turned professional in 1961.

Step 3: Calculate the difference between the year he turned professional and the year he married.
1961 (year turned professional) - 1960 (year married) = 1 year

Final Answer: Nicklaus turned professional 1 year after marrying.",<num_years>
289,What was the last year Frank Urso was named Midfielder of the Year?,1976,lacrosse,656,"Step 1: Identify the relevant section of the table that contains the career highlights of Frank Urso.

Step 2: Look for the specific achievement mentioned in the question, which is ""Midfielder of the Year.""

Step 3: Find the years in which Frank Urso was named Midfielder of the Year.

Step 4: Determine the last year from the list of years.

Step 5: State the final answer.

Final Answer: 1976",yyyy
290,How many years after marrying his spouse did Johann Friedrich Wilhelm Adolf Baeyer win the Liebig Medal?,35,nobel,369,"Step 1: Identify the year Baeyer married his spouse, Adelheid Bendemann, which is 1868.

Step 2: Identify the year Baeyer won the Liebig Medal, which is 1903.

Step 3: Calculate the difference between the year he won the Liebig Medal and the year he married his spouse.

1903 (year of winning the Liebig Medal) - 1868 (year of marriage) = 35 years

Final Answer: Johann Friedrich Wilhelm Adolf Baeyer won the Liebig Medal 35 years after marrying his spouse.",<num_years>
291,How many years after Miloš Obrenović's reign as Grand Vožd of Serbia ended did his second reign as Prince of Serbia begin?,41,emperor,765,"Step 1: Identify the end of Miloš Obrenović's reign as Grand Vožd of Serbia.
- End of Grand Vožd of Serbia: 6 November 1817

Step 2: Identify the start of Miloš Obrenović's second reign as Prince of Serbia.
- Start of Prince of Serbia: 6 November 1817

Step 3: Calculate the difference in years between the end of his first reign and the start of his second reign.
- Difference in years: 6 November 1817 - 6 November 1817 = 0 years

Final Answer: 0 years",<num_years>
292,How many years after NYSE's founding did its market cap reach $26.2 trillion?,229,monument,626,"Step 1: Identify the founding date of the New York Stock Exchange (NYSE) from the table, which is May 17, 1792.

Step 2: Identify the market cap of the NYSE in 2021, which is $26.2 trillion.

Step 3: Calculate the number of years between the founding date and 2021.

2021 - 1792 = 229 years

Final Answer: The NYSE's market cap reached $26.2 trillion 229 years after its founding.",<num_years>
293,How many years after NYSE's founding was its volume US$20.161 trillion?,219,monument,626,"Step 1: Identify the founding date of the NYSE from the table, which is May 17, 1792.

Step 2: Identify the year when the volume was US$20.161 trillion, which is 2011.

Step 3: Calculate the number of years between 1792 and 2011.

2011 - 1792 = 219 years

Final Answer: The volume of US$20.161 trillion was recorded 219 years after the NYSE's founding.",<num_years>
294,How many years after opening was OSC Metalist renovated?,83,stadium,627,"Step 1: Identify the opening date of the stadium.
The stadium opened on 12 September 1926.

Step 2: Identify the renovation date of the stadium.
The stadium was renovated on 5 December 2009.

Step 3: Calculate the number of years between the opening and renovation dates.
To do this, we subtract the opening year from the renovation year: 2009 - 1926 = 83 years.

Final Answer: The stadium was renovated 83 years after opening.",<num_years>
295,How many years after opening was the stadium renovated?,83,stadium,627,"Step 1: Identify the opening date of the stadium from the table.
The stadium opened on 12 September 1926.

Step 2: Identify the renovation date of the stadium from the table.
The stadium was renovated on 5 December 2009.

Step 3: Calculate the number of years between the opening and renovation dates.
To do this, we subtract the opening year (1926) from the renovation year (2009).

2009 - 1926 = 83 years

Final Answer: The stadium was renovated 83 years after it opened.",<num_years>
296,How many years after originally opening as Cheltenham Malvern Road was it renamed Cheltenham Spa Malvern Road?,17,railway,465,"Step 1: Identify the original opening date of Cheltenham Malvern Road.
From the table, we can see that Cheltenham Malvern Road was opened on 30 March 1908.

Step 2: Identify the date when it was renamed to Cheltenham Spa Malvern Road.
The table indicates that it was renamed on 1 February 1925.

Step 3: Calculate the number of years between the two dates.
To find the number of years between 1908 and 1925, we subtract the earlier year from the later year: 1925 - 1908 = 17 years.

Final Answer: It was renamed Cheltenham Spa Malvern Road 17 years after originally opening as Cheltenham Malvern Road.",<num_years>
297,How many years after PBY Catalina's first flight was its retirement by the United States Navy Reserve?,22,aircraft,1130,"Step 1: Identify the year of the PBY Catalina's first flight, which is given as 1935.

Step 2: Identify the year of the PBY Catalina's retirement by the United States Navy Reserve, which is given as 1957.

Step 3: Calculate the difference between the retirement year and the first flight year to find out how many years after the first flight the retirement occurred.

1957 (retirement year) - 1935 (first flight year) = 22 years

Final Answer: The PBY Catalina was retired by the United States Navy Reserve 22 years after its first flight.",<num_years>
298,How many years after production stopped was the Firefly officially retired?,1,aircraft,1128,"Step 1: Identify the year production stopped. According to the table, production of the Fairey Firefly ended in 1955.

Step 2: Identify the year the Firefly was officially retired. The table states that the Firefly was retired in 1956.

Step 3: Calculate the difference between the year production stopped and the year the Firefly was retired. Subtract the year production stopped (1955) from the year the Firefly was retired (1956).

1956 - 1955 = 1 year

Final Answer: The Firefly was officially retired 1 year after production stopped.",<num_years>
299,"How many years after recording began was ""21st Century Breakdown"" released?",1,music,1070,"Step 1: Identify the recording start and end years from the table. The table states that the recording took place from 2008 to 2009.

Step 2: Identify the release year from the table. The table states that the song was released on December 21, 2009.

Step 3: Calculate the difference in years between the release year and the recording start year. The recording started in 2008, and the song was released in 2009. The difference is 2009 - 2008 = 1 year.

Final Answer: ""21st Century Breakdown"" was released 1 year after recording began.",<num_years>
300,"How many years after recording of ""21st Century Breakdown"" began was ""Last of the American Girls"" released?",2,music,1070,"Step 1: Identify the recording start date of ""21st Century Breakdown.""
From the table, we know that the recording of ""21st Century Breakdown"" began in 2008.

Step 2: Identify the release date of ""Last of the American Girls.""
From the table, we know that ""Last of the American Girls"" was released in 2010.

Step 3: Calculate the number of years between the recording start date and the release date.
To find the number of years between 2008 and 2010, we subtract 2008 from 2010, which gives us 2 years.

Final Answer: ""Last of the American Girls"" was released 2 years after the recording of ""21st Century Breakdown"" began.",<num_years>
301,How many years after retiring did Melissa Coates pass away?,1,body builder,806,"Step 1: Identify the year Melissa Coates retired and the year she passed away from the table.

- Retired: 2020
- Died: June 23, 2021

Step 2: Calculate the difference in years between the year she retired and the year she passed away.

- Year of death - Year of retirement = 2021 - 2020 = 1 year

Final Answer: Melissa Coates passed away 1 year after retiring.",<num_years>
302,How many years after retiring did Melissa L. Coates die?,1,body builder,806,"Step 1: Identify the year Melissa L. Coates retired from her professional wrestling career, which is 2020.

Step 2: Identify the year Melissa L. Coates died, which is 2021.

Step 3: Calculate the difference between the year she died and the year she retired: 2021 - 2020 = 1 year.

Final Answer: Melissa L. Coates died 1 year after retiring.",<num_years>
303,How many years after Rudolf Thienel became President did Anna Sporrer become Vice President?,0,court,254,"Step 1: Identify the year Rudolf Thienel became President, which is 2014.

Step 2: Identify the year Anna Sporrer became Vice President, which is also 2014.

Step 3: Calculate the difference in years between the two events. Since both events happened in the same year, the difference is 0 years.

Final Answer: Anna Sporrer became Vice President 0 years after Rudolf Thienel became President.",<num_years>
304,How many years after Rudolph the Red-Nosed Reindeer's first appearance was Rusty introduced as his cousin?,59,character,1095,"Step 1: Identify the first appearance of Rudolph the Red-Nosed Reindeer.
From the table, we know that Rudolph the Red-Nosed Reindeer first appeared in 1939.

Step 2: Identify when Rusty was introduced as Rudolph's cousin.
The table states that Rusty was introduced as Rudolph's cousin in the 1998 film.

Step 3: Calculate the number of years between the first appearance and the introduction of Rusty.
To find the number of years between 1939 and 1998, we subtract 1939 from 1998.

1998 - 1939 = 59 years

Final Answer: Rusty was introduced as Rudolph's cousin 59 years after Rudolph the Red-Nosed Reindeer's first appearance.",<num_years>
