id,question,answer,category,table_id,output,answer_format
132,How long in years was Bev Francis's professional career?,8,body builder,778,"Bev Francis's professional career started in 1983 and ended in 1991. To find the duration of her career, subtract the start year from the end year: 1991-1983=8.
Final Answer: 8 years",<num_years>
133,How long in years was Bill Hewitt's playing career?,6,basketball,568,"Bill Hewitt's playing career spanned from 1968 to 1974. To find the length of his playing career, subtract the start year from the end year: 1974-1968=6.
Final Answer: 6 years",<num_years>
134,How long after Cumberbatch started his career did he marry Sophie Hunter​?,17,actor,3,"Benedict Cumberbatch started his career in 1998. He married Sophie Hunter in 2015. To find out how long after he started his career he got married, subtract the year he started his career from the year he got married: 2015-1998=17 years.
Final Answer: 17 years",<num_years>
135,In what year was Blaze Riorden last named an All-Star in the PLL?,2021,lacrosse,642,"Blaze Riorden was last named an All-Star in the PLL in 2021, as indicated by the career highlights stating ""2x All-Star (2019, 2021).""
Final Answer: 2021",yyyy
136,How long in years was Dick King-Smith married to his second wife?,10,book,929,"Dick King-Smith was married to his second wife, Zona Bedding, in 2001 and they were married until 2011. To find out how long they were married, subtract the year they got married from the year they got divorced: 2011 - 2001 = 10 years.
Final Answer: 10 years",<num_years>
137,How long in years was it between Aruna Quadri achieving his highest rank and his silver medal at the Commonwealth Games?,4,tabletennis,710,"Aruna Quadri achieved his highest ranking of 10 in May 2022, and he won a silver medal at the Commonwealth Games in 2018. To find the number of years between these two events, subtract the earlier year from the later year: 2022 - 2018 = 4 years.
Final Answer: 4 years",<num_years>
138,In what year was FATE first published?,2003,game,1175,"FATE was first published in 2003 (1.0).
Final Answer: 2003",yyyy
139,How long in years was it between Sri Lanka's first ODI and first T20I?,31,national cricket team,1191,"Sri Lanka's first ODI was on 7 June 1975, and their first T20I was on 15 June 2006. To find the number of years between these two dates, subtract the earlier year from the later year: 2006-1975=31 years.
Final Answer: 31 years",<num_years>
140,In what year was Jacobs University founded?,2001,university,624,"Jacobs University Bremen was established in 2001.
Final Answer: 2001",yyyy
141,How long after Dick King-Smith's first wife died did he marry his second wife?,1,book,929,"Dick King-Smith's first wife, Myrle, passed away in 2000. He married his second wife, Zona Bedding, in 2001. To find out how long after his first wife's death he married his second wife, subtract the year of his first wife's death from the year he married his second wife: 2001-2000=1 year.
Final Answer: 1 year",<num_years>
142,In what year was Pierre Auguste Cot born?,1837,painter,350,"Pierre Auguste Cot was born on 17 February 1837.
Final Answer: 1837",yyyy
143,How long in years was it between the first and the last time Brandon Miller won the Harry Lumley Trophy?,12,lacrosse,644,"Brandon Miller won the Harry Lumley Trophy in 2002, 2007, 2008, and 2014. The first time he won it was in 2002, and the last time was in 2014. To find the number of years between these two events, subtract the earlier year from the later year: 2014-2002=12.
Final Answer: 12 years",<num_years>
144,How long after Minaj's career began did she marry Kenneth Petty?,15,musician,347,"Minaj's career began in 2004, and she married Kenneth Petty in 2019. To find out how long after her career began she got married, subtract the start year of her career from the year she got married: 2019-2004=15.
Final Answer: 15 years",<num_years>
145,In what year was the most recent edition of Heroes Unlimited published?,1998,game,1151,"The most recent edition of Heroes Unlimited mentioned in the table is the 2nd edition, which was published in March 1998.
Final Answer: 1998",yyyy
146,How long in years was José Manuel de Herrera Prime Minister of the Mexican Empire?,1,empire,433,"José Manuel de Herrera was the Prime Minister of the Mexican Empire from 1822 to 1823. To find out how long he held the position, subtract the starting year from the ending year: 1823 - 1822 = 1 year.
Final Answer: 1 year",<num_years>
147,How long in years was Leo Diegel married?,17,golf,68,"Leo Diegel was married to Violet Bird Diegel from 1934 until his death in 1951. To find out how long he was married, subtract the year he got married from the year of his death: 1951-1934=17 years.
Final Answer: 17 years",<num_years>
148,How long in years was Mišić's bishop term?,30,christian leader,824,"Alojzije Mišić's term as bishop ended on 26 March 1942, and he was appointed on 29 April 1912. To find the length of his term, subtract the start year from the end year: 1942 - 1912 = 30 years.
Final Answer: 30 years",<num_years>
149,In what year was the NYSE founded?,1792,monument,626,"The NYSE was founded on May 17, 1792.
Final Answer: 1792",yyyy
150,How long in years was Nate Archibald's career since 1970?,14,nba,83,"Nate Archibald's playing career started in 1970 and ended in 1984. To find the length of his career, subtract the start year from the end year: 1984-1970=14.
Final Answer: 14 years",<num_years>
151,How long in years was Nicki Minaj with her second partner?,3,musician,347,"Nicki Minaj was with her second partner, Safaree Samuels, from 2000 to 2014. To find out how long they were together, subtract the start year from the end year: 2014-2000=14.
Final Answer: 14 years",<num_years>
152,How long in years was Paul Gauguin married to Teha'amana?,2,painter,349,"Paul Gauguin was married to Teha'amana in 1891 and separated in 1893. To find out how long they were married, we subtract the year they got married from the year they separated: 1893 - 1891 = 2 years.
Final Answer: 2 years",<num_years>
153,How long in years was Probe in production?,18,board game,1188,"Probe was first published in 1964 and was in production until 1982. To find out how long it was in production, subtract the starting year from the ending year: 1982 - 1964 = 18 years.
Final Answer: 18 years",<num_years>
154,How long after the first flight of the B-24 Skua was it withdrawn from other duties?,8,aircraft,226,"The B-24 Skua had its first flight on 9 February 1937. It was withdrawn from other duties in March 1945. To find out how long after the first flight it was withdrawn from other duties, we need to calculate the time between these two dates. From February 1937 to February 1945 is 8 years, and from February to March is an additional month. Therefore, the B-24 Skua was withdrawn from other duties 8 years and 1 month after its first flight.
Final Answer: 8 years and 1 month",<num_years>
155,How long in years was Reichsführer-SS Heinrich Himmler the responsible minister for the Coordination Center for Ethnic Germans?,6,agency,1139,"Heinrich Himmler was the responsible minister for the Coordination Center for Ethnic Germans from 1939 to 1945. To find out how long he was in this position, we subtract the starting year from the ending year: 1945 - 1939 = 6 years.
Final Answer: 6 years",<num_years>
156,How long in years was Richard Caswell married to his wife?,5,politician,904,"Richard Caswell was married to Mary Mackilwean in 1752 and to Sarah Herritage in 1758. To find out how long he was married to each wife, we need to calculate the difference between the years they were married and the year of their respective deaths.

Mary Mackilwean: 1757 (year of death) - 1752 (year of marriage) = 5 years
Sarah Herritage: 1758 (year of marriage) - 1757 (year of death) = -1 year (This indicates that Sarah Herritage died before they were married, which is not possible. It seems there might be an error in the provided information. Assuming the marriage year is the same as the death year, the duration would be 0 years.)

Final Answer: 5 years (with the assumption that the marriage to Sarah Herritage was the same year she died, which is likely an error in the data provided).",<num_years>
157,How long in years was Robert K. Silverstein a producer for Access Hollywood?,20,show,1085,"Robert K. Silverstein was an executive producer for Access Hollywood from 1999 to 2019. To find out how long he was a producer, we subtract the start year from the end year: 2019 - 1999 = 20 years.
Final Answer: 20 years",<num_years>
158,How long did Peter III rule as King of Aragon and Valencia?,9,emperor,122,"Peter III reigned as King of Aragon and Valencia from 27 July 1276 to November 1285. To find out how long he ruled, we subtract the start year from the end year: 1285 - 1276 = 9 years.
Final Answer: 9 years",<num_years>
159,How long in years was the Birmingham–Jefferson Convention Complex open before it was renovated in 2009?,37,monument,751,"The Birmingham-Jefferson Convention Complex was inaugurated in 1976 and renovated in 2009. To find out how long it was open before the renovation, subtract the inauguration year from the renovation year: 2009 - 1976 = 33 years.
Final Answer: 33 years",<num_years>
160,How long in years was the career of Bev Francis?,8,body builder,778,"Bev Francis debuted in 1983 and retired in 1991. To find the length of her career, subtract the debut year from the retirement year: 1991 - 1983 = 8 years.
Final Answer: 8 years",<num_years>
161,How long had Adolf von Baeyer been married when he won the Davy Medal?,13,nobel,369,"Adolf von Baeyer married Adelheid Bendemann in 1868. He won the Davy Medal in 1881. To find out how long he had been married when he won the Davy Medal, subtract the year he got married from the year he won the medal: 1881 - 1868 = 13 years.
Final Answer: 13 years",<num_years>
162,How long has the JF-17 Thunder been used in Pakistan?,15,fighter,229,"The JF-17 Thunder was introduced to the Pakistan Air Force on 12 March 2007. As of the current year, 2022, it has been in use for 15 years.
Final Answer: 15 years",<num_years>
163,In what year was Valderøy Church founded?,1961,church,714,"Valderøy Church was founded in 1961.
Final Answer: 1961",yyyy
164,How long in years was the longest tenure of another post Mišić ever held?,10,christian leader,824,"Alojzije Mišić held several posts, including Provincial of the Franciscan Province of Bosnia (1909-12), President of the Franciscan residence in Visoko (1907-09), Parish priest in Bihać (1894-1904), Guardian of the Franciscan friary in Petrićevac (1891-94; 1904-07), General Vicar of Banja Luka (1884-91), and Secretary of the Bishop of Banja Luka (1884-91). The longest tenure was as General Vicar of Banja Luka, which lasted from 1884 to 1891, a total of 7 years. Therefore, the longest tenure of another post Mišić ever held was 7 years.
Final Answer: 7 years",<num_years>
165,How long in years was the PBY Catalina in commission by the US Navy?,21,aircraft,1130,"The PBY Catalina was introduced to the United States Navy in October 1936 and retired in January 1957. To find out how long it was in commission, we subtract the introduction year from the retirement year: 1957 - 1936 = 21 years.
Final Answer: 21 years",<num_years>
166,"How long is ""8 Mile"" in minutes?",110,movie,1077,"The running time of ""8 Mile"" is given as 110 minutes.
Final Answer: 110 minutes",<num_minutes>
167,How long in years was the time between the first and fourth editions of Catan?,12,board game,1147,"The first edition of Catan was published in 1995, and the fourth edition was published in 2007. To find the time between these two editions, subtract the earlier year from the later year: 2007 - 1995 = 12 years.
Final Answer: 12 years",<num_years>
168,How long is the album single?,5:09,song,1070,"The album single ""21st Century Breakdown"" is 4 minutes and 41 seconds long.
Final Answer: 4:41 (minutes:seconds)",MM:SS
169,How long was Melissa L. Coates's wrestling career in years?,18,body builder,806,"Melissa L. Coates's wrestling career started in 2002 and ended in 2020. To calculate the length of her career, subtract the start year from the end year: 2020-2002=18.
Final Answer: 18 years",<num_years>
170,How long in years was V/Line branded as an Authority?,20,agency,1141,"V/Line Corporation was formed on 1 July 1983 and was branded as an Authority until 1 October 2003. To find out how long it was branded as an Authority, subtract the starting year from the ending year: 2003 - 1983 = 20 years.
Final Answer: 20 years",<num_years>
171,How many months has it been since Horacio Rosatti became President of the Supreme Court of Argentina?,8,court,253,"Horacio Rosatti became President of the Supreme Court of Argentina on 1 October 2021. As of the knowledge cutoff in December 2022, it has been 2 months since he took the position (October, November, and December 2021).
Final Answer: 2 months",<num_months>
172,How long in years was Valen Chapel in operation after its completion?,166,church,715,"Valen Chapel was completed in 1707 and was consecrated in 1949. To find out how long it was in operation after its completion, subtract the completion year from the consecration year: 1949-1707=242 years.
Final Answer: 242 years",<num_years>
173,How many months has Carlos Rosenkrantz been in the office of Vice President of the Supreme Court of Argentina?,8,court,253,"Carlos Rosenkrantz has been in the office of Vice President of the Supreme Court of Argentina since 1 October 2021. As of the knowledge cutoff in December 2022, it has been 2 months since he took office.
Final Answer: 2 months",<num_months>
174,How long in years were Chrisann Brennan and Steven Paul Jobs partners?,5,person,353,"Chrisann Brennan and Steven Paul Jobs were partners from 1972 to 1977. To find out how long they were partners, subtract the start year from the end year: 1977-1972=5.
Final Answer: 5 years",<num_years>
175,How long was the 49th Parallel in minutes?,123,movie,1078,"The running time of the movie 49th Parallel is given as 123 minutes.
Final Answer: 123 minutes",<num_minutes>
176,How many complete months had passed in the year before the Men's 4 × 200 metre freestyle relay at the Games of the XXXI Olympiad occurred?,7,athelete,963,"The Games of the XXXI Olympiad took place on 9 August 2016. To find out how many complete months had passed in the year before, we look at the year 2015. August is the 8th month of the year, so we count the months from January to July, which are 7 complete months.

Final Answer: 7 months",<num_months>
177,How long in years years did Dennis Erickson work as the head coach for Idaho starting in 1982?,3,nfl,540,"Dennis Erickson started as the head coach for Idaho in 1982 and continued until 1985. To find out how long he worked as the head coach for Idaho, we subtract the starting year from the ending year: 1985 - 1982 = 3 years.
Final Answer: 3 years",<num_years>
178,How many more years did Libya support the EPRDF than the other side in the Ethiopian Civil War?,2,civil war,979,"Libya supported the EPRDF from 1977 to 1991, which is a total of 14 years. The other side, the Derg, was supported by the Soviet Union from 1974 to 1991, which is a total of 17 years. To find out how many more years Libya supported the EPRDF than the Soviet Union, subtract the years Libya supported the EPRDF from the years the Soviet Union supported the Derg: 17 - 14 = 3 years.
Final Answer: 3 years",<num_years>
179,How many more years did Manning play for the New York Giants than for Ole Miss?,11,rugby,75,"Dwight Manning played for the New York Giants from 2004 to 2019, which is a total of 16 years. He played college football at Ole Miss from 1999 to 2003, which is a total of 4 years. To find out how many more years he played for the Giants than for Ole Miss, subtract the number of years he played for Ole Miss from the number of years he played for the Giants: 16 - 4 = 12.
Final Answer: 12 years",<num_years>
180,How many full months did the 14 On Fire concert tour span?,8,concert,1035,"The 14 On Fire concert tour started on 21 February 2014 and ended on 22 November 2014. To calculate the number of full months, we can count from February to November, excluding the start and end dates.

February to March (1 month)
March to April (1 month)
April to May (1 month)
May to June (1 month)
June to July (1 month)
July to August (1 month)
August to September (1 month)
September to October (1 month)
October to November (1 month)

There are 9 full months between February and November, excluding the start and end dates.

Final Answer: 9 months",<num_months>
181,How many more years did Owen play for Liverpool than Newcastle United?,4,footballer,479,"Michael Owen played for Liverpool from 1996 to 2004, which is a total of 8 years. He played for Newcastle United from 2005 to 2009, which is a total of 4 years. To find out how many more years he played for Liverpool than Newcastle United, subtract the number of years he played for Newcastle United from the number of years he played for Liverpool: 8 - 4 = 4.
Final Answer: 4 years",<num_years>
182,How many more years was Ashkenazi a leader in the conflict than Ehud Olmert?,2,current war,1018,"Ehud Olmert was a leader in the conflict from 2006 to 2009, which is a span of 3 years. Gabi Ashkenazi was a leader from 2006 to 2011, which is a span of 5 years. To find out how many more years Ashkenazi was a leader than Olmert, subtract Olmert's years from Ashkenazi's years: 5 - 3 = 2.
Final Answer: 2 years",<num_years>
183,How many full years passed between Ambrose Rayappan's ordination and consecration?,29,christian leader,817,"Ambrose Rayappan was ordained on 16 December 1923 and consecrated on 25 March 1953. To find the number of full years between these two dates, we calculate the difference between 1953 and 1923, which is 30 years. However, since the ordination was on December 16 and the consecration was on March 25, we need to consider the years that did not complete a full year. The year 1924 would not be counted as a full year because the ordination was in December and the consecration was in March. Therefore, we subtract one year from the 30-year difference, resulting in 29 full years.
Final Answer: 29 years",<num_years>
184,How many more years was Mostafa Pourmohammadi a leader than Ali Shamkhani?,2,current war,990,"Mostafa Pourmohammadi was a leader from 2005 to 19 May 2008, and Ali Shamkhani was a leader from 2004 to 2005. To find the difference in years, subtract the end year of Ali Shamkhani's leadership from the end year of Mostafa Pourmohammadi's leadership: 2008 - 2005 = 3 years.
Final Answer: 3 years",<num_years>
185,How many more years was Riguccini on team Balistic than on X1 Boxing?,10,martial artist,840,"Alessandro Riguccini was on team Balistic from 1999 to 2010, which is a span of 11 years. He was on X1 Boxing from 2011 to 2012, which is a span of 1 year. To find out how many more years he was on Balistic than on X1 Boxing, subtract the number of years on X1 Boxing from the number of years on Balistic: 11 - 1 = 10.
Final Answer: 10 years",<num_years>
186,How many quarters has Arkham Horror been active?,21,game,1161,"Arkham Horror was published in Q4 2016, and it is currently active. Since Q4 2016, the game has been active for 7 quarters (2017, 2018, 2019, 2020, 2021, 2022, and 2023).
Final Answer: 7 quarters",<num_quarters>
187,How many total years did Benny McCoy for MLB?,3,baseball,405,"Benny McCoy played for the Detroit Tigers from 1938 to 1939 and for the Philadelphia Athletics from 1940 to 1941. To find the total number of years he played in MLB, we add the years he played for each team: 1938-1939 (2 years) + 1940-1941 (2 years) = 4 years.
Final Answer: 4 years",<num_years>
188,How many total years did Derrell Palmer play in the NFL?,7,nfl,546,"Derrell Palmer played for the New York Yankees from 1946 to 1948 and for the Cleveland Browns from 1949 to 1953. To find the total number of years he played in the NFL, we add the years he played for each team: (1948-1946) + (1953-1949) = 2 + 4 = 6 years.
Final Answer: 6 years",<num_years>
189,How many total years did Roy Emerson play as both an amateur and a professional?,30,tennis,50,"Roy Emerson turned professional in 1968 and retired in 1983. To find the total number of years he played as both an amateur and a professional, we need to calculate the years from 1968 to 1983, inclusive.

1983 - 1968 = 15 years

Roy Emerson played for 15 years as a professional. Since he started playing tennis as an amateur in 1953, we need to add the years he played as an amateur to the years he played as a professional.

1953 to 1968 = 15 years (amateur)

15 years (amateur) + 15 years (professional) = 30 years

Final Answer: 30 years",<num_years>
190,How many total years was Art Carney married to Jean Myers?,28,actor,2,"Art Carney was married to Jean Myers from 1940 until their divorce in 1965. To find the total years they were married, subtract the year they got married from the year they divorced: 1965 - 1940 = 25 years.
Final Answer: 25 years",<num_years>
191,"How many years after ""21st Century Breakdown"" was its next single released?",1,music,1070,"""21st Century Breakdown"" was released in 2009, and its next single, ""Last of the American Girls,"" was released in 2010. To find the number of years between the two releases, subtract the earlier year from the later year: 2010-2009=1.
Final Answer: 1 year",<num_years>
192,In what year would Davy Jones have turned 30?,1994,racing,517,"Davy Jones was born on June 1, 1964. To find out when he would have turned 30, add 30 years to his birth year: 1964 + 30 = 1994. Since his birthday is in June, he would have turned 30 in the year 1994.
Final Answer: 1994",yyyy
193,How many years after 14 On Fire did the next tour occur?,1,concert,1035,"The 14 On Fire tour started on 21 February 2014 and ended on 22 November 2014. The next tour, 50 & Counting, started in 2012-13, which is before 2014. Since 50 & Counting started before 14 On Fire, it is not possible to calculate the number of years after 14 On Fire that 50 & Counting occurred. Therefore, the next tour after 14 On Fire did not occur in a subsequent year; it was the previous tour.
Final Answer: The next tour, 50 & Counting, occurred before 14 On Fire, so it is not possible to calculate the number of years after 14 On Fire that 50 & Counting occurred.",<num_years>
194,How many years after achieving a personal best score in the short program did Aaron retire?,3,figure skating,747,"Max Aaron achieved a personal best score in the short program at the 2015 Tallinn Trophy. He retired on April 19, 2018. To find out how many years passed between these two events, subtract the year of the personal best from the year of retirement: 2018 - 2015 = 3 years.
Final Answer: 3 years",<num_years>
195,How many years after achieving its best test ranking did Australia achieve its best ODI ranking?,38,cricket team,1164,"Australia achieved its best test ranking in 2019-2021, which is 3rd place. Australia achieved its best ODI ranking in 1990, which is 1st place. To find the number of years between these two rankings, subtract the earlier year from the later year: 1990-2019=29 years.
Final Answer: 29 years",<num_years>
196,How many years after acquiring its test status did Australia become a full member of the ICC?,32,cricket team,1164,"Australia acquired its test status in 1877. It became a full member of the ICC in 1909. To find out how many years passed between these two events, subtract the year Australia acquired its test status from the year it became a full member of the ICC: 1909 - 1877 = 32 years.
Final Answer: 32 years",<num_years>
197,How many years after acquiring its Test status did England achieve full ICC status?,32,cricket team,1172,"England acquired its Test status in 1877, and it achieved full ICC status in 1909. To find out how many years passed between these two events, subtract the year England acquired its Test status from the year it achieved full ICC status: 1909 - 1877 = 32 years.
Final Answer: 32 years",<num_years>
198,How many years after Alojzije Mišić was ordained did he become the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan?,30,christian leader,824,"Alojzije Mišić was ordained on 7 July 1882 and became the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan on 29 April 1912. To find out how many years passed between these two events, subtract the ordination year from the appointment year: 1912 - 1882 = 30 years.
Final Answer: 30 years",<num_years>
199,In which year did Carolina Albuquerque win the most gold medals in international competition?,2008,volleyball,93,"Carolina Albuquerque won gold medals in the following international competitions: World Grand Champions Cup (2005), World Grand Prix (2005, 2006, 2008), Pan American Games (1999, 2007), Final Four Cup (2008), and Olympic Games (2008). She won the most gold medals in 2008, as she won gold in four different international competitions that year.
Final Answer: 2008",yyyy
200,How many years after Alphonse Gallegos's ordination was his consecration?,23,christian leader,829,"Alphonse Gallegos was ordained on 24 May 1958, and he was consecrated on 4 November 1981. To find the number of years between these two events, subtract the ordination year from the consecration year: 1981-1958=23.
Final Answer: 23 years",<num_years>
201,How many years after Anthony Pollina became Senate Progressive Leader did Molly Gray become President of the Senate?,10,legislature,936,"Anthony Pollina became Senate Progressive Leader in 2011, and Molly Gray became President of the Senate in 2021. To find the number of years between these two events, subtract the earlier year from the later year: 2021-2011=10.
Final Answer: 10 years",<num_years>
202,In which year did Hogan become an actor?,1982,wrestling,339,"Hulk Hogan's wrestling career ended in 2012, and he became an actor in 1982. Since the question asks when he became an actor, we can see that the year 1982 is the first year listed under the ""Years active"" category, which indicates his acting career started in that year.
Final Answer: 1982",yyyy
203,How many years after Anthony Pollina became Senate Progressive Leader did Randy Brock become Senate Minority Leader?,10,legislature,936,"Anthony Pollina became Senate Progressive Leader in 2011, and Randy Brock became Senate Minority Leader in 2021. To find the number of years between these two events, subtract the earlier year from the later year: 2021-2011=10.
Final Answer: 10 years",<num_years>
204,In which year did Hungary first participate in the Winter Olympics?,1924,athelete,1026,"The first year Hungary participated in the Winter Olympics is listed in the ""Winter appearances"" section, which is 1924.
Final Answer: 1924",yyyy
205,How many years after Argentina's biggest win did it make its first appearance at the Panamerican Championship?,14,national football team,1160,"Argentina's biggest win was against Ecuador on 22 January 1942. Argentina made its first appearance at the Panamerican Championship in 1956. To find the number of years between these two events, subtract the year of the biggest win from the year of the first Panamerican Championship appearance: 1956-1942=14.
Final Answer: 14 years",<num_years>
206,How many years after attending Ole Miss did Eli Manning win the Bart Starr award?,21,rugby,75,"Eli Manning attended Ole Miss from 1999 to 2003. He won the Bart Starr Award in 2020. To find out how many years after attending Ole Miss he won the award, subtract the year he started at Ole Miss from the year he won the award: 2020-1999=21.
Final Answer: 21 years",<num_years>
207,How much longer in years was Jeelani's NBA career than his college career?,9,ice hockey,561,"Abdul Jeelani's college career was from 1972 to 1976, which is 4 years. His NBA career was from 1976 to 1989, which is 13 years. To find out how much longer his NBA career was than his college career, subtract the length of his college career from the length of his NBA career: 13 years (NBA) - 4 years (College) = 9 years.
Final Answer: 9 years",<num_years>
208,How many years after Becca Balint became President pro tempore of the Senate did Alison Clarkson become the Senate Majority Leader?,0,legislature,936,"Becca Balint became President pro tempore of the Senate on January 6, 2021, and Alison Clarkson became the Senate Majority Leader on the same day, January 6, 2021. Since both positions were assumed on the same day, the time between the two events is 0 years.
Final Answer: 0 years",<num_years>
209,How many years after becoming a Member of the Parliament of Iran did Mohammad-Ali Foroughi become Minister of Foreign Affairs?,14,office holder,928,"Mohammad-Ali Foroughi became a Member of the Parliament of Iran in 1909. He became Minister of Foreign Affairs in 1923. To find out how many years passed between these two events, subtract the earlier year from the later year: 1923-1909=14.
Final Answer: 14 years",<num_years>
210,In which year did Stéphane Antiga win gold at the World Championships?,2014,volleyball,588,"Stéphane Antiga won gold at the FIVB World Championship in 2014.
Final Answer: 2014",yyyy
211,In which year was Valderøy Church founded?,1961,church,714,"Valderøy Church was founded in 1961, as stated in the history section of the table.
Final Answer: 1961",yyyy
212,How many years after becoming active did Riguccini join Zanfer Promotions?,13,martial artist,840,"Alessandro Riguccini became active in 1999. He joined Zanfer Promotions in 2012. To find out how many years passed between these two events, subtract the year he became active from the year he joined Zanfer Promotions: 2012-1999=13.
Final Answer: 13 years",<num_years>
213,What was the first year Emilie Hegh Arntzen won a medal in the European Championships?,2014,handball,493,"Emilie Hegh Arntzen won her first medal in the European Championships in 2014, as indicated by the entry ""Gold medal - first place | 2014 Croatia/Hungary.""
Final Answer: 2014",yyyy
214,How many years after becoming active did Steve Jobs get married?,15,person,353,"Steve Jobs became active in 1976 and got married in 1991. To find out how many years after becoming active he got married, subtract the year he became active from the year he got married: 1991-1976=15.
Final Answer: 15 years",<num_years>
215,What was the first year Frank Urso became an NCAA D-I Champion?,1973,lacrosse,656,"Frank Urso was a 4-time NCAA D-I Champion, and the first year he achieved this was in 1973.
Final Answer: 1973",yyyy
216,How many years after beginning his military service did Watanjar first take office as Minister of Communications?,11,office holder,913,"Aslam Watanjar began his military service in 1967 and first took office as Minister of Communications in 1978. To find out how many years passed between these two events, subtract the year he began his military service from the year he first took office as Minister of Communications: 1978-1967=11.
Final Answer: 11 years",<num_years>
217,How many years after Break the Cycle was Chapter V released?,4,album,942,"Break the Cycle was released in 2001, and Chapter V was released in 2005. To find the number of years between these two releases, subtract the earlier year from the later year: 2005-2001=4.
Final Answer: 4 years",<num_years>
218,How many years after breaking ground did OSC Metalist Stadium open?,1,stadium,627,"The stadium broke ground in 1925 and opened on 12 September 1926. To find the number of years between these two dates, subtract the ground-breaking year from the opening year: 1926-1925=1.
Final Answer: 1 year",<num_years>
219,What was the first year Jack Nicklaus won a Masters Tournament?,1963,golf,66,"Jack Nicklaus won his first Masters Tournament in 1963.
Final Answer: 1963",yyyy
220,What was the first year Roy Emerson won the Davis Cup?,1959,tennis,50,"Roy Emerson won the Davis Cup in 1959, which is the first year listed in the table.
Final Answer: 1959",yyyy
221,What was the first year that Brandon Miller was the Mann Cup Champion?,2002,lacrosse,644,"Brandon Miller's career highlights include being a Mann Cup Champion in 2002, 2008, 2013, and 2014. The first year he was the Mann Cup Champion was 2002.
Final Answer: 2002",yyyy
222,How many years after Dennis Erickson's first coaching job did he become head coach of the Salt Lake Stallions?,50,nfl,540,"Dennis Erickson's first coaching job was at Montana State in 1969. He became the head coach of the Salt Lake Stallions in 2019. To find the number of years between these two positions, subtract the earlier year from the later year: 2019-1969=50.
Final Answer: 50 years",<num_years>
223,How many years after Dick King-Smith became a widower did he remarry?,1,book,929,"Dick King-Smith was married to Myrle from 1943 until her death in 2000. He then married Zona Bedding in 2001. To find out how many years after becoming a widower he remarried, we subtract the year of Myrle's death from the year he married Zona Bedding: 2001 - 2000 = 1 year.
Final Answer: 1 year",<num_years>
224,How many years after Dwayne Johnson's wrestling debut was his retirement?,23,wrestling,7,"Dwayne Johnson's wrestling debut was in 1996, and he retired in 2019. To find the number of years between his debut and retirement, subtract the debut year from the retirement year: 2019-1996=23.
Final Answer: 23 years",<num_years>
225,What was the first year that Carolina Albuquerque competed on the national team?,1997,volleyball,93,"Carolina Albuquerque first competed on the national team in 1997, as indicated in the ""National team"" section of the table.
Final Answer: 1997",yyyy
226,What was the first year that Dawn McEwen got a gold medal at the Scotties Tournament of Hearts?,2008,curling,288,"Dawn McEwen's first gold medal at the Scotties Tournament of Hearts was in 2013, as indicated by the entry ""Gold medal - first place | 2013 Winnipeg"" under the Canadian Olympic Curling Trials, which is a precursor to the Scotties Tournament of Hearts. However, the Scotties Tournament of Hearts is a separate event, and the first gold medal she won there is listed as ""Gold medal - first place | 2013 Saskatoon"" under the Canadian Olympic Curling Trials, which is not the Scotties Tournament of Hearts. The first gold medal at the Scotties Tournament of Hearts is listed as ""Gold medal - first place | 2013 Winnipeg"" under the Canadian Olympic Curling Trials, which is a separate event from the Scotties Tournament of Hearts. Therefore, the first gold medal at the Scotties Tournament of Hearts is not listed in the provided table. The first gold medal at the Scotties Tournament of Hearts is not listed in the provided table, so we cannot determine the year from the given information. Final Answer: The provided table does not list the first gold medal at the Scotties Tournament of Hearts for Dawn McEwen.",yyyy
227,How many years after entering the NBA draft did Hosket play for the Buffalo Braves?,2,basketball,569,"Bill Hosket was drafted in the NBA draft in 1968. He played for the Buffalo Braves from 1970 to 1972. To find out how many years after the draft he played for the Buffalo Braves, subtract the draft year from the year he started with the Braves: 1970-1968=2.
Final Answer: 2 years",<num_years>
228,How many years after entering the NBA draft was Pippen awarded NBA steals leader?,8,nba,89,"Scottie Pippen was drafted in the 1987 NBA draft. He was awarded NBA steals leader in 1995. To find out how many years after the draft he received this award, subtract the draft year from the year he was awarded: 1995-1987=8.
Final Answer: 8 years",<num_years>
229,How many years after Ethiopia was first established did Mekelle become its capital?,601,empire,22,"Ethiopia was first established in 1270. Mekelle became the capital in 1871. To find the number of years between these two events, subtract the earlier year from the later year: 1871-1270=601.
Final Answer: 601 years",<num_years>
230,How many years after first appearing at the AFC U-23 Asian Cup did Australia achieve their best result?,7,national football team,1166,"Australia first appeared at the AFC U-23 Asian Cup in 2013. Their best result, third place, was achieved in 2020. To find the number of years between these two events, subtract the first year from the year of the best result: 2020-2013=7.
Final Answer: 7 years",<num_years>
231,How many years after first becoming active did Steve Jobs get married?,15,person,353,"Steve Jobs first became active in 1976. He got married in 1991. To find out how many years passed between these two events, subtract the year he became active from the year he got married: 1991-1976=15.
Final Answer: 15 years",<num_years>
