id,question,answer,category,table_id,output,answer_format
107,What year did Paul Coll win a silver medal at the Commonwealth Games?,2018,squash,109,"Paul Coll won a silver medal at the Commonwealth Games in 2018, as indicated by the entry ""Silver medal - second place | 2018 Gold Coast | Singles.""
Final Answer: 2018",yyyy
108,In what year did Paul Coll receive his first silver medal?,2018,squash,109,"To determine the year Paul Coll received his first silver medal, we need to look at the list of his achievements in the table:

1. World Championships:
   - Silver medal - second place | 2019-20 Doha | Singles
2. Commonwealth Games:
   - Silver medal - second place | 2018 Gold Coast | Singles

The first silver medal listed is from the Commonwealth Games in 2018. Therefore, Paul Coll received his first silver medal in 2018.
Final Answer: 2018",yyyy
109,How many years after achieving his highest rank did Kaiō Hiroyuki retire?,11,sumo,145,"Kaiō Hiroyuki achieved his highest rank of Ōzeki in September 2000. He retired in July 2011. To find out how many years passed between these two events, subtract the year he achieved his highest rank from the year he retired: 2011 - 2000 = 11 years. Since he achieved his highest rank in September and retired in July, it is 10 years and 10 months, but in terms of full years, it is 11 years.
Final Answer: 11 years",<num_years>
110,In what year did Paul Coll first win a gold medal in the World Doubles Championships?,2016,squash,109,"Paul Coll won his first gold medal in the World Doubles Championships in 2016. The table lists his achievements in the World Doubles Championships, including a gold medal in mixed doubles at the 2016 Darwin event.
Final Answer: 2016",yyyy
111,In what year did Paul Coll win his first bronze medal?,2016,squash,109,"To determine the year Paul Coll won his first bronze medal, we need to look at the list of his achievements in the table:

1. World Championships:
   - Bronze medal - third place | 2020-21 Chicago | Singles

2. World Doubles Championships:
   - Bronze medal - third place | 2016 Darwin | Doubles
   - Bronze medal - third place | 2017 Manchester | Doubles

3. Commonwealth Games:
   - Bronze medal - third place | 2018 Gold Coast | Mixed doubles

The earliest bronze medal listed is from the World Doubles Championships in 2016 in Darwin. Therefore, Paul Coll won his first bronze medal in 2016.
Final Answer: 2016",yyyy
112,How many years after Barisan Nasional was first part of the United Sabah Party did Gabungan Rakyat Sabah become regional allies of the United Sabah Party?,35,political party,184,"To determine how many years after Barisan Nasional was first part of the United Sabah Party (PBS) that Gabungan Rakyat Sabah (GRS) became regional allies of PBS, we need to follow these steps:

1. **Identify when Barisan Nasional first became part of PBS:**
   - Barisan Nasional was first part of PBS from 1985 to 1990.

2. **Identify when GRS became regional allies of PBS:**
   - GRS became regional allies of PBS in 2020.

3. **Calculate the number of years between 1990 and 2020:**
   - 2020 - 1990 = 30 years

Final Answer: 30 years",<num_years>
113,How many years after being founded as Birlik was the political party founded as Ada?,7,political party,932,"The political party was founded as Birlik on 26 April 2013. It was later founded as Adal on 5 November 2020. To find out how many years passed between these two dates, we calculate the difference between 2020 and 2013.

2020 - 2013 = 7 years

Since the party was founded as Adal in November 2020, and as Birlik in April 2013, we need to account for the months between April and November in 2020. From April to November is 7 months.

Therefore, the party was founded as Adal 7 years and 7 months after being founded as Birlik.
Final Answer: 7 years and 7 months",<num_years>
114,What year did Paul Coll achieve his highest ranking?,2022,squash,109,"Paul Coll achieved his highest ranking of No. 1 on 1 March 2022.
Final Answer: 2022",yyyy
115,How many years after being laid down did HMS Somerset launch?,2,ship,224,"HMS Somerset was laid down on 12 October 1992 and launched on 25 June 1994. To find the number of years between these two dates, calculate the time from October 1992 to June 1994.

1. From October 1992 to October 1993 is 1 year.
2. From October 1993 to June 1994 is 8 months.

Since the launch occurred in June 1994, it is less than a full year after October 1993. Therefore, the total time from being laid down to being launched is 1 year and 8 months.

Final Answer: 1 year and 8 months.",<num_years>
116,How many years after being laid down was the HMS Astute launched?,6,ship,1114,"The HMS Astute was laid down on 31 January 2001 and launched on 8 June 2007. To find the number of years between these two dates, calculate the difference between 2007 and 2001, which is 6 years. Since the launch date (8 June) is after the anniversary of the laying down date (31 January) in the same year, no additional year needs to be added.
Final Answer: 6 years",<num_years>
117,How many years after being laid down was the HMS Victory launched?,7,ship,1115,"The HMS Victory was laid down on 23 July 1759 and launched on 7 May 1765. To find out how many years passed between these two dates, we calculate the difference between 1765 and 1759.

1765 - 1759 = 6 years

However, since the ship was laid down in July 1759 and launched in May 1765, it was actually less than 6 full years. Specifically, it was 5 years and 10 months from July 1759 to May 1765.

Final Answer: 5 years and 10 months",<num_years>
118,How many years after being laid down was the I-179 completed?,2,ship,1112,"The I-179 was laid down on 21 August 1941 and completed on 18 June 1943. To find out how many years passed between these two dates, we calculate the difference between 1943 and 1941, which is 2 years. However, since the completion date (18 June 1943) is before the laying down date (21 August 1941) within the year, we need to account for the months and days to determine if a full year has passed.

From 21 August 1941 to 21 August 1942 is 1 year. From 21 August 1942 to 18 June 1943 is 10 months and 27 days. Therefore, the total time from being laid down to completion is 1 year, 10 months, and 27 days.

Final Answer: 1 year, 10 months, and 27 days.",<num_years>
119,How long after the Tonnerre was ordered was it commissioned?,14,ship,1110,"To determine how long after the Tonnerre was ordered it was commissioned, we need to calculate the time between the order date and the commissioning date.

1. **Order Date:** 16 April 1794
2. **Commissioning Date:** 21 July 1808

Now, calculate the time between these two dates:

- From 16 April 1794 to 16 April 1808 is 14 years.
- From 16 April 1808 to 21 July 1808 is 3 months and 5 days.

Adding these together gives us a total of 14 years, 3 months, and 5 days.

Final Answer: 14 years, 3 months, and 5 days.",<num_years>
120,How many years after being launched did HMS Victory fight at Cape Spartel?,17,ship,1115,"HMS Victory was launched on 7 May 1765. The Battle of Cape Spartel took place in 1782. To find out how many years after being launched the ship fought at Cape Spartel, subtract the launch year from the battle year: 1782 - 1765 = 17.
Final Answer: 17 years",<num_years>
121,How many years after being launched was the Maori Underway completed?,1,ship,1111,"The Maori was launched on 2 September 1937 and completed on 30 November 1938. To find out how many years passed between these two dates, we calculate the time from September 1937 to November 1938.

- From September 1937 to September 1938 is 1 year.
- From September 1938 to November 1938 is an additional 2 months.

Since the completion is in November 1938, it is less than a full year after the launch in September 1937. Therefore, the Maori was completed 1 year and 2 months after being launched.

Final Answer: 1 year and 2 months.",<num_years>
122,How many years after being ordered did it take for the HMS Astute to be put into service?,17,ship,1114,"The HMS Astute was ordered in March 1997 and put into service in May 2014. To find out how many years it took from being ordered to being put into service, subtract the year it was ordered from the year it was put into service: 2014 - 1997 = 17 years.
Final Answer: 17 years",<num_years>
123,How many years after being ordered was HMS Victory launched?,7,ship,1115,"HMS Victory was ordered on 14 July 1758 and launched on 7 May 1765. To find out how many years passed between these two dates, we calculate the difference between 1765 and 1758.

1765 - 1758 = 7 years

Since the launch date (7 May 1765) is before the order date (14 July 1758) within the year 1765, we do not need to subtract an additional year.

Final Answer: 7 years",<num_years>
124,How many years after being ordered was the HMS Astute laid down?,4,ship,1114,"The HMS Astute was ordered in March 1997 and laid down on 31 January 2001. To find the number of years between these two dates, calculate the difference between 2001 and 1997.

2001 - 1997 = 4 years

Since the ship was laid down in January 2001 and ordered in March 1997, it was laid down 3 years and about 10 months after being ordered. However, in terms of full years, it was laid down 4 years after being ordered.
Final Answer: 4 years",<num_years>
125,How many years after being refounded was it dissolved?,2,political party,932,"Adal was refounded on 5 November 2020 and dissolved on 26 April 2022. To find out how many years passed between these two dates, we calculate the time from 5 November 2020 to 26 April 2022.

1. From 5 November 2020 to 5 November 2021 is 1 year.
2. From 5 November 2021 to 5 April 2022 is 5 months.
3. From 5 April 2022 to 26 April 2022 is 21 days.

Adding these together, the total time from refounding to dissolution is 1 year, 5 months, and 21 days. Since we are asked for the number of years, we consider only the full years.

Final Answer: 1 year",<num_years>
126,How many years after Button's Formula One career began did he have his first win?,6,f1,259,"Jenson Button's Formula One career began in the year 2000, as indicated by his first entry at the 2000 Australian Grand Prix. His first win occurred at the 2006 Hungarian Grand Prix. To determine how many years after his career began he had his first win, subtract the starting year from the year of his first win: 2006 - 2000 = 6.
Final Answer: 6 years",<num_years>
127,How many years after Button's last win did he end his Formula One career?,5,f1,259,"Jenson Button's last Formula One win was at the 2012 Brazilian Grand Prix. He ended his Formula One career with his last entry at the 2017 Monaco Grand Prix. To find out how many years after his last win he ended his career, subtract the year of his last win from the year he ended his career: 2017 - 2012 = 5.
Final Answer: 5 years",<num_years>
128,How many years after Chiyonofuji Mitsugu's debut did he die?,46,sumo,131,"Chiyonofuji Mitsugu debuted in September 1970 and died on July 31, 2016. To find out how many years passed between his debut and his death, we calculate the difference between 2016 and 1970.

2016 - 1970 = 46 years

Since he debuted in September and died in July, he did not complete the 47th year. Therefore, he died 46 years after his debut.
Final Answer: 46 years",<num_years>
129,How many years after Copenhagen were the IBF World Championships in Calgary?,2,sports event,1030,"The IBF World Championships were held in Copenhagen in 1983, from May 2 to May 8. The next championships mentioned in the table were in Calgary in 1985. To find out how many years after Copenhagen the championships were held in Calgary, subtract the year of the Copenhagen event from the year of the Calgary event: 1985 - 1983 = 2.
Final Answer: 2 years",<num_years>
130,How many years after debuting did Haguroyama Masaji retire?,19,sumo,137,"Haguroyama Masaji debuted in January 1934 and retired in September 1953. To find out how many years passed between his debut and retirement, subtract the debut year from the retirement year: 1953 - 1934 = 19 years. Since he debuted in January and retired in September, he completed the full 19 years.
Final Answer: 19 years",<num_years>
131,How many years after Dhyan Chand joined the military did his hockey career begin?,4,hockey,524,"Dhyan Chand joined the military in 1922 and his hockey career began in 1926. To find out how many years after he joined the military his hockey career began, subtract the year he joined the military from the year his hockey career began: 1926 - 1922 = 4.
Final Answer: 4 years",<num_years>
132,In what year did Futabayama Sadaji make his debut?,1927,sumo,134,"Futabayama Sadaji made his debut in March 1927.
Final Answer: 1927",yyyy
133,How many years after Dhyan Chand's hockey career ended did his military career end?,7,hockey,524,"Dhyan Chand's hockey career spanned from 1926 to 1949. His military career lasted from 1922 to 1956. To find out how many years after his hockey career ended his military career ended, we need to calculate the difference between the end of his hockey career (1949) and the end of his military career (1956).

1956 (end of military career) - 1949 (end of hockey career) = 7 years.

Final Answer: 7 years.",<num_years>
134,How many years after Don Bradman's last Test was his death?,52,cricket,527,"Don Bradman's last Test match was on 18 August 1948. He died on 25 February 2001. To find out how many years passed between these two dates, subtract the year of his last Test from the year of his death: 2001 - 1948 = 53. Since his death occurred before his last Test anniversary in 2001, we do not count the full year of 2001. Therefore, it was 52 years and a few months after his last Test.
Final Answer: 52 years",<num_years>
135,How many years after FAT was GUNT an Anti-Libyan Chadian faction?,7,proxy war,975,"The FAT (Faction Armée du Tchad) was an Anti-Libyan Chadian faction from 1978 to 1979. The GUNT (Gouvernement d'Union Nationale de Transition) was an Anti-Libyan Chadian faction from 1986 to 1987. To find out how many years after FAT the GUNT became an Anti-Libyan faction, we calculate the difference between 1986 (when GUNT became Anti-Libyan) and 1979 (when FAT ceased to be Anti-Libyan):

1986 - 1979 = 7 years.

Final Answer: 7 years.",<num_years>
136,How many years after Gagan Ajit Singh began playing for the national team did he win a medal at Hobart?,4,hockey,486,"Gagan Ajit Singh began playing for the Indian national team in 1997. He won a gold medal at the Junior World Cup in Hobart in 2001. To find out how many years after he began playing for the national team he won this medal, subtract the starting year from the year he won the medal: 2001 - 1997 = 4.
Final Answer: 4 years",<num_years>
137,How many years after going pro did Mohamed El Shorbagy become ranked number one in the world?,8,squash,108,"Mohamed El Shorbagy turned professional in 2006. He became ranked number one in the world in November 2014. To find out how many years after going pro he achieved this ranking, subtract the year he turned pro from the year he became number one: 2014 - 2006 = 8.
Final Answer: 8 years",<num_years>
138,How many years after his debut did Aminishiki Ryūji achieve the rank of Sekiwake?,10,sumo,180,"Aminishiki Ryūji debuted in January 1997 and achieved the rank of Sekiwake in September 2007. To find out how many years passed between these two events, we calculate the difference between 2007 and 1997.

2007 - 1997 = 10 years

Since he debuted in January 1997 and reached Sekiwake in September 2007, the full 10 years had not yet passed by the time he achieved the rank. However, since we are counting the years from the beginning of 1997 to the end of 2007, it is still considered 10 years.

Final Answer: 10 years",<num_years>
139,How many years after his debut did Futabayama Sadaji retire?,18,sumo,134,"Futabayama Sadaji debuted in March 1927 and retired in November 1945. To find out how many years passed between his debut and retirement, subtract the debut year from the retirement year: 1945 - 1927 = 18 years. Since he debuted in March and retired in November, he completed the full 18 years.
Final Answer: 18 years",<num_years>
140,How many years after his debut did Kaiō Hiroyuki retire?,23,sumo,145,"Kaiō Hiroyuki debuted in March 1988 and retired in July 2011. To find out how many years passed between his debut and retirement, we calculate the difference between 2011 and 1988.

2011 - 1988 = 23 years

Since he debuted in March and retired in July, he completed the full 23 years and an additional four months. However, since the question asks for the number of years, we consider only the full years.

Final Answer: 23 years",<num_years>
141,How many years after his debut in 1970 did Chiyonofuji achieve his highest rank?,11,sumo,131,"Chiyonofuji Mitsugu debuted in September 1970 and achieved his highest rank, Yokozuna, in July 1981. To find out how many years passed between these two events, subtract the debut year from the year he achieved his highest rank: 1981 - 1970 = 11 years. Since he debuted in September 1970 and became Yokozuna in July 1981, he achieved his highest rank 10 years and 10 months after his debut. However, in terms of full years, it is 11 years.
Final Answer: 11 years",<num_years>
142,How many years after his first year with Bloomfield did Jayasuriya play for the Khulna Royal Bengals?,18,cricket,56,"Sanath Jayasuriya played for Bloomfield from 1994 to 2011. The table does not mention him playing for the Khulna Royal Bengals, so we cannot determine how many years after his first year with Bloomfield he played for them. Therefore, based on the information provided, it is not possible to answer the question.
Final Answer: The information is not available in the table.",<num_years>
143,How many years after his last Test did Bradman die?,53,cricket,527,"Sir Donald Bradman's last Test match was on 18 August 1948. He died on 25 February 2001. To find out how many years after his last Test he died, we calculate the difference between 2001 and 1948.

2001 - 1948 = 53

Since he died in February 2001 and his last Test was in August 1948, he did not complete the full 53rd year. Therefore, he died 52 years and a few months after his last Test.

Final Answer: 52 years",<num_years>
144,How many years after his retirement did Futabayama Sadaji die?,23,sumo,134,"Futabayama Sadaji retired in November 1945 and died on December 16, 1968. To find out how many years after his retirement he died, subtract the retirement year from the death year: 1968 - 1945 = 23. Since he retired in November and died in December, he died one month after his 23rd retirement anniversary, but this does not affect the year count.
Final Answer: 23 years",<num_years>
145,How many years after HMS Argyll was ordered was it launched?,2,ship,223,"HMS Argyll was ordered in September 1986 and launched on 8 April 1989. To find the number of years between these two dates, calculate the difference from September 1986 to April 1989.

1. From September 1986 to September 1987 is 1 year.
2. From September 1987 to September 1988 is another year, totaling 2 years.
3. From September 1988 to April 1989 is 7 months.

Since the launch occurred in April 1989, it is 2 years and 7 months after the order. In terms of full years, it is 2 years.

Final Answer: 2 years",<num_years>
146,How many years after HMS Montrose was ordered in 2005 was it launched?,4,ship,222,"The table states that HMS Montrose was ordered in July 1988, not 2005. It was launched on 31 July 1992. To find the number of years between the order and the launch, subtract the order year from the launch year: 1992 - 1988 = 4.
Final Answer: 4 years",<num_years>
147,How many years after HMS Montrose was ordered was it launched?,4,ship,222,"HMS Montrose was ordered in July 1988 and launched on 31 July 1992. To find the number of years between these two events, subtract the year it was ordered from the year it was launched: 1992 - 1988 = 4.
Final Answer: 4 years",<num_years>
148,How many years after HMS Victory was commissioned did it fight in the Battle of Trafalgar?,27,ship,1115,"HMS Victory was commissioned in 1778. The Battle of Trafalgar took place in 1805. To find out how many years after its commissioning the ship fought in the battle, subtract the commissioning year from the battle year: 1805 - 1778 = 27.
Final Answer: 27 years",<num_years>
149,How many years after HMS Victory was ordered did it participate in the Battle of Cape Spartel?,24,ship,1115,"HMS Victory was ordered on 14 July 1758. The Battle of Cape Spartel took place in 1782. To find out how many years after the ship was ordered it participated in the battle, subtract the year it was ordered from the year of the battle: 1782 - 1758 = 24.
Final Answer: 24 years",<num_years>
150,What year did Harumafuji Kōhei attain his highest ranking?,2012,sumo,139,"Harumafuji Kōhei attained his highest ranking of Yokozuna in September 2012.
Final Answer: 2012",yyyy
151,How many years after its first battle did HMS Victory fight at Trafalgar?,27,ship,1115,"HMS Victory participated in its first battle at the First Battle of Ushant in 1778. It fought at the Battle of Trafalgar in 1805. To find the number of years between these two battles, subtract the year of the first battle from the year of the Battle of Trafalgar: 1805 - 1778 = 27.
Final Answer: 27 years",<num_years>
152,How many years after its founding did the Australian Defence Force take on its current form?,75,army,1116,"The Australian Defence Force was founded on 1 January 1901. It took on its current form on 9 February 1976. To find out how many years passed between these two dates, subtract the founding year from the year it took on its current form: 1976 - 1901 = 75 years. Since the current form was established in February and the founding was in January, it is still within the same year span, so no additional year needs to be added.
Final Answer: 75 years",<num_years>
153,How long in months did the 2005 Atlantic hurricane season last?,7,cyclone,1091,"The 2005 Atlantic hurricane season began on June 8, 2005, and ended on January 6, 2006. To calculate the duration in months:

1. From June 8, 2005, to June 8, 2006, is 12 months.
2. Since the season ended on January 6, 2006, we need to count the months from June 8, 2005, to January 6, 2006.

- June 8, 2005, to July 8, 2005: 1 month
- July 8, 2005, to August 8, 2005: 1 month
- August 8, 2005, to September 8, 2005: 1 month
- September 8, 2005, to October 8, 2005: 1 month
- October 8, 2005, to November 8, 2005: 1 month
- November 8, 2005, to December 8, 2005: 1 month
- December 8, 2005, to January 6, 2006: approximately 0.8 months

",<num_months>
154,How many years after its founding did the newspaper Borba start for the League of Communists of Yugoslavia?,3,political party,185,"The League of Communists of Yugoslavia was founded on 20 April 1919. The newspaper Borba started in 1922. To find out how many years after its founding Borba started, subtract the founding year from the year Borba started: 1922 - 1919 = 3.
Final Answer: 3 years",<num_years>
155,How many years after its initial founding as Birlik was Adal dissolved?,9,political party,932,"Adal was initially founded as Birlik on 26 April 2013. It was dissolved on 26 April 2022. To find out how many years passed between its founding and dissolution, subtract the founding year from the dissolution year: 2022 - 2013 = 9.
Final Answer: 9 years",<num_years>
156,How many years after its launch did Portsmouth participate in the Battle of Cape Spartel?,17,ship,1115,"HMS Victory was launched on 7 May 1765. The Battle of Cape Spartel took place in 1782. To find out how many years after its launch the ship participated in this battle, subtract the launch year from the battle year: 1782 - 1765 = 17.
Final Answer: 17 years",<num_years>
157,How many months after being laid down was HMS Argyll commissioned?,50,ship,223,"HMS Argyll was laid down on 20 March 1987 and commissioned on 31 May 1991. To find the number of months between these two dates, we calculate the time from March 1987 to May 1991.

1. From March 1987 to March 1991 is 4 years.
2. From March 1991 to May 1991 is 2 months.

Since 1 year is equivalent to 12 months, 4 years is 48 months. Adding the additional 2 months gives us a total of 50 months.

Final Answer: 50 months",<num_months>
158,How many years after its registering was the modern party founded?,5,political party,182,"The Citizen Revolution Movement was registered on 18 August 2016. The modern iteration of the party was founded in August 2021. To find out how many years passed between these two events, subtract the year of registration from the year of the modern founding: 2021 - 2016 = 5.
Final Answer: 5 years",<num_years>
159,How many years after Jakarta were the IBF World Championships in Copenhagen?,3,sports event,1030,"The IBF World Championships in Jakarta took place in 1980, and the championships in Copenhagen took place in 1983. To find out how many years after Jakarta the Copenhagen event was, subtract the year of the Jakarta event from the year of the Copenhagen event: 1983 - 1980 = 3.
Final Answer: 3 years",<num_years>
160,How many years after joining the international team did Brian Lara join the domestic Warwickshire team?,4,cricket,528,"Brian Lara made his international debut for the West Indies in November 1990. He joined the domestic team Warwickshire in 1994. To find out how many years after his international debut he joined Warwickshire, subtract the year of his international debut from the year he joined Warwickshire: 1994 - 1990 = 4.
Final Answer: 4 years",<num_years>
161,How many years after Kimi Räikkönen's debut did he achieve his first win?,2,f1,344,"Kimi Räikkönen's Formula One World Championship debut was at the 2001 Australian Grand Prix. His first win was at the 2003 Malaysian Grand Prix. To find out how many years after his debut he achieved his first win, subtract the debut year from the win year: 2003 - 2001 = 2.
Final Answer: 2 years",<num_years>
162,How long did Dhanraj Pillay play for Selangor HA?,3,hockey,485,"Dhanraj Pillay played for Selangor HA from 1994 to 1997. To determine the duration, subtract the starting year from the ending year: 1997 - 1994 = 3 years.
Final Answer: 3 years",<num_years>
163,How many years after Patrese's first Formula One entry was his last win?,15,f1,261,"Riccardo Patrese's first Formula One entry was at the 1977 Monaco Grand Prix. His last win was at the 1992 Japanese Grand Prix. To find out how many years after his first entry his last win occurred, subtract the year of his first entry from the year of his last win: 1992 - 1977 = 15.
Final Answer: 15 years",<num_years>
164,How many years after playing for Kyoto Purple Sanga did Yamamoto play for Ococias Kyoto AC?,17,boxing,484,"Shohei Yamamoto played for Kyoto Purple Sanga in 2001. He played for Ococias Kyoto AC in 2018. To find out how many years after playing for Kyoto Purple Sanga he played for Ococias Kyoto AC, subtract the year he played for Kyoto Purple Sanga from the year he played for Ococias Kyoto AC: 2018 - 2001 = 17.
Final Answer: 17 years",<num_years>
165,What year did Kitanoumi Toshimitsu achieve his highest rank?,1974,sumo,148,"Kitanoumi Toshimitsu achieved his highest rank, Yokozuna, in July 1974.
Final Answer: 1974",yyyy
166,How many years after sinking was the I-179 salvaged?,14,ship,1112,"The I-179 was sunk during sea trials on 14 July 1943. It was salvaged and scrapped in 1957. To find out how many years after sinking it was salvaged, subtract the year it was sunk from the year it was salvaged: 1957 - 1943 = 14.
Final Answer: 14 years",<num_years>
167,How many months after being launched was HMS Astute commissioned?,38,ship,1114,"HMS Astute was launched on 8 June 2007 and commissioned on 27 August 2010. To find the number of months between these two dates, we calculate the time from June 2007 to August 2010.

1. From June 2007 to June 2010 is 3 years.
2. From June 2010 to August 2010 is 2 months.

Since 1 year is 12 months, 3 years is 36 months. Adding the additional 2 months gives us a total of 38 months.

Final Answer: 38 months",<num_months>
168,How many years after the 2019 event in South Korea did the World Aquatics Championships occur again?,3,sports event,1032,"The 2019 World Aquatics Championships took place in Gwangju, South Korea. The table indicates that the next event occurred in 2022. To find out how many years after 2019 the next event took place, subtract 2019 from 2022: 2022 - 2019 = 3.
Final Answer: 3 years",<num_years>
169,How many years after the Australian Defence Force was formed did it take its current form?,75,army,1116,"The Australian Defence Force was founded on 1 January 1901. It took its current form on 9 February 1976. To find out how many years it took to reach its current form, subtract the founding year from the year it took its current form: 1976 - 1901 = 75 years.
Final Answer: 75 years",<num_years>
170,How many years after the beginning of the war did the Sudanese Armed Forces reach their greatest strength?,16,proxy war,982,"The First Sudanese Civil War began on 18 August 1955. The Sudanese Armed Forces reached their greatest strength of 36,000 in late 1971. To find out how many years after the beginning of the war this occurred, we calculate the difference between 1971 and 1955.

1971 - 1955 = 16 years

Since the war began in August 1955 and the strength was reached in late 1971, it is approximately 16 years after the start of the war.

Final Answer: 16 years",<num_years>
171,How many years after the beginning the war did the Soviet Union end its non-combat aid?,3,proxy war,981,"The First Kurdish-Iraqi War began on 11 September 1961. The Soviet Union provided non-combat aid until 1964. To find out how many years after the beginning of the war the Soviet Union ended its aid, subtract the year the aid ended from the year the war began: 1964 - 1961 = 3.
Final Answer: 3 years",<num_years>
172,How many years after the discovery of Neptune is the time of perihelion?,196,planet,1138,"Neptune was discovered on 23 September 1846. The time of perihelion is given as 2042-09-04. To find the number of years between these two dates, subtract the discovery year from the perihelion year: 2042 - 1846 = 196.
Final Answer: 196 years",<num_years>
173,How many years after the founding of the Japan Self-Defense Forces did the 1999 East Timorese crisis occur?,45,army,1120,"The Japan Self-Defense Forces were founded on 1 July 1954. The 1999 East Timorese crisis occurred in 1999. To find out how many years after the founding of the Japan Self-Defense Forces the crisis occurred, subtract the founding year from the year of the crisis: 1999 - 1954 = 45.
Final Answer: 45 years",<num_years>
174,How many years after the founding of the League of Communists of Yugoslavia did its newspaper begin?,3,political party,185,"The League of Communists of Yugoslavia was founded on 20 April 1919. Its newspaper, Borba, began in 1922. To find out how many years after the founding the newspaper began, subtract the founding year from the year the newspaper started: 1922 - 1919 = 3.
Final Answer: 3 years",<num_years>
175,How many years after the founding of the Republic of Korea Armed Forces was the Vietnam War?,17,army,1121,"The Republic of Korea Armed Forces was founded on 15 August 1948. The Vietnam War, in which South Korea participated, lasted from 1965 to 1973. To find out how many years after the founding of the Republic of Korea Armed Forces the Vietnam War began, we subtract the founding year from the starting year of the Vietnam War: 1965 - 1948 = 17.
Final Answer: 17 years.",<num_years>
176,How many years after the HMS Astute was ordered was the picture taken?,15,ship,1114,"The HMS Astute was ordered in March 1997. The table does not provide a specific date for when the picture was taken, only that it is associated with the ship. Without a specific date for the picture, it is not possible to determine how many years after the ship was ordered the picture was taken. Therefore, the question cannot be answered with the information provided.
Final Answer: The information is insufficient to determine how many years after the HMS Astute was ordered the picture was taken.",<num_years>
177,How many months after being ordered was HMS Victory laid down?,12,ship,1115,"HMS Victory was ordered on 14 July 1758 and laid down on 23 July 1759. To find the number of months between these two dates, we calculate the time from July 1758 to July 1759.

1. From 14 July 1758 to 14 July 1759 is exactly 12 months.
2. Since it was laid down on 23 July 1759, which is 9 days after 14 July 1759, we do not count an additional month.

Therefore, HMS Victory was laid down 12 months and 9 days after being ordered. In terms of full months, it was laid down 12 months after being ordered.
Final Answer: 12 months",<num_months>
178,How many years after the I-179 was laid down was it completed?,2,ship,1112,"The I-179 was laid down on 21 August 1941 and completed on 18 June 1943. To find the number of years between these two dates, we calculate the difference between 1943 and 1941, which is 2 years. However, since the completion date (18 June 1943) is before the laying down date (21 August 1941) within the year, we need to account for the months and days to determine if a full year has passed.

From 21 August 1941 to 21 August 1942 is 1 year. From 21 August 1942 to 18 June 1943 is less than a year. Therefore, the total time from laying down to completion is 1 year and about 10 months.

Final Answer: 1 year and about 10 months.",<num_years>
179,How many years after the I-179 was stricken was it scrapped?,13,ship,1112,"The I-179 was stricken on 15 April 1944 and was scrapped in 1957. To find out how many years passed between these two events, subtract the year it was stricken from the year it was scrapped: 1957 - 1944 = 13.
Final Answer: 13 years",<num_years>
180,How many years after the insurgency began did Russia cease being a belligerent?,14,proxy war,987,"The insurgency in Laos began on 2 December 1975. The Soviet Union, which is the predecessor of Russia, ceased being a belligerent in 1989. To find out how many years after the insurgency began the Soviet Union ceased being a belligerent, subtract the starting year of the insurgency from the year the Soviet Union ceased involvement: 1989 - 1975 = 14.
Final Answer: 14 years",<num_years>
181,How many years after the Islamic Coalition was the party dissolved?,8,political party,930,"The Islamic Republican Party was founded on 17 February 1979 and dissolved on 1 June 1987. The Islamic Coalition was formed in 1979, the same year the party was founded. To find out how many years after the Islamic Coalition the party was dissolved, we calculate the difference between 1987 and 1979:

1987 - 1979 = 8 years

Final Answer: 8 years",<num_years>
182,How many years after the Islamic Republican Party was formed did it become part of the Grand Coalition?,1,political party,930,"The Islamic Republican Party was founded on 17 February 1979. It became part of the Grand Coalition in 1980. To find out how many years after its formation it joined the Grand Coalition, subtract the founding year from the year it joined the coalition: 1980 - 1979 = 1.
Final Answer: 1 year",<num_years>
183,How long did Riccardo Gabriele Patrese compete?,16,f1,261,"Riccardo Gabriele Patrese's Formula One World Championship career spanned from 1977 to 1993. To determine the length of his career, subtract the starting year from the ending year: 1993 - 1977 = 16 years.
Final Answer: 16 years",<num_years>
184,How many years after the Islamic Republican Party was formed was it dissolved?,8,political party,930,"The Islamic Republican Party was founded on 17 February 1979 and dissolved on 1 June 1987. To find out how many years passed between these two dates, we calculate the difference between 1987 and 1979.

1987 - 1979 = 8 years

Since the party was dissolved in June 1987 and founded in February 1979, it was dissolved 8 years and a few months after it was formed. However, since the question asks for the number of years, we consider only the full years.

Final Answer: 8 years",<num_years>
185,How many months after being ordered was the Maori laid down?,4,ship,1111,"The Maori was ordered on 10 March 1936 and laid down on 6 July 1936. To find the number of months between these two dates, we calculate the difference from March to July:

- March to April: 1 month
- April to May: 1 month
- May to June: 1 month
- June to July: 1 month

Adding these up gives a total of 4 months.
Final Answer: 4 months",<num_months>
186,How many years after the Islamic Republican Party was founded did the Grand Coalition become the national affiliation?,1,political party,930,"The Islamic Republican Party was founded on 17 February 1979. The Grand Coalition became the national affiliation in 1980. To find out how many years after the founding this occurred, subtract the founding year from the year the Grand Coalition affiliation began: 1980 - 1979 = 1.
Final Answer: 1 year",<num_years>
187,How many years after the Islamic Republican Party was founded was the Grand Coalition the national affiliation?,1,political party,930,"The Islamic Republican Party was founded on 17 February 1979. The Grand Coalition was its national affiliation in 1980. To find out how many years after its founding the Grand Coalition affiliation occurred, subtract the founding year from the year of the Grand Coalition affiliation: 1980 - 1979 = 1.
Final Answer: 1 year",<num_years>
