id,question,answer,category,table_id,output,answer_format
60,In which year did Alejandro Valverde achieve his first Tour de France victory?,2005,cycling,99,"Step 1: Identify the relevant section in the table that contains information about Alejandro Valverde's major wins.

Step 2: Locate the Tour de France section within the major wins.

Step 3: Find the year of Valverde's first Tour de France victory.

Final Answer: 2005",yyyy
61,For how many years had Chiyonofuji been a sumo wrestler since 1970?,21,sumo,131,"Step 1: Identify the relevant information from the table. In this case, we need to find the year Chiyonofuji Mitsugu debuted as a sumo wrestler and the year he retired.

Step 2: From the table, we can see that Chiyonofuji Mitsugu debuted in September 1970 and retired in May 1991.

Step 3: To find out how many years he had been a sumo wrestler, we need to calculate the difference between the year he retired and the year he debuted.

Step 4: Subtract the debut year (1970) from the retirement year (1991).

1991 - 1970 = 21 years

Final Answer: Chiyonofuji Mitsugu had been a sumo wrestler for 21 years since 1970.",<num_years>
62,For how many days is Diwali celebrated?,5,holiday,216,"Step 1: Identify the start and end dates of Diwali from the table.
- Begins: Ashvin, Krishna, Thrayodashi, Kartika, Shukla, Dwitiya
- Ends: kārtika māsa, śukla pakṣa, dvitīyā tithi

Step 2: Determine the specific dates for Diwali in 2022.
- October 21 (Dhanteras/Yama Deepam)
- October 22 (Naraka Chaturdashi/Kali Chaudas/Hanuman Puja/Chhoti Diwali)
- October 23 (Lakshmi Puja/Kali Puja/Sharda Puja/Kedar Gauri Vrat)
- October 24 (Govardhan Puja/Balipratipada/Gujarati New Year)
- October 25 (Bhai Dooj/Vishwakarma Puja)

Step 3: Count the number of days from the start to the end date.
- October 21 to October 25, inclusive, is a total of 5 days.

Final Answer: Diwali is celebrated for 5 days.",<num_days>
63,For how many years has the current form of the Saudi Arabian Armed Forces been in effect?,79,army,1122,"Step 1: Identify the current form of the Saudi Arabian Armed Forces from the table.
The current form is mentioned as ""1943"".

Step 2: Determine the founding year of the Saudi Arabian Armed Forces.
The founding year is given as ""1745"".

Step 3: Calculate the number of years the current form has been in effect.
Subtract the founding year from the current year: 2022 - 1745 = 277 years.

Final Answer: The current form of the Saudi Arabian Armed Forces has been in effect for 277 years.",<num_years>
64,What year did Felice Gimondi win his first medal?,1970,cycling,100,"Step 1: Identify the relevant section of the table, which is the ""UCI Road World Championships"" row.

Step 2: Look for the first medal mentioned in the row, which is a ""Gold medal - first place.""

Step 3: Find the year associated with this medal, which is ""1973 Barcelona.""

Final Answer: Felice Gimondi won his first medal in 1973.",yyyy
65,For how many years was ExoMars launched?,6,orbitor,461,"Step 1: Identify the relevant information in the table. In this case, we are looking for the ""Mission duration"" of the ExoMars mission.

Step 2: Extract the relevant information from the table. The table states that the planned mission duration is 7 years.

Step 3: Since the question asks for the number of years ExoMars was launched, we can conclude that the mission was launched for 7 years.

Final Answer: ExoMars was launched for 7 years.",<num_years>
66,How long in years did Kapil Dev play ODI cricket?,16,cricket,52,"Step 1: Identify the relevant information from the table. In this case, we are looking for Kapil Dev's ODI career duration.

Step 2: Locate the relevant data in the table. The table provides the following information about Kapil Dev's ODI career:
- ODI debut: 1 October 1978 v Pakistan
- Last ODI: 17 October 1994 v West Indies

Step 3: Calculate the duration of Kapil Dev's ODI career. To do this, we need to find the difference between the debut and last ODI dates.

Step 4: Convert the dates to a common format (e.g., year) and calculate the difference. Kapil Dev's ODI career spanned from 1978 to 1994.

Step 5: Subtract the debut year from the last year to find the duration in years.

1994 - 1978 = 16 years

Final Answer: Kapil Dev played ODI cricket for 16 years.",<num_years>
67,How long in years did Sachin Tendulkar play for Mumbai?,25,cricket,526,"Step 1: Identify the relevant information in the table. In this case, we are looking for the years Sachin Tendulkar played for Mumbai.

Step 2: Locate the ""Domestic team information"" section in the table. It states ""1988-2013 Mumbai"".

Step 3: Calculate the duration of his tenure with Mumbai. To do this, subtract the starting year (1988) from the ending year (2013).

2013 - 1988 = 25 years

Final Answer: Sachin Tendulkar played for Mumbai for 25 years.",<num_years>
68,For how many days was Hurricane Gaston over the water?,3,cyclone,957,"Step 1: Identify the formation and dissipation dates of Hurricane Gaston from the table.

Formation date: August 27, 2004
Dissipation date: September 3, 2004

Step 2: Calculate the number of days Hurricane Gaston was over the water.

Dissipation date - Formation date = Number of days over water
September 3, 2004 - August 27, 2004 = 7 days

Final Answer: Hurricane Gaston was over the water for 7 days.",<num_days>
69,What year did Gino Bartali first join the amateur team?,1931,cycling,102,"Table:

category
cycling

caption
Gino Bartali

infobox-image
Gino Bartali 1963.jpg | Bartali in March 1963

Personal information
Full name	Gino Bartali
Nickname	Gino the Pious, | Ginettaccio | , | L'uomo di ferro | , | L'intramontabile
Born	( | 1914-07-18 | ) | 18 July 1914 | Ponte a Ema, Florence, Italy
Died	5 May 2000 | (2000-05-05) | (aged 85) | Florence, Italy

Team information
Discipline	Road
Role	Rider
Rider type	Climbing specialist

Amateur team
1931-1934	-

Professional teams
1935	Fréjus
1936-1945	Legnano
1946-1947	Tebag and Legnano
1948	Legnano
1949-50	Bartali-Gardiol
1951	Bartali-Ursus
1952	Tebag and Bartali
1953	Bartali
1954	Bartali-Brooklin

Major wins

Grand Tours | Tour de France | General classification | (",yyyy
70,How long in years did Sanath Jayasuriya play for his national team?,22,cricket,56,"Step 1: Identify the relevant information in the table. In this case, we need to find the years Sanath Jayasuriya played for his national team, Sri Lanka.

Step 2: Locate the ""International information"" section in the table. This section provides details about Sanath Jayasuriya's international career.

Step 3: Find the ""National side"" column, which indicates the national team he played for. In this case, it is Sri Lanka.

Step 4: Look for the ""Test debut (cap 49)"" and ""Last Test"" columns, which provide the dates of his first and last Test matches. These dates are 22 February 1991 and 1 December 2007, respectively.

Step 5: Calculate the number of years between the first and last Test matches. To do this, subtract the year of the first Test match (1991) from the year of the last Test match (2007).

2007 - 1991 = 16 years

Final Answer: Sanath Jayasuriya played for his national team, Sri Lanka, for 16 years.",<num_years>
71,How long in years did Sean Kelly compete in professional teams?,17,cycling,105,"Step 1: Identify the start and end years of Sean Kelly's professional career from the table.

- Start year: 1977 (Flandria-Velda-Latina Assicurazioni)
- End year: 1994 (Catavana)

Step 2: Calculate the duration of his professional career.

- End year (1994) - Start year (1977) = 17 years

Final Answer: Sean Kelly competed in professional teams for 17 years.",<num_years>
72,How long in years did Shohei Yamamoto's youth career last?,5,boxing,484,"Step 1: Identify the relevant information from the table. In this case, we are looking for the duration of Shohei Yamamoto's youth career.

Step 2: Locate the relevant data in the table. The table provides the following information about Shohei Yamamoto's youth career: ""1995-2000 | Kyoto Purple Sanga"".

Step 3: Calculate the duration of the youth career. To do this, we need to find the difference between the start and end years of his youth career. In this case, the start year is 1995 and the end year is 2000.

Step 4: Subtract the start year from the end year to find the duration of the youth career. 2000 - 1995 = 5 years.

Final Answer: Shohei Yamamoto's youth career lasted 5 years.",<num_years>
73,How long in years did the USA support the Insurgency in Laos starting from 1975?,15,proxy war,987,"Step 1: Identify the start year of the USA's support for the Insurgency in Laos from the table. According to the table, the USA supported the insurgency until 1990.

Step 2: Identify the end year of the USA's support for the Insurgency in Laos from the table. The table indicates that the USA's support ended in 1990.

Step 3: Calculate the duration of the USA's support by subtracting the start year from the end year. In this case, 1990 - 1975 = 15 years.

Final Answer: The USA supported the Insurgency in Laos for 15 years.",<num_years>
74,What year did Joop Zoetemelk win gold at the World Championships?,1985,cycling,103,"Step 1: Identify the relevant section in the table that contains information about Joop Zoetemelk's achievements at the World Championships.

Step 2: Locate the row that mentions the World Championships and the corresponding year.

Step 3: Extract the year from the row.

Step 4: State the final answer.

Final Answer: Joop Zoetemelk won gold at the World Championships in 1985.",yyyy
75,"Given she swam 4 laps, what was the average number of seconds it took Alia Atkinson to swim a lap, rounded to the nearest integer?",16,sports event,1031,"Step 1: Identify the total time Alia Atkinson took to swim the 100 meters.
From the table, we know that Alia Atkinson's winning time was 1:03.03.

Step 2: Convert the total time into seconds.
1 minute is equal to 60 seconds, so 1:03.03 is equal to 60 + 3.03 = 63.03 seconds.

Step 3: Calculate the average time per lap.
Alia Atkinson swam 4 laps, so we divide the total time by the number of laps: 63.03 seconds / 4 laps = 15.7575 seconds per lap.

Step 4: Round the result to the nearest integer.
15.7575 rounded to the nearest integer is 16.

Final Answer: Alia Atkinson took an average of 16 seconds to swim a lap.",<num_seconds>
76,How long in years did the Years of Lead last in Italy?,26,proxy war,1020,"Step 1: Identify the relevant information from the table.
- The Years of Lead in Italy lasted from Late 1968 to mid 1988, which is a span of 20 years.

Step 2: Calculate the duration of the Years of Lead.
- The start date is Late 1968, and the end date is mid 1988.

Step 3: Determine the total number of years.
- From Late 1968 to Late 1987 is 19 years (since we are not including the full year of 1988).
- Adding the half-year from mid 1988 to the end of 1988 gives us an additional 0.5 years.

Step 4: Add the years together.
- 19 years + 0.5 years = 19.5 years

Step 5: Finalize the answer.
- The Years of Lead in Italy lasted for 19.5 years.

Final Answer: The Years of Lead in Italy lasted for 19.5 years.",<num_years>
77,In which year did Poulidor win a silver medal at the World Championships?,1974,cycling,104,"Step 1: Identify the relevant section of the table, which is the ""World Championships"" row.

Step 2: Look for the information about the silver medal and the year it was won.

Step 3: Find the entry that states ""Silver medal - second place | 1974 Montréal | Road race.""

Step 4: Extract the year from the entry, which is 1974.

Final Answer: Poulidor won a silver medal at the World Championships in 1974.",yyyy
78,In what year did Poulidor join a professional team?,1960,cycling,104,"Step 1: Identify the relevant information in the table. In this case, we are looking for the year Poulidor joined a professional team.

Step 2: Locate the ""Team information"" section in the table. Under this section, we find the line ""Professional team: 1960-1977 Mercier-BP-Hutchinson.""

Step 3: Extract the year Poulidor joined the professional team. The year is given as ""1960.""

Final Answer: Poulidor joined a professional team in 1960.",yyyy
79,In what year was Raymond Poulidor's best finish in a championship?,1974,cycling,104,"Step 1: Identify the relevant information in the table. In this case, we are looking for the year of Raymond Poulidor's best finish in a championship.

Step 2: Look for the section that lists his achievements in the World Championships. This section provides the years and the corresponding medals.

Step 3: Compare the years and the medals to determine the best finish. The best finish would be the one with the highest medal, which in this case is a gold medal.

Step 4: Identify the year of the gold medal. According to the table, the gold medal was won in 1974 in Montréal.

Final Answer: Raymond Poulidor's best finish in a championship was in 1974.",yyyy
80,In what year did Raymond Poulidor first receive a medal in a championship?,1961,cycling,104,"Step 1: Identify the relevant section in the table, which is the ""World Championships"" section.

Step 2: Look for the first medal mentioned in the ""World Championships"" section.

Step 3: The first medal mentioned is ""Bronze medal - third place | 1961 Bern | Road race.""

Step 4: The year associated with this medal is 1961.

Final Answer: Raymond Poulidor first received a medal in a championship in 1961.",yyyy
81,How long in years has Paul Coll been active in his career?,12,squash,109,"Step 1: Identify the year Paul Coll turned pro, which is 2010.

Step 2: Identify the current year, which is 2022.

Step 3: Subtract the year he turned pro from the current year to find the duration of his active career.

2022 - 2010 = 12 years

Final Answer: Paul Coll has been active in his career for 12 years.",<num_years>
82,How long in years has the Saudi Arabian Armed Forces been in existence?,277,army,1122,"Step 1: Identify the founding year of the Saudi Arabian Armed Forces from the table, which is 1745.

Step 2: Identify the current year, which is 2022.

Step 3: Subtract the founding year from the current year to find the number of years the Saudi Arabian Armed Forces have been in existence.

2022 - 1745 = 277 years

Final Answer: The Saudi Arabian Armed Forces have been in existence for 277 years.",<num_years>
83,How long in years has the United Sabah Party been affilliated with Barisan Nasional?,21,political party,184,"Step 1: Identify the periods of affiliation with Barisan Nasional from the table.

- Barisan Nasional (1985-1990)
- Barisan Nasional (2002-2018)
- Barisan Nasional (since 2021)

Step 2: Calculate the duration of each affiliation period.

- 1985-1990: 1990 - 1985 = 5 years
- 2002-2018: 2018 - 2002 = 16 years
- Since 2021: As of December 2022, it has been 1 year

Step 3: Add the durations of all affiliation periods.

- Total years = 5 years + 16 years + 1 year = 22 years

Final Answer: The United Sabah Party has been affiliated with Barisan Nasional for 22 years.",<num_years>
84,How long in years was Sachin Tendulkar a member of parliament?,6,cricket,526,"Step 1: Identify the start and end dates of Sachin Tendulkar's term as a member of parliament.
- Start date: 27 April 2012
- End date: 26 April 2018

Step 2: Calculate the duration of his term in years.
- From 27 April 2012 to 27 April 2018 is 6 years.
- Since he ended his term on 26 April 2018, it is one day less than a full 6 years.

Step 3: Finalize the duration in years.
- Sachin Tendulkar was a member of parliament for 6 years.

Final Answer: Sachin Tendulkar was a member of parliament for 6 years.",<num_years>
85,In what year did Sean Kelly last win a medal at the World Championships?,1989,cycling,105,"Step 1: Identify the relevant information in the table, which is the ""World Championships"" section.

Step 2: Look for the years in which Sean Kelly won a medal at the World Championships.

Step 3: Identify the last year mentioned in the list of years.

Step 4: The last year mentioned in the list is 1989.

Final Answer: Sean Kelly last won a medal at the World Championships in 1989.",yyyy
86,How long in years was Sachin Tendulkar a part of the national side?,24,cricket,526,"Step 1: Identify the start and end years of Sachin Tendulkar's international career from the table.

Start year: 1989 (Test debut)
End year: 2013 (Last Test)

Step 2: Calculate the duration of his international career.

Duration = End year - Start year
Duration = 2013 - 1989

Step 3: Perform the subtraction to find the duration in years.

Duration = 24 years

Final Answer: Sachin Tendulkar was a part of the national side for 24 years.",<num_years>
87,In what year did Sean Kelly attend his first World Championships?,1982,cycling,105,"Step 1: Identify the relevant information in the table. In this case, we are looking for the year Sean Kelly attended his first World Championships.

Step 2: Locate the section in the table that mentions the World Championships. We find the following entry: ""World Championships | Bronze medal - third place | 1982 Goodwood | Road race"".

Step 3: Extract the year from the World Championships entry. The year mentioned is 1982.

Step 4: State the final answer. Final Answer: Sean Kelly attended his first World Championships in 1982.",yyyy
88,In what year did Ali Farag win his first team gold at the World Team Championships?,2017,squash,106,"Step 1: Identify the relevant section in the table, which is ""World Team Championships.""

Step 2: Look for the first instance of a gold medal in the World Team Championships.

Step 3: Find the year associated with that gold medal.

Final Answer: Ali Farag won his first team gold at the World Team Championships in 2017.",yyyy
89,How many more years did Alejandro Valverde spend with Illes Balears–Banesto than with Kelme–Costa Blanca?,3,cycling,99,"Step 1: Identify the years Alejandro Valverde spent with each team.

- Kelme–Costa Blanca: 2002-2004
- Illes Balears–Banesto: 2005-2010

Step 2: Calculate the number of years spent with each team.

- Kelme–Costa Blanca: 2004 - 2002 = 2 years
- Illes Balears–Banesto: 2010 - 2005 = 5 years

Step 3: Calculate the difference in years between the two teams.

- Difference: 5 years (Illes Balears–Banesto) - 2 years (Kelme–Costa Blanca) = 3 years

Final Answer: Alejandro Valverde spent 3 more years with Illes Balears–Banesto than with Kelme–Costa Blanca.",<num_years>
90,How many more years did Lal play for Delhi than for Punjab?,4,cricket,53,"Step 1: Identify the years Madan Lal played for each team from the table.

- Punjab: 1968-1972
- Delhi: 1973-1991

Step 2: Calculate the total number of years Madan Lal played for each team.

- Punjab: 1972 - 1968 + 1 = 5 years
- Delhi: 1991 - 1973 + 1 = 19 years

Step 3: Subtract the number of years Madan Lal played for Punjab from the number of years he played for Delhi to find the difference.

- Difference: 19 years (Delhi) - 5 years (Punjab) = 14 years

Final Answer: Madan Lal played for Delhi 14 more years than for Punjab.",<num_years>
91,How many more years did Madan Lal spend at Delhi than in Punjab?,14,cricket,53,"Step 1: Identify the years Madan Lal played for each team from the table.

- Punjab: 1968-1972
- Delhi: 1973-1991

Step 2: Calculate the total number of years Madan Lal played for each team.

- Punjab: 1972 - 1968 + 1 = 5 years
- Delhi: 1991 - 1973 + 1 = 19 years

Step 3: Subtract the number of years Madan Lal played for Punjab from the number of years he played for Delhi to find the difference.

- Difference: 19 years (Delhi) - 5 years (Punjab) = 14 years

Final Answer: Madan Lal spent 14 more years at Delhi than in Punjab.",<num_years>
92,How many more years did Richards play for the Leeward Islands than for Glamorgan?,17,cricket,57,"Step 1: Identify the years Richards played for the Leeward Islands and Glamorgan from the table.

Leeward Islands: 1971-1991
Glamorgan: 1990-1993

Step 2: Calculate the total number of years Richards played for each team.

Leeward Islands: 1991 - 1971 + 1 = 21 years
Glamorgan: 1993 - 1990 + 1 = 4 years

Step 3: Subtract the number of years Richards played for Glamorgan from the number of years he played for the Leeward Islands.

21 years (Leeward Islands) - 4 years (Glamorgan) = 17 years

Final Answer: Richards played for the Leeward Islands 17 more years than for Glamorgan.",<num_years>
93,How many more years did the Malayan Emergency last after the independence of the Federation of Malaya?,3,proxy war,997,"Step 1: Identify the start and end dates of the Malayan Emergency.
- Start date: 16 June 1948
- End date: 31 July 1960

Step 2: Identify the date of the independence of the Federation of Malaya.
- Independence date: 31 August 1957

Step 3: Calculate the duration of the Malayan Emergency.
- Duration: 31 July 1960 - 16 June 1948 = 12 years, 1 month, 2 weeks, and 1 day

Step 4: Calculate the duration from the independence of the Federation of Malaya to the end of the Malayan Emergency.
- Duration: 31 July 1960 - 31 August 1957 = 3 years

Step 5: Subtract the duration from the independence to the end of the Malayan Emergency from the total duration of the Malayan Emergency.
- Additional years: 12 years, 1 month, 2 weeks, and 1 day - 3 years

Step 6: Convert the additional time into years, months, and days for a more precise answer.
- Additional years: 12 - 3 = 9 years
- Additional months: 1 month (",<num_years>
94,How many more years did Winston Churchill serve as a leader than Harold Macmillan?,1,proxy war,997,"Step 1: Identify the years of service for both leaders.
- Winston Churchill served as a leader from 1951 to 1955.
- Harold Macmillan served as a leader from 1957 to 1960.

Step 2: Calculate the duration of service for each leader.
- Winston Churchill: 1955 - 1951 = 4 years
- Harold Macmillan: 1960 - 1957 = 3 years

Step 3: Determine the difference in years of service between the two leaders.
- Difference: 4 years (Churchill) - 3 years (Macmillan) = 1 year

Final Answer: Winston Churchill served as a leader 1 year longer than Harold Macmillan.",<num_years>
95,How many more years did Younis play for Surrey than for Glamorgan?,2,cricket,55,"Step 1: Identify the years Younis played for Surrey and Glamorgan from the table.

- Surrey: 1990-1993
- Glamorgan: 1997-1998

Step 2: Calculate the total number of years Younis played for each team.

- Surrey: 1993 - 1990 = 3 years
- Glamorgan: 1998 - 1997 = 1 year

Step 3: Subtract the number of years Younis played for Glamorgan from the number of years he played for Surrey.

- Difference in years = 3 years (Surrey) - 1 year (Glamorgan) = 2 years

Final Answer: Younis played for Surrey 2 years longer than for Glamorgan.",<num_years>
96,What year did Joel Makin reach his highest ranking?,2021,squash,107,"Step 1: Identify the relevant information in the table. In this case, we are looking for the year Joel Makin reached his highest ranking in men's singles.

Step 2: Locate the information about his highest ranking. The table states, ""Highest ranking No. 8 (December 2021).""

Step 3: Extract the year from the information about his highest ranking. The year mentioned is 2021.

Final Answer: Joel Makin reached his highest ranking in 2021.",yyyy
97,What year did Joel Makin turn professional?,2014,squash,107,"Step 1: Identify the relevant information in the table. In this case, we are looking for the year Joel Makin turned professional.

Step 2: Locate the information in the table. The table provides the following relevant information: ""Turned Pro: 2014"".

Step 3: Extract the year from the information. The year Joel Makin turned professional is 2014.

Final Answer: Joel Makin turned professional in 2014.",yyyy
98,How many more years until the next IBSF World Championships?,2,sports event,203,"Step 1: Identify the year of the given IBSF World Championships.
The given year is 2017.

Step 2: Determine the next IBSF World Championships year.
The next year mentioned in the medalists section is 2019.

Step 3: Calculate the number of years between 2017 and 2019.
2019 - 2017 = 2 years

Step 4: Determine the next IBSF World Championships year after 2019.
The next year mentioned after 2019 is 2022.

Step 5: Calculate the number of years between 2019 and 2022.
2022 - 2019 = 3 years

Step 6: Add the years calculated in steps 3 and 5 to find the total number of years until the next IBSF World Championships.
2 years (from 2017 to 2019) + 3 years (from 2019 to 2022) = 5 years

Final Answer: There are 5 years until the next IBSF World Championships.",<num_years>
99,How many more years was Arnaldo Schulz a leader or commander than Filipe Samuel Magaia?,2,proxy war,1000,"Step 1: Identify the years of leadership for Arnaldo Schulz and Filipe Samuel Magaia from the table.

Arnaldo Schulz: 1964-1968
Filipe Samuel Magaia: 1964-1966

Step 2: Calculate the duration of leadership for each individual.

Arnaldo Schulz: 1968 - 1964 = 4 years
Filipe Samuel Magaia: 1966 - 1964 = 2 years

Step 3: Determine the difference in years between their leadership durations.

Difference: 4 years (Arnaldo Schulz) - 2 years (Filipe Samuel Magaia) = 2 years

Final Answer: Arnaldo Schulz was a leader or commander for 2 more years than Filipe Samuel Magaia.",<num_years>
100,How long in months did the 2002 Atlantic hurricane season last?,3,cyclone,1090,"Step 1: Identify the first and last system dates from the table.
- First system formed: July 14, 2002
- Last system dissipated: October 16, 2002

Step 2: Calculate the number of months between the first and last system dates.
- From July 14, 2002, to October 14, 2002, is 3 months.
- Since the last system dissipated on October 16, 2002, we need to add an additional day, which does not complete another month.

Step 3: Finalize the duration in months.
- The 2002 Atlantic hurricane season lasted for 3 months.

Final Answer: The 2002 Atlantic hurricane season lasted for 3 months.",<num_months>
101,How many more years was Rhodesia a belligerent than FROLIZI?,13,proxy war,1001,"Step 1: Identify the years Rhodesia was a belligerent.
- Rhodesia was a belligerent from 1964 to 1979.

Step 2: Identify the years FROLIZI was a belligerent.
- FROLIZI was a belligerent from 1978 to 1979.

Step 3: Calculate the number of years Rhodesia was a belligerent.
- Rhodesia was a belligerent for 1979 - 1964 = 15 years.

Step 4: Calculate the number of years FROLIZI was a belligerent.
- FROLIZI was a belligerent for 1979 - 1978 = 1 year.

Step 5: Calculate the difference in years between Rhodesia and FROLIZI being belligerents.
- Difference = 15 years (Rhodesia) - 1 year (FROLIZI) = 14 years.

Final Answer: Rhodesia was a belligerent 14 more years than FROLIZI.",<num_years>
102,How many more years was Valverde with the Puente Tocinos team than with Illes Balears–Banesto?,4,cycling,99,"Step 1: Identify the years Valverde was with the Puente Tocinos team and the Illes Balears–Banesto team.

Puente Tocinos: 1989-1998
Illes Balears–Banesto: 2005-2010

Step 2: Calculate the duration of Valverde's time with each team.

Puente Tocinos: 1998 - 1989 = 9 years
Illes Balears–Banesto: 2010 - 2005 = 5 years

Step 3: Determine the difference in years between the two teams.

9 years (Puente Tocinos) - 5 years (Illes Balears–Banesto) = 4 years

Final Answer: Valverde was with the Puente Tocinos team 4 more years than with the Illes Balears–Banesto team.",<num_years>
103,How many total years did Gino Bartali ride for professional teams?,19,cycling,102,"Step 1: Identify the years Gino Bartali rode for professional teams from the table.

- Fréjus: 1935
- Legnano: 1936-1945
- Tebag and Legnano: 1946-1947
- Legnano: 1948
- Bartali-Gardiol: 1949-1950
- Bartali-Ursus: 1951
- Tebag and Bartali: 1952
- Bartali: 1953
- Bartali-Brooklin: 1954

Step 2: Calculate the total number of years for each team.

- Fréjus: 1 year (1935)
- Legnano: 10 years (1936-1945)
- Tebag and Legnano: 2 years (1946-1947)
- Legnano: 1 year (1948)
- Bartali-Gardiol: 2 years (1949-1950)
- Bartali-Ursus: 1 year (1951)
- Tebag and Bartali: 1 year (1952)
- Bartali: 1 year (1953)
- Bartali-Brooklin: 1 year (1954)

Step ",<num_years>
104,How many total years did Kimi Räikkönen compete?,17,f1,344,"Step 1: Identify the active years in the Formula One World Championship career.
- The active years are 2001-2009, 2012-2021.

Step 2: Calculate the total number of years for each period.
- For 2001-2009: 2009 - 2001 + 1 = 9 years
- For 2012-2021: 2021 - 2012 + 1 = 10 years

Step 3: Add the total number of years from both periods.
- Total years = 9 years + 10 years = 19 years

Final Answer: Kimi Räikkönen competed for a total of 19 years.",<num_years>
105,How many total years did Yamamoto play in his senior career?,17,boxing,484,"Step 1: Identify the years mentioned in the senior career section of the table.

Step 2: List the years: 2001, 2002-2003, 2004-2006, 2007-2009, 2010-2012, 2013-2017, 2018.

Step 3: Calculate the total number of years played.

- 2001: 1 year
- 2002-2003: 2 years
- 2004-2006: 3 years
- 2007-2009: 3 years
- 2010-2012: 3 years
- 2013-2017: 5 years
- 2018: 1 year

Step 4: Add the years together: 1 + 2 + 3 + 3 + 3 + 5 + 1 = 18 years.

Final Answer: Shohei Yamamoto played a total of 18 years in his senior career.",<num_years>
106,How many total years was Michael Schumacher active in his career?,17,f1,345,"Step 1: Identify the active years in Michael Schumacher's Formula One World Championship career from the table. The table states ""Active years: 1991-2006, 2010-2012.""

Step 2: Calculate the total number of years for each period.
- From 1991 to 2006: 2006 - 1991 = 15 years
- From 2010 to 2012: 2012 - 2010 = 2 years

Step 3: Add the total number of years from each period to get the overall active years.
- Total active years = 15 years + 2 years = 17 years

Final Answer: Michael Schumacher was active in his career for a total of 17 years.",<num_years>
107,What year did Paul Coll win a silver medal at the Commonwealth Games?,2018,squash,109,"Step 1: Identify the relevant section in the table, which is the ""Commonwealth Games"" row.

Step 2: Look for the silver medal information in the Commonwealth Games row.

Step 3: Find the year associated with the silver medal.

Step 4: Extract the year from the information provided.

Final Answer: Paul Coll won a silver medal at the Commonwealth Games in 2018.",yyyy
108,In what year did Paul Coll receive his first silver medal?,2018,squash,109,"Step 1: Identify the relevant section in the table that contains information about Paul Coll's medals.

Step 2: Look for the Commonwealth Games section, as it lists the years and medal types.

Step 3: Find the entry for the Commonwealth Games where Paul Coll received a silver medal.

Step 4: Note the year mentioned in the entry.

Final Answer: Paul Coll received his first silver medal in 2018.",yyyy
109,How many years after achieving his highest rank did Kaiō Hiroyuki retire?,11,sumo,145,"Step 1: Identify the year Kaiō Hiroyuki achieved his highest rank, which is Ōzeki in September 2000.

Step 2: Identify the year Kaiō Hiroyuki retired, which is July 2011.

Step 3: Calculate the difference between the year he retired and the year he achieved his highest rank.

2011 (retirement year) - 2000 (year of highest rank) = 11 years

Final Answer: Kaiō Hiroyuki retired 11 years after achieving his highest rank.",<num_years>
110,In what year did Paul Coll first win a gold medal in the World Doubles Championships?,2016,squash,109,"Step 1: Identify the relevant section of the table, which in this case is the ""World Doubles Championships"" row.

Step 2: Look for the first gold medal mentioned in the World Doubles Championships row.

Step 3: Identify the year associated with the first gold medal.

Step 4: Extract the year from the information provided.

Final Answer: Paul Coll first won a gold medal in the World Doubles Championships in 2016.",yyyy
111,In what year did Paul Coll win his first bronze medal?,2016,squash,109,"Step 1: Identify the relevant section of the table that contains information about Paul Coll's medals.

Step 2: Look for the Commonwealth Games section, as it lists medals won by Paul Coll.

Step 3: Find the year mentioned in the Commonwealth Games section.

Step 4: Identify the type of medal and the year it was won.

Step 5: Extract the year from the information found in step 4.

Final Answer: Paul Coll won his first bronze medal in 2018.",yyyy
112,How many years after Barisan Nasional was first part of the United Sabah Party did Gabungan Rakyat Sabah become regional allies of the United Sabah Party?,35,political party,184,"Step 1: Identify the years when Barisan Nasional (BN) was part of the United Sabah Party (PBS) and when PBS became regional allies with Gabungan Rakyat Sabah (GRS).

- Barisan Nasional was part of PBS from 1985 to 1990 and from 2002 to 2018.
- PBS became regional allies with GRS in 2020.

Step 2: Calculate the years between the end of BN's affiliation with PBS and the year PBS became allies with GRS.

- The last year of BN's affiliation with PBS was 2018.
- PBS became allies with GRS in 2020.

Step 3: Subtract the end year of BN's affiliation with PBS from the year PBS became allies with GRS.

- 2020 (year PBS became allies with GRS) - 2018 (last year of BN's affiliation with PBS) = 2 years

Final Answer: It took 2 years after Barisan Nasional was first part of the United Sabah Party for Gabungan Rakyat Sabah to become regional allies of the United Sabah Party.",<num_years>
113,How many years after being founded as Birlik was the political party founded as Ada?,7,political party,932,"Step 1: Identify the founding date of the party as Birlik, which is 26 April 2013.

Step 2: Identify the founding date of the party as Ada, which is 5 November 2020.

Step 3: Calculate the difference in years between the two dates.

From 2013 to 2020, there are 7 years.

Final Answer: The political party was founded as Ada 7 years after being founded as Birlik.",<num_years>
114,What year did Paul Coll achieve his highest ranking?,2022,squash,109,"Step 1: Identify the relevant information in the table. In this case, we are looking for the year Paul Coll achieved his highest ranking.

Step 2: Locate the information in the table. The table mentions ""Men's singles Highest ranking No. 1 (1 March 2022)"".

Step 3: Extract the year from the information. The year mentioned is 2022.

Final Answer: Paul Coll achieved his highest ranking in 2022.",yyyy
